S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,GSTIN PAN RC and other required documents as per dtcn,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EE RNB Division Deogarh,SE PWD DGR No. 16 of 2025-26,2025_EICCL_123972_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"99,000",Yes,fixed,,Nil,Nil,Construction of Division Laboratory and additional rooms to Deogarh (R and B) Division office at Deogarh (Building Work),Construction of Division Laboratory and additional rooms to Deogarh (R and B) Division office at Deogarh (Building Work),NA ,NA ,"98,59,786",Civil Works - Buildings,NA ,Tender,90.0,180.0,Debagarh,768108.0,NA ,NA ,NA ,Deogarh,No ,No,Divisional Officer,"ROADS and BUILDINGS DIVISION, DEOGARH","10,000",0.0,Nil,Nil,No,30-Dec-2025 01:05 PM,15-Jan-2026 11:30 AM,30-Dec-2025 01:05 PM,13-Jan-2026 05:00 PM,30-Dec-2025 01:05 PM ,13-Jan-2026 05:00 PM ,30-Dec-2025 01:05 PM,13-Jan-2026 05:00 PM,17-Jan-2026 05:20 PM,AOC,Abhishek Ojha,Internal,,Prabodh Kumar Sahoo,12-Mar-2026 11:10 AM,finsummary_573707.pdf (544.54 KB),EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EE RNB Division Deogarh,2025_EICCL_123972_1,SE PWD DGR No. 16 of 2025-26,Construction of Division Laboratory and additional rooms to Deogarh (R and B) Division office at Deogarh (Building Work),Technical,opened,Prabodh Kumar Sahoo,16-Jan-2026 10:46 AM,technical_573707.pdf,1.0,3349803.0,PANKAJINI SAHU,INR,"8,381,998",12-Mar-2026,"INR 8,381,998",180.0,Prabodh Kumar Sahoo,12-Mar-2026 11:13 AM,LaboratoryAOCM.pdf (545.00 KB),1,3353039,Kiran Kumar Mohanty,13-Jan-2026 03:56 PM,Rejected-AOC,Disqualified in lottery,12-Mar-2026 11:13 AM,Finance,completed,Prabodh Kumar Sahoo,12-Mar-2026 11:06 AM,finance_573707.pdf,BOQ Comparative Chart,Abhishek Ojha,Internal,,Prabodh Kumar Sahoo,17-Jan-2026 05:07 PM,17-Jan-2026 05:20 PM,techsummary_573707.pdf (367.45 KB),AOC
2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3351081,NIRUPAM PANIGRAHI,12-Jan-2026 06:46 AM,Rejected-AOC,Disqualified in lottery,12-Mar-2026 11:13 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3349803,PANKAJINI SAHU,12-Jan-2026 08:19 PM,Accepted-AOC,L1 bidder in lottery,12-Mar-2026 11:13 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3352966,PRAMODINI NANDA,13-Jan-2026 02:56 PM,Rejected-AOC,Disqualified in lottery,12-Mar-2026 11:13 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3352622,PRASANT KUMAR GURU,13-Jan-2026 12:51 PM,Rejected-AOC,Disqualified in lottery,12-Mar-2026 11:13 AM,,,,,,,,,,,,,,AOC
