Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"COMMISSIONER, SMC","SAMBALPUR MUNICIPAL CORPORATION, DURGAPALI, SAMBALPUR, 768006",Municipal Bodies||Sambalpur Municipal Corporation,22/SMC_SBP/2025-26,2025_ORULB_122591_24,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,09-Dec-2025 11:00 AM,19-Dec-2025 11:00 AM,09-Dec-2025 11:00 AM,18-Dec-2025 05:00 PM,NA ,NA ,09-Dec-2025 11:00 AM,18-Dec-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN","6,000",0.0,Nil,Nil,No,"12,706",Yes,percentage,1.0%,Nil,Nil,Construction of Paver Road at Deulbandha Ward No.22,Construction of Paver Road at Deulbandha Ward No.22,Please refer Tender documents. ,NA ,"12,70,590",Civil Works - Others,NA ,Tender,120.0,90.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,SAMBALPUR MUNICIPAL CORPORATION,No ,No,AOC,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,23-Mar-2026 01:05 PM,finsummary_570236.pdf (546.57 KB),"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,23-Mar-2026 01:01 PM,techsummary_570236.pdf (546.57 KB),23-Mar-2026,"INR 1,270,590",90.0,PADMINI MEHER,23-Mar-2026 01:09 PM,22SMC24.pdf (547.00 KB),SUCCESSFUL,Municipal Bodies||Sambalpur Municipal Corporation,2025_ORULB_122591_24,22/SMC_SBP/2025-26,Construction of Paver Road at Deulbandha Ward No.22,1.0,3314138.0,PRASANTA KUMAR PANDA,INR,"1,270,590",1,3313819,CHANDRABHANU BEHERA,18-Dec-2025 01:14 PM,Rejected-Technical,UNSUCCESSFUL,23-Mar-2026 01:01 PM,Finance,tender opened,PADMINI MEHER,23-Dec-2025 10:56 AM,finance_570236.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3313942,JYOTISH KUMAR MAJHI,18-Dec-2025 01:42 PM,Rejected-Technical,UNSUCCESSFUL,23-Mar-2026 01:01 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3314138,PRASANTA KUMAR PANDA,18-Dec-2025 02:30 PM,Accepted-AOC,SUCCESSFUL,23-Mar-2026 01:09 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3314030,RAMESH CHANDRA MAHAKUD,18-Dec-2025 02:12 PM,Rejected-Technical,UNSUCCESSFUL,23-Mar-2026 01:01 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3314170,RENU PANSARI,18-Dec-2025 04:24 PM,Rejected-Technical,UNSUCCESSFUL,23-Mar-2026 01:01 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3309276,SHYAM SUNDAR SINGHANIA,17-Dec-2025 10:55 PM,Rejected-Technical,UNSUCCESSFUL,23-Mar-2026 01:01 PM,,,,,,,AOC
