Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Copy of Registration Certificate, PAN, GSTIN, Cost of Bid Online,EMD and JV Details as per DTCN",24-Nov-2025 12:00 PM,06-Dec-2025 12:00 PM,24-Nov-2025 12:00 PM,05-Dec-2025 05:00 PM,24-Nov-2025 12:00 PM ,04-Dec-2025 05:00 PM ,24-Nov-2025 12:00 PM,05-Dec-2025 05:00 PM,07-Jan-2026 12:00 PM,"54,440",Yes,percentage,1.0%,Nil,Nil,"11,800",0.0,Nil,Nil,No,Dhaugaon-I R/L and Dhaugaon-II R/L,Installation and Energisation of L.I. Project.,Please refer Tender documents ,NA ,"54,44,000",Civil Works - Lift Irrigation Schemes,Lift Irrigation Projects ,Tender,365.0,180.0,Dhaugaon under Sorada Block,760006.0,NA ,NA ,NA ,"O/o Executive Engineer, L.I. Division, Berhampur",No ,No,1.0,ICICI BANK,"Executive Engineer, L.I. Division, Berhampur","Executive Engineer, L.I. Division, Berhampur, At- 1st Gate, Po- Panigrahy Pentho, Dist-Ganjam, Odisha, Pin-760006",Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Berhampur,07/2025-26 OLIC (BAM),2025_OLIC_121806_21,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,31-Mar-2026,"INR 5,443,560.73",180.0,AJAY KUMAR MAHAKUD,31-Mar-2026 06:22 PM,Package21.pdf (1348.00 KB),Awarded,1.0,3276780.0,ASHUTOSH GANTAYAT,03-Dec-2025 10:49 PM,Accepted-AOC,Accept,31-Mar-2026 06:22 PM,"Executive Engineer,L.I.Division,Berhampur",Internal,"Estimator,L.I.Division,Berhampur,Divisional Accountant,L.I.Division,Berhampur,Assistant Executive Engineer,Civil L.I. Sub Division,Berhampur, Assistant Engineer,Electrical,L.I. Sub Division, Berhampur",AJAY KUMAR MAHAKUD,06-Jan-2026 08:46 PM,07-Jan-2026 12:00 PM,techsummary_566529.pdf (391.08 KB),Finance,Two Bidder are Admitted,AJAY KUMAR MAHAKUD,08-Jan-2026 11:39 AM,,BOQ Comparative Chart,Technical,Two Bidder are Admitted,AJAY KUMAR MAHAKUD,12-Dec-2025 10:45 AM,,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Berhampur,2025_OLIC_121806_21,07/2025-26 OLIC (BAM),Dhaugaon-I R/L and Dhaugaon-II R/L,"Executive Engineer,L.I.Division,Berhampur",Internal,"Estimator,L.I.Division,Berhampur,Divisional Accountant,L.I.Division,Berhampur,Assistant Executive Engineer,Civil L.I. Sub Division,Berhampur, Assistant Engineer,Electrical,L.I. Sub Division, Berhampur",AJAY KUMAR MAHAKUD,31-Mar-2026 06:19 PM,finsummary_566529.pdf (484.83 KB),1.0,3276780.0,ASHUTOSH GANTAYAT,INR,"5,443,560.73",AOC
,,.pdf,"Affidavit, Registration Documents of JV, Forms- A to G etc as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,3275122.0,Jayanti sethi,03-Dec-2025 03:06 PM,Rejected-AOC,Reject,31-Mar-2026 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
