Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
31-Jan-2026 03:00 PM,18-Feb-2026 11:00 AM,31-Jan-2026 03:00 PM,17-Feb-2026 05:00 PM,31-Jan-2026 04:00 PM ,03-Feb-2026 05:00 PM ,07-Feb-2026 09:00 AM,17-Feb-2026 05:00 PM,23-Feb-2026 09:00 AM,Directorate of Technical Education and Training,DTET/2025-26/1581,2026_DTET_125308_1,Yes,Open Tender,Lump-sum,Services,2.0,No,No,Online,No,No,No,Sri. S. K. Patra,DTET Odisha Killa Maidan Buxi Bazaar Cuttack 753001,1.0,Date Corrigendum,Date,,"5,900",Nil,Nil,No,1.0,ICICI BANK,"2,00,000",No,fixed,,Nil,Nil,RFP for Selection of an Agency/Firm for Event Management for ITI and PolY Fest,Selection of an Agency or Firm for Event Management and providing other ancillary items for the ITI and Poly Fest,Tender Fee EMD Pre Qualification Criteria documents ,NA ,,Miscellaneous Services,Event Management ,Tender,90.0,7.0,DTET Odisha,753001.0,DTET Odisha Office ,DTET Odisha Killa Maidan Buxi Bazaar Cuttack 753001 ,04-Feb-2026 03:00 PM ,DTET Odisha office at Cuttack,No ,No,1.0,Fee/PreQual/Technical,.pdf,Tender Fee EMD Pre Qualification Documents and Technical Proposal,AOC,Mrs. Haripriya Dash,Internal,JointDirectorAdminDeputySecretarytoGovernmentUnderSecretarytoGovernmentJointDirectorProcurement,Laxmipati Sethi,09-Mar-2026 12:08 PM,finsummary_578574.pdf (505.76 KB),09-Mar-2026,"INR 9,592,265.78",7.0,Laxmipati Sethi,09-Mar-2026 12:44 PM,LOA.pdf (727.00 KB),Rupees Ninety-Five Lakhs Ninety-Two Thousand Two Hundred Sixty-Five and Seventy-Eight Paise only.,Finance,Financial Bids opened and evaluated as per L1 based selection,Laxmipati Sethi,23-Feb-2026 07:39 PM,finance_578574.pdf,BOQ Comparative Chart,Technical,Technical Bids are opened and evaluated. All three firms qualified during Pre-Qualification Evaluation.,Srikanta Naik,21-Feb-2026 05:56 PM,technical_578574.pdf,1,3398322,reborn event & Productions,16-Feb-2026 08:38 PM,Rejected-Finance,L2 Bidder Financial Bid of L1 is accepted,09-Mar-2026 12:08 PM,1.0,3400779.0,SHINING ACTIVATION (OPC) PVT LTD,INR,"9,592,265.78",Directorate of Technical Education and Training,2026_DTET_125308_1,DTET/2025-26/1581,RFP for Selection of an Agency/Firm for Event Management for ITI and PolY Fest,JointDirectorAdmin,Internal,JointDirectorAdminJointDirectorProcurementDeputySecretaryUnderSecretary,Srikanta Naik,21-Feb-2026 06:16 PM,23-Feb-2026 09:00 AM,techsummary_578574.pdf (437.62 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Corrigendum Technical Bid,Technical Bid,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3400779,SHINING ACTIVATION (OPC) PVT LTD,17-Feb-2026 04:54 PM,Accepted-AOC,L1 Bidder,09-Mar-2026 12:44 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FIN 1 and Annexure-1,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,3392030,TENVENT COMMUNICATION PRIVATE LIMITED,17-Feb-2026 04:30 PM,Rejected-Technical,Technically Disqualified,21-Feb-2026 06:16 PM,,,,,,,,,,,,,,,,,AOC
