Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
26-Nov-2025 10:00 AM,03-Dec-2025 11:00 AM,26-Nov-2025 10:00 AM,02-Dec-2025 05:00 PM,NA ,NA ,26-Nov-2025 10:00 AM,02-Dec-2025 05:00 PM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"VALID CDMS, GST, PAN, REG CERTIFICATE, NO RELATION, AFFIDAVIT, OTHER DOCUMENT AS DTCN",Improvement to Gobardhana prasad Check Dam in Khandapada Block of Nayagarh district under Improvement to Check Dam grant for the year 2025-26.,Improvement to Gobardhana prasad Check Dam in Khandapada Block of Nayagarh district under Improvement to Check Dam grant for the year 2025-26.,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,90.0,30.0,SUPERINTENDING ENGINEER M I DIVISION NAYAGARH,752070.0,NA ,NA ,NA ,SUPERINTENDING ENGINEER M I DIVISION NAYAGARH,No ,No,"4,000",0.0,Nil,Nil,No,"CE,Minor Irrigation,BBSR||Phulbani Minor Irrigation Circle Phulbani||MI Division Bhanjanagar",BID IDENTIFICATION NO_SEMIDN_08_OF2025_26,2025_CEMIB_121966_8,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"6,020",Yes,fixed,,Nil,Nil,SUPERINTENDING ENGINEER M I DIVISION NAYAGARH,SUPERINTENDING ENGINEER MINOR IRRIGATION DIVISION NAYAGARH,AOC,"CE,Minor Irrigation,BBSR||Phulbani Minor Irrigation Circle Phulbani||MI Division Bhanjanagar",2025_CEMIB_121966_8,BID IDENTIFICATION NO_SEMIDN_08_OF2025_26,Improvement to Gobardhana prasad Check Dam in Khandapada Block of Nayagarh district under Improvement to Check Dam grant for the year 2025-26.,"Er. Suprava Kanhar(SE),",Internal,"Saurabh Pandey (DA), Er. Nibedita Nath (AE, Estr.), Er. Subarna Khilla (JE, Estr.)",SUPRAVA KANHAR,15-Mar-2026 12:39 PM,finsummary_567006.pdf (63.64 KB),Finance,Out of total 7nos of bidders 7nos of bidders Technically qualified for opening of financial bid.,SUPRAVA KANHAR,14-Mar-2026 06:01 PM,finance_567006.pdf,BOQ Comparative Chart,1.0,3261076.0,Bidyadhar Barad,INR,"511,237.74",15-Mar-2026,"INR 511,237.74",30.0,SUPRAVA KANHAR,15-Mar-2026 02:29 PM,WO8.pdf (491.00 KB),AOC,1,3271368,ANANDA KUMAR PANDA,02-Dec-2025 10:27 AM,Rejected-AOC,Unsuccessful during Transparent Lottery,15-Mar-2026 02:29 PM,"Er. Suprava Kanhar(SE),",Internal,"Saurabh Pandey (DA), Er. Nibedita Nath (AE, Estr.), Er. Subarna Khilla (JE, Estr.)",SUPRAVA KANHAR,15-Mar-2026 11:59 AM,techsummary_567006.pdf (63.64 KB),AOC
,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3271832,BASANT KUMAR SAMANTARAY,02-Dec-2025 12:09 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,15-Mar-2026 02:29 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3261076,Bidyadhar Barad,27-Nov-2025 05:38 PM,Accepted-AOC,Successful during Transparent Lottery,15-Mar-2026 02:29 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3268695,JITENDRA KUMAR SAHOO,01-Dec-2025 08:18 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,15-Mar-2026 02:29 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3272317,RASHMI RANJAN MOHANTY,02-Dec-2025 01:27 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,15-Mar-2026 02:29 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3267029,ROJALIN SAHOO,30-Nov-2025 04:22 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,15-Mar-2026 02:29 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3270842,SAILABALA DAS,01-Dec-2025 08:32 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,15-Mar-2026 02:29 PM,,,,,,,AOC
