Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
AMP of Girishchandrapur to Birbuda road for the year 25-26,AMP of Girishchandrapur to Birbuda road for the year 25-26,Please refer Tender documents. ,NA ,"18,49,000",Civil Works - Roads,NA ,Tender,90.0,30.0,Sambalpur,768001.0,NA ,NA ,NA ,"SE RW Division, Sambalpur",No ,No,07-Feb-2026 12:00 PM,16-Feb-2026 10:00 AM,07-Feb-2026 12:00 PM,13-Feb-2026 05:00 PM,NA ,NA ,07-Feb-2026 12:00 PM,13-Feb-2026 05:00 PM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online proof copy of Tender cost, EMD, GSTIN, PAN, RC, Affidavit","6,000",0.0,Nil,Nil,No,"SE RW Division, Sambalpur","SE RW Division, Sambalpur","18,490",Yes,percentage,1.0%,Nil,Nil,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-SAMBALPUR,Tenderonline SBPR-20 of 25-26,2026_CERWI_125695_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,SE,Internal,,Ashirbad Panda,23-Mar-2026 01:54 PM,finsummary_580081.pdf (193.30 KB),CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-SAMBALPUR,2026_CERWI_125695_5,Tenderonline SBPR-20 of 25-26,AMP of Girishchandrapur to Birbuda road for the year 25-26,1.0,3394458.0,HARISHCHANDRA SAHOO,INR,"1,653,799",Finance,all 6nos.,Ashirbad Panda,23-Feb-2026 11:29 AM,finance_580081.pdf,BOQ Comparative Chart,23-Mar-2026,"INR 1,653,799",30.0,Ashirbad Panda,23-Mar-2026 01:58 PM,111.pdf (193.00 KB),aoc,1,3394424,AKSHYA KUMAR NAYAK,13-Feb-2026 11:24 AM,Rejected-Technical,ok,23-Mar-2026 01:47 PM,SE,Internal,,Ashirbad Panda,23-Mar-2026 01:47 PM,techsummary_580081.pdf (193.30 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3394553,BALAKRISHNA SAHOO,13-Feb-2026 11:54 AM,Rejected-Technical,ok,23-Mar-2026 01:47 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3394458,HARISHCHANDRA SAHOO,13-Feb-2026 09:53 AM,Accepted-AOC,aoc,23-Mar-2026 01:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3395024,JYOTI PRAKASH PRADHAN,13-Feb-2026 03:10 PM,Rejected-Technical,ok,23-Mar-2026 01:47 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3393757,M/s PRATEEK CONSTRUCTIONS,13-Feb-2026 09:55 AM,Rejected-Technical,ok,23-Mar-2026 01:47 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3394512,SARATA KUMAR SAHOO,13-Feb-2026 10:34 AM,Rejected-Technical,ok,23-Mar-2026 01:47 PM,,,,,,,AOC
