EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"5,400",No,fixed,,Nil,Nil,"Supply, Fabrication Transportation and Erection of Gates and Hoists of Kochilaganda CD of Nuagaon block under MI Division, Nayagarh for the year of 2025-26","Supply, Fabrication Transportation and Erection of Gates and Hoists of Kochilaganda CD of Nuagaon block under MI Division, Nayagarh for the year of 2025-26",Please refer Tender documents. ,NA ,"5,33,848",Mechanical Works,NA ,Tender,90.0,30.0,"KOCHILAGANDA, NUAGAON BLOCK, NAYAGARH",752083.0,NA ,NA ,NA ,Bhubaneswar,No ,No,04-Dec-2025 10:00 AM,16-Dec-2025 12:00 PM,04-Dec-2025 10:00 AM,15-Dec-2025 05:30 PM,04-Dec-2025 10:00 AM ,15-Dec-2025 05:30 PM ,04-Dec-2025 10:00 AM,15-Dec-2025 05:30 PM,Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Bhubaneswar,SE/MDB-13(A)/W/2025-26,2025_CEMWR_122507_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"Superintending Engineer, Mechanical Division, BBSR","Office of the Superintending Engineer, Mechanical Division, Bhubaneswar, Delta Square",1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GST, PAN, AFFIDAVIT AND ALL OTHER DOCUMENTS AS PER DTCN","4,000",0.0,Nil,Nil,No,AOC,1,3302913,ABHISEKH ENTERPRISERS,15-Dec-2025 03:00 PM,Rejected-Finance,LOOSER OF THE LOTTERY,28-Mar-2026 01:42 PM,28-Mar-2026,"INR 453,824.24",30.0,Jyoti Ranjan Pradhan,28-Mar-2026 03:14 PM,13AAOC.pdf (481.00 KB),"SE, MECHANICAL DIVIDION, BHUBANESWAR",Internal,"DIVISIONAL ACCOUNTANT, ESTIMATOR",Jyoti Ranjan Pradhan,28-Mar-2026 01:14 PM,techsummary_569136.pdf (621.62 KB),Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Bhubaneswar,2025_CEMWR_122507_1,SE/MDB-13(A)/W/2025-26,"Supply, Fabrication Transportation and Erection of Gates and Hoists of Kochilaganda CD of Nuagaon block under MI Division, Nayagarh for the year of 2025-26","SE, MECHANICAL DIVIDION, BHUBANESWAR",Internal,"DAO, ESTIMATOR",Jyoti Ranjan Pradhan,28-Mar-2026 01:42 PM,finsummary_569136.pdf (416.95 KB),Finance,ALL BID DOCUMENTS ARE DOWNLOADED,Jyoti Ranjan Pradhan,16-Dec-2025 01:25 PM,,BOQ Comparative Chart,1.0,3302759.0,ORIFEB INDUSTRIES,INR,"453,824.24",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.xls,BOQ,,,,,,AOC,2,3299674,"ACHYUTA NANDA SWAIN ,PROPRIETOR M/S. ADITYA ENTERPRISER.",15-Dec-2025 11:02 AM,Rejected-Finance,LOOSER OF THE LOTTERY,28-Mar-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3280660,DASH ENGINEERING AND WORKS,10-Dec-2025 02:50 PM,Rejected-Finance,LOOSER OF THE LOTTERY,28-Mar-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3280674,Manashi Dash (Prop - M/s. Babby Engg. & Works),10-Dec-2025 02:47 PM,Rejected-Finance,LOOSER OF THE LOTTERY,28-Mar-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3280563,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,15-Dec-2025 08:08 AM,Rejected-Finance,LOOSER OF THE LOTTERY,28-Mar-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3280597,M/s. BHAGABATI INDUSTRIES Prop. NIRANJAN PANDA,15-Dec-2025 07:55 AM,Rejected-Finance,LOOSER OF THE LOTTERY,28-Mar-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3303525,M/S JAGANNATH AGRICULTURAL IMPLEMENTS WORKSHOP,15-Dec-2025 01:55 PM,Rejected-Finance,LOOSER OF THE LOTTERY,28-Mar-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3298759,M/S KALINGA METAL PRODUCT (PROP. SMT BASANTILATA MOHANTY,13-Dec-2025 08:33 AM,Rejected-Finance,LOOSER OF THE LOTTERY,28-Mar-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,3291042,M/S SAIKRUPA ENTERPRISERS (PROP.UMESH CHANDRA SWAIN),14-Dec-2025 06:23 PM,Rejected-Finance,LOOSER OF THE LOTTERY,28-Mar-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,3293997,M/S SAI SHREE INDUSTRIES,10-Dec-2025 08:11 PM,Rejected-Finance,LOOSER OF THE LOTTERY,28-Mar-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
