Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,8 Nos of Bidder Participated,Pragyan Devi,20-Mar-2026 04:39 PM,finance_567472.pdf,BOQ Comparative Chart,20-Mar-2026,"INR 285,587",30.0,Kartikeswar Sahu,20-Mar-2026 04:54 PM,tapankumardaschakapadaaoc.pdf (481.00 KB),1.0,3276700.0,Tapan Kumar Das,INR,"285,587",CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-PHULBANI,2025_CERWI_121930_28,Online Tender/09/SERWD PHULBANI/2025-26,S/R to 100 Men barrack of PS at Chakapad for the year 2025-26,1,3278747,BASANTA SADANGI,04-Dec-2025 02:52 PM,Rejected-AOC,Unsuccessful Bidder,20-Mar-2026 04:54 PM,S.E,Internal,,Pragyan Devi,20-Mar-2026 04:41 PM,techsummary_567472.pdf (128.29 KB),S.E,Internal,,Pragyan Devi,20-Mar-2026 04:45 PM,finsummary_567472.pdf (128.29 KB),AOC,"2,000",0.0,Nil,Nil,Yes,1.0,ICICI BANK,"3,400",Yes,fixed,,Nil,Nil,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-PHULBANI,Online Tender/09/SERWD PHULBANI/2025-26,2025_CERWI_121930_28,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,28-Nov-2025 06:00 PM,05-Dec-2025 11:30 AM,28-Nov-2025 06:00 PM,04-Dec-2025 05:00 PM,28-Nov-2025 06:00 PM ,03-Dec-2025 03:00 PM ,28-Nov-2025 06:00 PM,04-Dec-2025 05:00 PM,"OO the SE,RWD,PHULBANI","OO the SE,RWD,PHULBANI",1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,S/R to 100 Men barrack of PS at Chakapad for the year 2025-26,S/R to 100 Men barrack of PS at Chakapad for the year 2025-26,S/R to 100 Men barrack of PS at Chakapad for the year 2025-26 ,NA ,"3,36,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,"OO the SE,RWD,PHULBANI",762001.0,NA ,NA ,NA ,"OO the SE,RWD,PHULBANI",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,2,3270274,CH MOHAN PRASAD SUBUDHI,04-Dec-2025 01:20 PM,Rejected-AOC,Unsuccessful Bidder,20-Mar-2026 04:54 PM,,,,,,,,,,,,,AOC,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,3,3277220,DEBASIS ROUT,04-Dec-2025 10:02 AM,Rejected-AOC,Unsuccessful Bidder,20-Mar-2026 04:54 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,4,3277815,KSHITISH RANJAN PATTANAYAK,04-Dec-2025 03:53 PM,Rejected-AOC,Unsuccessful Bidder,20-Mar-2026 04:54 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,5,3278188,MANASI BEHERA,04-Dec-2025 01:15 PM,Rejected-AOC,Unsuccessful Bidder,20-Mar-2026 04:54 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,6,3272695,Prabir Nayak,03-Dec-2025 10:38 AM,Rejected-AOC,Unsuccessful Bidder,20-Mar-2026 04:54 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,7,3278996,RITANJALI BEHERA,04-Dec-2025 03:50 PM,Rejected-AOC,Unsuccessful Bidder,20-Mar-2026 04:54 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,8,3276700,Tapan Kumar Das,04-Dec-2025 10:16 AM,Accepted-AOC,Successful Bidder Selected From Transparent Lottery System,20-Mar-2026 04:54 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
