S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"Executive Engineer, CD-I","At Bikash Bhawan, Jagannathlane Badambadi, Dist Cuttack, Pin-753012","7,080",0.0,Nil,Nil,No,Construction of C.C. road from R.I Office to Police Line at Buxi Bazar in Ward No. 15.,Construction of C.C. road from R.I Office to Police Line at Buxi Bazar in Ward No. 15.,Please refer Tender documents. ,NA ,"25,68,900",Civil Works - Others,NA ,Tender,90.0,90.0,CMC,753012.0,NA ,NA ,NA ,"At Bikash Bhawan, Jagannathlane Badambadi",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online",29-Nov-2025 03:00 PM,12-Dec-2025 11:00 AM,29-Nov-2025 03:00 PM,09-Dec-2025 05:00 PM,NA ,NA ,29-Nov-2025 03:00 PM,09-Dec-2025 05:00 PM,"25,700",Yes,fixed,,Nil,Nil,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-I_No.14/2025-26,2025_ORULB_122060_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Executive Engineer,Internal,Asst. Executive Engineer,Subas Chandra Sahoo,14-Mar-2026 12:40 PM,finsummary_568153.pdf (429.43 KB),Executive Engineer,Internal,Asst. Executive Engineer,Subas Chandra Sahoo,14-Mar-2026 12:33 PM,techsummary_568153.pdf (429.43 KB),1,3284568,ASESH NAYAK,06-Dec-2025 03:59 PM,Rejected-AOC,Rejected,14-Mar-2026 12:46 PM,Municipal Bodies||Cuttack Municipal Corporation,2025_ORULB_122060_10,MC(CMC)CTC_Div-I_No.14/2025-26,Construction of C.C. road from R.I Office to Police Line at Buxi Bazar in Ward No. 15.,1.0,3284985.0,BHANUMATI NAHAK,INR,"2,183,797",14-Mar-2026,"INR 2,183,797",90.0,Subas Chandra Sahoo,14-Mar-2026 12:46 PM,2025_ORULB_122060_10.pdf (429.00 KB),Work Order,Finance,Twenty-four bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Subas Chandra Sahoo,15-Dec-2025 06:53 PM,finance_568153.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,3290396,ASWINI ROUTRAY,08-Dec-2025 08:20 PM,Rejected-AOC,Rejected,14-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,3290613,BHAGIRATHI BISWAL,08-Dec-2025 09:51 PM,Rejected-AOC,Rejected,14-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,3284985,BHANUMATI NAHAK,06-Dec-2025 07:55 PM,Accepted-AOC,Accepted,14-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,3285817,BISWAJIT ROUT,07-Dec-2025 01:21 PM,Rejected-AOC,Rejected,14-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,3288774,DEBASIS JENA,08-Dec-2025 01:47 PM,Rejected-AOC,Rejected,14-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,3285003,Ganesh Chandra Swain,06-Dec-2025 08:02 PM,Rejected-AOC,Rejected,14-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,3279391,HRUSHIKESH SAHOO,04-Dec-2025 06:03 PM,Rejected-AOC,Rejected,14-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,3285022,KIREN KUMAR BARIK,06-Dec-2025 08:23 PM,Rejected-AOC,Rejected,14-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,3278200,MD AZHAR,04-Dec-2025 01:24 PM,Rejected-AOC,Rejected,14-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
