Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GST, PAN AND ALL OTHER DOCUMENTS AS PER DTCN","11,800",0.0,Nil,Nil,Yes,1,ICICI BANK,"Installatin, Electrification, Energisation and Commissioning of Borewells in NABARANGPUR District Pkg-06 BID ID-19","Installatin, Electrification, Energisation and Commissioning of Borewells in NABARANGPUR District Pkg-06 BID ID-19",Please refer Tender Document DTCN ,NA ,"12,77,19,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,730.0,180.0,NABARANGPUR,764059.0,NA ,NA ,NA ,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,No ,No,"12,77,000",Yes,fixed,,Nil,Nil,MD OLIC,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,Orissa Lift Irrigation Corporation,782 DT-24.01.2025,2025_OLIC_109833_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,28-Jan-2025 10:00 AM,25-Feb-2025 11:00 AM,28-Jan-2025 10:00 AM,24-Feb-2025 05:00 PM,28-Jan-2025 10:00 AM ,11-Feb-2025 05:00 PM ,28-Jan-2025 10:00 AM,24-Feb-2025 05:00 PM,07-Jul-2025 11:00 AM,AOC,CE MECH DOWR,External,"FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, ADDL. DIRECTOR GWD, EE (ELECT.) OLIC, EE (MP) OLIC",Sudarsan Sadangi,02-Jul-2025 02:00 PM,07-Jul-2025 11:00 AM,techsummary_527367.pdf (12490.21 KB),Orissa Lift Irrigation Corporation,2025_OLIC_109833_4,782 DT-24.01.2025,"Installatin, Electrification, Energisation and Commissioning of Borewells in NABARANGPUR District Pkg-06 BID ID-19",1.0,2828228.0,"m s mahabir borewell and equipments, prop.padmalava mallick",INR,"121,345,352.63",Technical,Two nos of bidders have participated,Sudarsan Sadangi,25-Feb-2025 04:38 PM,,1,2828228,"m s mahabir borewell and equipments, prop.padmalava mallick",24-Feb-2025 11:23 AM,Accepted-AOC,L-1 Bidder,10-Mar-2026 06:44 PM,Finance,Two nos of bidders have participated,Sudarsan Sadangi,07-Jul-2025 03:36 PM,,BOQ Comparative Chart,15-Oct-2025,"INR 121,345,352.63",180.0,Sudarsan Sadangi,10-Mar-2026 06:44 PM,OrderNabarangpur06.pdf (429.00 KB),ORDER,MD OLIC LTD,Internal,"FA-CUM-CAO DOWR, FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, REP. OF DIRECTOR GWD, EE (MP) OLIC",Sudarsan Sadangi,15-Oct-2025 01:03 PM,finsummary_527367.pdf (17372.14 KB),AOC
2,Finance,.xls,BOQ,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2829320,TIRUPATI DRILLING AND MINING SERVICES PVT. LTD,22-Feb-2025 06:46 PM,Rejected-Finance,Rejected by Tender Committee,15-Oct-2025 01:03 PM,,,,,,,,,,,,,,,,,,,,AOC
