S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,25-Nov-2025 09:30 AM,06-Dec-2025 11:00 AM,25-Nov-2025 09:30 AM,05-Dec-2025 05:00 PM,25-Nov-2025 09:30 AM ,29-Nov-2025 05:00 PM ,25-Nov-2025 09:30 AM,05-Dec-2025 05:00 PM,"10,350",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, RC, GST, PAN, Experience, Check List Schedules other documents as per DTCN","SUPERINTENDING ENGINEER, P.H DIVISION, SAMBALPUR","Additional Chief Engineer, P.H. Division, Sambalpur, Brooks Hill, Near Stadium, At Po- Motijharan, Dist- Sambalpur-768 001",Shifting of old C.I. Pipe line from Kainru Hotel to Rajbati at Barpali NAC,Shifting of old C.I. Pipe line from Kainru Hotel to Rajbati at Barpali NAC,Please refer Tender documents. ,NA ,"10,35,000",Civil Works - Water Works,NA ,Tender,120.0,90.0,BARPALI,768029.0,NA ,NA ,NA ,SAMBALPUR,No ,No,PHEO||SEPH-CIRCLE-SAMBALPUR||EEPH-DIVN-SAMBALPUR,SEPHSBP-06/2025-26 Dt.13.11.2025,2025_PHEO_121918_2,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,AOC,18-Mar-2026,"INR 879,184",90.0,SWAGAT CHANDAN NAYAK,18-Mar-2026 01:33 PM,AOC.pdf (609.00 KB),AWARD OF CONTRACT,"Er Swagat Chandan Nayak, Additional Chief Engineer, P.H Division, Sambalpur",Internal,,SWAGAT CHANDAN NAYAK,18-Mar-2026 01:29 PM,finsummary_566741.pdf (1200.03 KB),Finance,Bid opening Summary,SWAGAT CHANDAN NAYAK,06-Dec-2025 12:27 PM,finance_566741.pdf,BOQ Comparative Chart,1,3281676,BHURI BANJARA,05-Dec-2025 01:48 PM,Rejected-AOC,NOT OK,18-Mar-2026 01:34 PM,PHEO||SEPH-CIRCLE-SAMBALPUR||EEPH-DIVN-SAMBALPUR,2025_PHEO_121918_2,SEPHSBP-06/2025-26 Dt.13.11.2025,Shifting of old C.I. Pipe line from Kainru Hotel to Rajbati at Barpali NAC,1.0,3258012.0,SROGANTINI NAYAK,INR,"879,184","Er Swagat Chandan Nayak, Additional Chief Engineer, P.H Division, Sambalpur",Internal,,SWAGAT CHANDAN NAYAK,18-Mar-2026 01:24 PM,techsummary_566741.pdf (18.34 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,3282388,NARENDRA BEHERA,05-Dec-2025 04:06 PM,Rejected-AOC,NOT OK,18-Mar-2026 01:34 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,3281313,RAJA BEHERA,05-Dec-2025 01:09 PM,Rejected-AOC,NOT OK,18-Mar-2026 01:34 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,3258012,SROGANTINI NAYAK,27-Nov-2025 05:01 PM,Accepted-AOC,Through Lottery System,18-Mar-2026 01:34 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,3281531,SUNITA SAHU,05-Dec-2025 01:24 PM,Rejected-AOC,NOT OK,18-Mar-2026 01:34 PM,,,,,,,,,,,,,,,,AOC
