Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
EO,Basudevpur Municipality,1.0,NIT Document,Other,,"9,068",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,Municipal Bodies||Basudevpur Municipality,BSP_2025-26_12,2025_ORULB_122920_13,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,14-Dec-2025 10:00 AM,22-Dec-2025 11:00 AM,14-Dec-2025 10:00 AM,20-Dec-2025 05:00 PM,NA ,NA ,14-Dec-2025 10:00 AM,20-Dec-2025 05:00 PM,1.0,ICICI BANK,Construction of paver road from Pagala Nayak house towards Bhagaban Nayak house ward no.6,Construction of paver road from Pagala Nayak house towards Bhagaban Nayak house ward no.6,Please refer Tender documents. ,NA ,"9,06,780",Civil Works - Roads,NA ,Tender,90.0,45.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,AOC,Nibedita Behera,Internal,"E.O,M.E,J.E,Accountant",SUDHANSU MOHAN,05-Mar-2026 12:10 PM,techsummary_571125.pdf (6235.45 KB),Nibedita Behera,Internal,"E.O,M.E,J.E,Accountant",SUDHANSU MOHAN,05-Mar-2026 12:16 PM,finsummary_571125.pdf (6235.45 KB),Finance,ok,SUDHANSU MOHAN,22-Dec-2025 08:57 PM,finance_571125.pdf,BOQ Comparative Chart,05-Mar-2026,"INR 909,607",45.0,SUDHANSU MOHAN,05-Mar-2026 12:19 PM,13.pdf (192.00 KB),ok,Municipal Bodies||Basudevpur Municipality,2025_ORULB_122920_13,BSP_2025-26_12,Construction of paver road from Pagala Nayak house towards Bhagaban Nayak house ward no.6,1.0,3317930.0,CHANDRA KANTA ROUT,INR,"909,607",1,3317930,CHANDRA KANTA ROUT,19-Dec-2025 05:33 PM,Accepted-AOC,selected,05-Mar-2026 12:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3313814,JAGABANDHU MALLICK,19-Dec-2025 01:04 PM,Rejected-AOC,Not selected,05-Mar-2026 12:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3317984,Pitambar Mandal,19-Dec-2025 06:37 PM,Rejected-AOC,Not selected,05-Mar-2026 12:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3316581,Ramakanta Jena,19-Dec-2025 02:15 PM,Rejected-AOC,Not selected,05-Mar-2026 12:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3318228,RANJITA DASH,19-Dec-2025 08:30 PM,Rejected-AOC,Not selected,05-Mar-2026 12:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3318050,SURESH CHANDRA NAYAK,19-Dec-2025 06:32 PM,Rejected-AOC,Not selected,05-Mar-2026 12:19 PM,AOC
