S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,3339197.0,M/S Abirvab Steel Product,INR,"4,519,641",CE MECHANICAL,Internal,,JITENDRA KUMAR ORAM,23-Feb-2026 04:21 PM,finsummary_572684.pdf (394.07 KB),Technical,ALL BID DOCUMENTS DOWNLOADED SUCCESSFULLY.,JITENDRA KUMAR ORAM,07-Jan-2026 02:20 PM,,Chief Engineer Mech - WR Bhubaneswar,2025_CEMWR_123611_1,CEM/MDL-06/2025-26,Supply Fabrication Erection Testing Commissioning of 04 nos of Kasia Sluice Gate at RD 10 200 Km of chudamani bijaypatna near Kasia market under Balasore Irrigation Division Balasore for the year 2025 26,Finance,ALL DOCS DOWNLOADED SUCCESSFULLY.,JITENDRA KUMAR ORAM,16-Jan-2026 01:04 PM,,BOQ Comparative Chart,CE MECHANICAL,Internal,,JITENDRA KUMAR ORAM,15-Jan-2026 06:58 PM,16-Jan-2026 12:00 PM,techsummary_572684.pdf (394.07 KB),1,3341188,LAXMIDHRA BHUYAN,05-Jan-2026 10:33 PM,Rejected-Technical,Technically rejected,15-Jan-2026 06:58 PM,24-Feb-2026,"INR 4,519,641",90.0,JITENDRA KUMAR ORAM,13-Mar-2026 01:21 PM,WORKORDERMDL06.pdf (350.00 KB),AOC,1.0,ICICI BANK,"53,166",Yes,percentage,1.0%,Nil,Nil,24-Dec-2025 10:00 AM,07-Jan-2026 12:00 PM,24-Dec-2025 10:00 AM,06-Jan-2026 05:30 PM,24-Dec-2025 10:00 AM ,06-Jan-2026 05:30 PM ,24-Dec-2025 10:00 AM,06-Jan-2026 05:30 PM,16-Jan-2026 12:00 PM,Supply Fabrication Erection Testing Commissioning of 04 nos of Kasia Sluice Gate at RD 10 200 Km of chudamani bijaypatna near Kasia market under Balasore Irrigation Division Balasore for the year 2025 26,Supply Fabrication Erection Testing Commissioning of 04 nos of Kasia Sluice Gate at RD 10 200 Km of chudamani bijaypatna near Kasia market under Balasore Irrigation Division Balasore for the year 2025 26,Please refer Tender documents. ,NA ,"53,16,599",Mechanical Works,NA ,Tender,90.0,90.0,CHUDAMAMI BIJAYPATNA,756125.0,NA ,NA ,NA ,BHUBANESWAR,No ,No,CHIEF ENGINEER MECHANICAL,O/o the EIC WR,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,BID DOCUMENT,Chief Engineer Mech - WR Bhubaneswar,CEM/MDL-06/2025-26,2025_CEMWR_123611_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3339197,M/S Abirvab Steel Product,03-Jan-2026 12:27 PM,Accepted-AOC,Winner of lottery process,13-Mar-2026 01:21 PM,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3340981,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,05-Jan-2026 07:19 PM,Rejected-AOC,Not a winner of lottery,13-Mar-2026 01:21 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3339175,M/S Ashreebad Fabricators,03-Jan-2026 03:58 PM,Rejected-AOC,Not a winner of lottery,13-Mar-2026 01:21 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3344714,ORIFEB INDUSTRIES,05-Jan-2026 05:20 PM,Rejected-Technical,Technically rejected,15-Jan-2026 06:58 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
