Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
10-Mar-2026,"INR 653,193",30.0,Sanjay Kumar Pradhan,10-Mar-2026 06:41 PM,AOC12.PDF (377.00 KB),The date of commencement of the work on dated 02.03.2026 and stipulated date of completion on dated 01.04.2026 vide Agreement No.595P1/2025-26 on dated 02.03.2026.,1,3263483,Ahalya Patro,28-Nov-2025 02:55 PM,Rejected-AOC,Not Successful in Transparent Lottery System.,10-Mar-2026 06:41 PM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",2025_CEBMB_121489_12,e-procurement Notice No.e-BNID-02/2025-26,Improvement to division office premises by providing Paver Block finish for the year 2025-26.,1.0,3259208.0,SIBA RAM SAHU,INR,"653,193",Finance,Six (6) number of bidders are successful downloaded.,Anita Das,29-Nov-2025 01:25 PM,,BOQ Comparative Chart,Sanjay Kumar Pradhan,Internal,,Sanjay Kumar Pradhan,10-Mar-2026 02:49 PM,finsummary_565341.pdf (418.54 KB),Sanjay Kumar Pradhan,Internal,,Sanjay Kumar Pradhan,10-Mar-2026 02:42 PM,techsummary_565341.pdf (342.84 KB),AOC,19-Nov-2025 10:00 AM,29-Nov-2025 10:00 AM,19-Nov-2025 10:00 AM,28-Nov-2025 05:00 PM,NA ,NA ,19-Nov-2025 10:00 AM,28-Nov-2025 05:00 PM,Improvement to division office premises by providing Paver Block finish for the year 2025-26.,Improvement to division office premises by providing Paver Block finish for the year 2025-26.,Please refer Tender documents. ,NA ,"7,68,372",Civil Works - Others,NA ,Tender,90.0,30.0,Bhanjanagar,761126.0,NA ,NA ,NA ,"O/o the S.E., Bhanjanagar Irr. Divn., Bhanjanagar",No ,No,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",e-procurement Notice No.e-BNID-02/2025-26,2025_CEBMB_121489_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"7,700",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost,Valid Register License,PAN CARD,GSTIN,EMD,Affidavit,Other document as per DTCN.",Superintending Engineer,"O/o the Superintending Engineer, Bhanjanagar Irrigation Division, Bhanjanagar, Ganjam, Pin No-761126","4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC
,,,,,,,2,3262467,BIKASH GOUDA,28-Nov-2025 10:49 AM,Rejected-Finance,Dis-qualified due to 2nd lowest bidder,10-Mar-2026 02:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,3,3263245,Samir Swain,28-Nov-2025 01:16 PM,Rejected-AOC,Not Successful in Transparent Lottery System.,10-Mar-2026 06:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,3259208,SIBA RAM SAHU,27-Nov-2025 10:53 AM,Accepted-AOC,Winner in the Transparent Lottery System and Awarded to the Contractor.,10-Mar-2026 06:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,5,3261778,Sunita Kumari Sahu,28-Nov-2025 11:02 AM,Rejected-AOC,Not Successful in Transparent Lottery System.,10-Mar-2026 06:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,6,3263628,TITU NAYAK,28-Nov-2025 02:02 PM,Rejected-Finance,Dis-qualified due to 3rd lowest bidder,10-Mar-2026 02:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
