Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
28-Oct-2025 11:15 AM,06-Nov-2025 05:30 PM,28-Oct-2025 11:15 AM,06-Nov-2025 05:00 PM,28-Oct-2025 11:15 AM ,06-Nov-2025 03:00 PM ,28-Oct-2025 11:15 AM,06-Nov-2025 05:00 PM,CE RW I||RWCIRCLE-BARIPADA||RW Division Udala,01(Onilne)/RWD/UDALA/2025-26,2025_CERWI_120111_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,SR to Samakhunta Balidiha via Jaganathpur Road for the year 2025-26.,SR to Samakhunta Balidiha via Jaganathpur Road for the year 2025-26.,Please refer Tender documents. ,NA ,"8,40,000",Civil Works - Roads,NA ,Tender,90.0,30.0,"SERW Division, Udala",757041.0,NA ,NA ,NA ,Office of the SE RWD Udala,No ,No,SE RWD Udala,SE RWD Udala,1.0,ICICI BANK,"8,400",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost, EMD, RC, PAN, GSTIN, Affidavits and other required documents as per DTCN.",1.0,Date Corrigendum,Date,,AOC,CE RW I||RWCIRCLE-BARIPADA||RW Division Udala,2025_CERWI_120111_7,01(Onilne)/RWD/UDALA/2025-26,SR to Samakhunta Balidiha via Jaganathpur Road for the year 2025-26.,SE RWD Udala,Internal,,Haripriya Behera,12-Mar-2026 01:45 PM,finsummary_558483.pdf (880.50 KB),Finance,17 Nos of bidders admitted,Haripriya Behera,12-Mar-2026 01:40 PM,,BOQ Comparative Chart,1.0,3188846.0,SAMNATH BEHERA,INR,"713,228",1,3184298,ANANDA DAS,05-Nov-2025 01:50 PM,Rejected-AOC,L1,12-Mar-2026 01:48 PM,12-Mar-2026,"INR 713,228",30.0,Haripriya Behera,12-Mar-2026 01:48 PM,No07A.pdf (750.00 KB),SE RWD Udala,Internal,,Haripriya Behera,12-Mar-2026 01:42 PM,techsummary_558483.pdf (880.50 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.xls,Bill of Quantity,2.0,Revised DTCN,Other,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3170669,BRAHMANANDA SAHU,04-Nov-2025 12:15 AM,Rejected-AOC,L1,12-Mar-2026 01:48 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3169354,HEMALATA MOHANTA,01-Nov-2025 05:31 AM,Rejected-AOC,L1,12-Mar-2026 01:48 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3178339,KAMALAKANTA DEHURI,06-Nov-2025 09:28 AM,Rejected-AOC,L1,12-Mar-2026 01:48 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3189307,MANORANJAN UPADHAYAYA,06-Nov-2025 02:51 PM,Rejected-AOC,L1,12-Mar-2026 01:48 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3179295,PRADEEP KUMAR MAHANTY,03-Nov-2025 11:35 PM,Rejected-AOC,L1,12-Mar-2026 01:48 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3173612,PRAMOD KUMAR CHOUDHURY,03-Nov-2025 11:18 PM,Rejected-AOC,L1,12-Mar-2026 01:48 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3170601,PRAVAKAR SAHU,04-Nov-2025 12:25 PM,Rejected-AOC,L1,12-Mar-2026 01:48 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3176552,Rabindra Narayn nath,05-Nov-2025 02:18 PM,Rejected-AOC,L1,12-Mar-2026 01:48 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3169297,RAJESH KUMAR ROUT,01-Nov-2025 06:40 AM,Rejected-AOC,L1,12-Mar-2026 01:48 PM,,,,,,,,,,,,,AOC
