Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1,Fee/PreQual/Technical,.pdf,"RC, EPF Regd., GSTN, PAN, Registration in CDMS portal, Affidavits, experience, etc. as per DTCN requ",Construction of Sales road for Dubuna Mines connecting to Dubuna-Kalimati main road in the district of Keonjhar.,Construction of Sales road for Dubuna Mines connecting to Dubuna-Kalimati main road in the district of Keonjhar.,"RC, EPF Regd., GSTN, PAN, Registration in CDMS portal, Affidavits, experience, etc. as per DTCN requirements.  ",NA ,"11,30,00,000",Civil Works - Others,NA ,Tender,180.0,425.0,DUBUNA MINES,758034.0,NA ,NA ,NA ,"OMC Ltd., Bhubaneswar",No ,No,"11,30,000",Yes,fixed,,Nil,Nil,Orissa Mining Corporation,NIT No.12/OMC/CIVIL/2025,2025_OMC_117001_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,CORRIGENDUM-1,Date,,"GM(C), OMC Ltd.","Office of the GM(C), OMC Ltd., Bhubaneswar",22-Aug-2025 11:30 AM,16-Sep-2025 11:00 AM,22-Aug-2025 11:30 AM,15-Sep-2025 05:00 PM,NA ,NA ,22-Aug-2025 11:30 AM,15-Sep-2025 05:00 PM,27-Oct-2025 12:30 PM,"11,800",0.0,Nil,Nil,No,1,ICICI BANK,AOC,1.0,3069385.0,KALINGA COMMERCIAL CORPORATION LIMITED,INR,"96,060,845.23",27-Feb-2026,"INR 96,060,845.23",425.0,Sidharth Pattnaik,10-Mar-2026 03:11 PM,2025_OMC_117001_5.pdf (396.00 KB),Construction of Sales road for Dubuna Mines connecting to Dubuna-Kalimati main road in the district of Keonjhar.,Finance,Financial bid of 02 (Two) qualified bidders had been open,MINAKETAN DAS,27-Oct-2025 12:39 PM,,BOQ Comparative Chart,Orissa Mining Corporation,2025_OMC_117001_5,NIT No.12/OMC/CIVIL/2025,Construction of Sales road for Dubuna Mines connecting to Dubuna-Kalimati main road in the district of Keonjhar.,SUDHANSU MOHAN SAMAL,Internal,SABYASACHI MOHANTY B B PANI DEBENDU MOHAPATRA SR PATTNAIK A PRADHAN,Sidharth Pattnaik,27-Feb-2026 11:38 AM,finsummary_550218.pdf (530.41 KB),Technical,02 (Two) bids has been received subjected to evaluation by committee,MINAKETAN DAS,16-Sep-2025 12:54 PM,,A K PAL,Internal,A PRADHAN S R PATTNAIK P K BISWAL N C BEHERA,Sidharth Pattnaik,27-Oct-2025 12:18 PM,27-Oct-2025 12:30 PM,techsummary_550218.pdf (1778.29 KB),1,3069385,KALINGA COMMERCIAL CORPORATION LIMITED,12-Sep-2025 10:03 AM,Accepted-AOC,L1,10-Mar-2026 03:11 PM,AOC
2,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3081752,SHANTI CONSTRUCTION SAMBALPUR PVT. LTD.,15-Sep-2025 04:51 PM,Rejected-Finance,NOT BEING L1,27-Feb-2026 11:38 AM,AOC
