Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD One percentage of the estimated cost,GST,PAN,RC,Affidavit regarding correctness",Construction of road from Sanahula Siba Mandir to Dhauragotha Via Damodarpur road and Bridge at 1st Km in the District of Angul under MMSY TRIP for the year 2024-25.,Construction of road from Sanahula Siba Mandir to Dhauragotha Via Damodarpur road and Bridge at 1st Km in the District of Angul under MMSY TRIP for the year 2024-25.,Please refer Tender documents. ,NA ,"9,57,70,000",Civil Works - Roads,NA ,Tender,90.0,450.0,Angul,759122.0,NA ,NA ,NA ,"Office of the Chief Construction Engineer,RWC,Angu",No ,No,CE RW I||RWCIRCLE-ANGUL,Road Online-AGL-17/2025-26,2025_CERWI_118978_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"9,57,700",Yes,percentage,1.0%,Nil,Nil,"Chief Construction Engineer,RWC,Angul",Hakimpada Angul,06-Oct-2025 09:00 AM,20-Oct-2025 10:00 AM,06-Oct-2025 09:00 AM,18-Oct-2025 05:00 PM,06-Oct-2025 09:00 AM ,17-Oct-2025 01:00 PM ,06-Oct-2025 09:00 AM,18-Oct-2025 05:00 PM,27-Nov-2025 10:00 AM,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,AOC,24-Mar-2026,"INR 81,412,116",450.0,Anup Kumar Behera,24-Mar-2026 12:03 PM,Sanahula.pdf (479.00 KB),Refund of EMD,1,3130198,Anil Kumar Mishra,16-Oct-2025 09:25 PM,Rejected-AOC,0,24-Mar-2026 12:03 PM,Finance,Twelve Bidders found,Anup Kumar Behera,27-Nov-2025 12:55 PM,finance_554721.pdf,BOQ Comparative Chart,Chief Construction Engineer,Internal,E.E DAO Estimator,Anup Kumar Behera,24-Nov-2025 12:10 PM,27-Nov-2025 10:00 AM,techsummary_554721.pdf (1311.15 KB),Chief Construction Engineer,Internal,E.E DAO ESTIMATOR,Anup Kumar Behera,24-Mar-2026 11:59 AM,finsummary_554721.pdf (478.64 KB),Technical,13nos bidder found,Mamatamayee Biswal,23-Oct-2025 12:48 PM,technical_554721.pdf,CE RW I||RWCIRCLE-ANGUL,2025_CERWI_118978_2,Road Online-AGL-17/2025-26,Construction of road from Sanahula Siba Mandir to Dhauragotha Via Damodarpur road and Bridge at 1st Km in the District of Angul under MMSY TRIP for the year 2024-25.,1.0,3132136.0,MOTIRANJAN SAHOO,INR,"81,412,116",AOC
,,.pdf,"Labour licence,Similar nature of work,Annual Turn Over,Work in hand,No relation,No Litigation certif",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC,,,,,,,,2,3130683,MAHENDRA SAHOO,18-Oct-2025 12:38 PM,Rejected-AOC,0,24-Mar-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,"Machinery own obtained on hire, Balance sheet Bidder Contact address and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3132136,MOTIRANJAN SAHOO,18-Oct-2025 04:18 PM,Accepted-AOC,Winner of lottery among the 1st lowest bidders,24-Mar-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantities in xls sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3134802,M/S BISNU CHARAN BEHERA,18-Oct-2025 04:27 PM,Rejected-AOC,0,24-Mar-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3127295,M/s.S.K.Agarwalla,17-Oct-2025 05:15 PM,Rejected-AOC,0,24-Mar-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3134480,Paban Kumar Agrawal,18-Oct-2025 02:12 PM,Rejected-Technical,"Supression of work in hand pertaining to R and B Division-I, Sambalpur(Impvt. to Hatibahal to Athamallick Boarder Via-Bad Keshibahali,Kukudabahali road)as per clause N0.1.2.7 of ITB",24-Nov-2025 12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,3124532,PRASANTA KUMAR PRADHAN,12-Oct-2025 06:57 PM,Rejected-AOC,0,24-Mar-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,3128746,PRASANTA KUMAR SAMANTRAY,15-Oct-2025 10:02 PM,Rejected-AOC,0,24-Mar-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,3130237,PRITISH MISHRA,16-Oct-2025 10:00 PM,Rejected-AOC,0,24-Mar-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,3134630,RAM KUMAR AGRAWAL ENGINEERS PRIVATE LIMITED,18-Oct-2025 03:02 PM,Rejected-AOC,0,24-Mar-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
