Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
09-Mar-2026,"INR 33,930,809.741",270.0,Sukadev Mahali,09-Mar-2026 03:36 PM,boqcomparativechart.pdf (97.00 KB),l-1,CE RW I||RWCIRCLE-BALANGIR,2025_CERWI_122214_24,BLGR-Online-33/2025-26,Construction of Road from Dumuri to Anandapur Road in the district of Subarnapur under MMSY-TRIP for the year 2025-26,1.0,3296397.0,MS L K BROTHERS INFRASTRUCTURE,INR,"33,930,809.741",1,3296397,MS L K BROTHERS INFRASTRUCTURE,16-Dec-2025 12:32 PM,Accepted-AOC,L-1,09-Mar-2026 03:36 PM,Finance,3 nos bids opened,Sukadev Mahali,15-Jan-2026 01:05 PM,finance_568797.pdf,BOQ Comparative Chart,S.Mahali,Internal,,Sunita Kumari Jena,06-Jan-2026 06:56 PM,15-Jan-2026 11:00 AM,techsummary_568797.pdf (123.67 KB),Technical,3 nos bids opened,Sukadev Mahali,18-Dec-2025 11:47 AM,technical_568797.pdf,S Mahali,Internal,,Sukadev Mahali,09-Mar-2026 03:34 PM,finsummary_568797.pdf (96.96 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,"R.C, PAN, GSTIN, EMD, Tender Paper Cost, Affidavit regarding correctness, No relation certificate","10,000",0.0,Nil,Nil,No,02-Dec-2025 11:30 AM,18-Dec-2025 11:00 AM,02-Dec-2025 11:30 AM,17-Dec-2025 05:00 PM,02-Dec-2025 11:30 AM ,16-Dec-2025 05:00 PM ,02-Dec-2025 11:30 AM,17-Dec-2025 05:00 PM,15-Jan-2026 11:00 AM,"3,19,500",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,Construction of Road from Dumuri to Anandapur Road in the district of Subarnapur under MMSY-TRIP for the year 2025-26,Construction of Road from Dumuri to Anandapur Road in the district of Subarnapur under MMSY-TRIP for the year 2025-26,Please refer Tender documents. ,NA ,"3,19,50,000",Civil Works - Roads,NA ,Tender,90.0,270.0,Sonepur,767017.0,NA ,NA ,NA ,"O/o C.C.E, R.W.Circle, Bolangir",No ,No,"Chief Construction Engineer, R.W.Circle, Bolangir","O/o the Chief Construction Engineer, R.W.Circle, Bolangir",CE RW I||RWCIRCLE-BALANGIR,BLGR-Online-33/2025-26,2025_CERWI_122214_24,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,2,3296408,Ramnarayan Mishra,16-Dec-2025 11:45 AM,Rejected-Finance,L3,09-Mar-2026 03:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"Annual Turn Over, Similar Nature of Work, Machinaries and others documents as per DTCN",,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,3294743,SURYA NARAYANA SAHU,16-Dec-2025 02:06 PM,Rejected-Finance,L2,09-Mar-2026 03:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
