Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
Block Development Officer,Internal,,Sarthak Sourav Mohapatra,23-Mar-2026 09:13 PM,techsummary_573332.pdf (318.43 KB),23-Mar-2026,"INR 1,039,269",90.0,Sarthak Sourav Mohapatra,23-Mar-2026 09:18 PM,sl1Nuagaon.pdf (318.00 KB),1,3341396,BASANTA KUMAR PATRA,31-Dec-2025 04:53 PM,Rejected-AOC,Not Qualified,23-Mar-2026 09:18 PM,Finance,Document downloaded,Sarthak Sourav Mohapatra,06-Jan-2026 08:27 PM,finance_573332.pdf,BOQ Comparative Chart,1.0,3337385.0,JAI HANUMAN SUPPLY,INR,"1,039,269",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balasore||REMUNA Block,2025_PRBRN_123831_1,02/ 2025-26,Construction of Addl class Room at Bahala UP school GP Nuagan under Remuna block in Balasore district,Block Development Officer,Internal,,Sarthak Sourav Mohapatra,23-Mar-2026 09:15 PM,finsummary_573332.pdf (318.43 KB),AOC,"12,225",Yes,percentage,1.0%,Nil,Nil,26-Dec-2025 11:00 AM,06-Jan-2026 11:00 AM,26-Dec-2025 11:00 AM,02-Jan-2026 05:00 PM,26-Dec-2025 11:00 AM ,02-Jan-2026 01:00 PM ,26-Dec-2025 11:00 AM,02-Jan-2026 05:00 PM,Construction of Addl class Room at Bahala UP school GP Nuagan under Remuna block in Balasore district,Construction of Addl class Room at Bahala UP school GP Nuagan under Remuna block in Balasore district,Please refer tender documents ,NA ,"12,22,526",Civil Works - Buildings,NA ,Tender,90.0,90.0,Remuna,756019.0,NA ,NA ,NA ,O/o the BDO Remuna block Remuna,No ,No,BDO Remuna block Remuna,"O/o the BDO, Remuna block, Remuna",1.0,ICICI BANK,"6,000",Nil,Nil,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balasore||REMUNA Block,02/ 2025-26,2025_PRBRN_123831_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"P. Cost, EMD, RC, Pan, valid GSTIN, Affidavit, no relation certificate and other as per DTCN",AOC
,,,,,,,,,,,,2,3341777,BHIKARI DALAEI,01-Jan-2026 01:40 PM,Rejected-AOC,Not Qualified,23-Mar-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
,,,,,,,,,,,,3,3331793,HARISH CHANDRA MAJHI,01-Jan-2026 01:12 PM,Rejected-AOC,Not Qualified,23-Mar-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,4,3337385,JAI HANUMAN SUPPLY,30-Dec-2025 12:12 PM,Accepted-AOC,Qualified,23-Mar-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,5,3341733,SNEHALATA MAIKAP,01-Jan-2026 02:09 PM,Rejected-AOC,Not Qualified,23-Mar-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,6,3342319,SRIKANTA MOHANTY,02-Jan-2026 12:32 PM,Rejected-AOC,Not Qualified,23-Mar-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
