Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
CE MECH DOWR,External,"FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, ADDL. DIRECTOR GWD, EE (ELECT.) OLIC, EE (MP) OLIC",Sudarsan Sadangi,02-Jul-2025 12:22 PM,07-Jul-2025 11:00 AM,techsummary_527104.pdf (12490.21 KB),Orissa Lift Irrigation Corporation,2025_OLIC_109779_1,744 DT-22.01.2025,"Installatin, Electrification, Energisation and Commissioning of Borewells in DEOGARH District Pkg-01 BID ID-06",1.0,2829719.0,M/s Ganesh Borewells,INR,"61,019,830.21",Finance,Two nos of bidders have participated,Sudarsan Sadangi,07-Jul-2025 01:04 PM,,BOQ Comparative Chart,1,2829719,M/s Ganesh Borewells,22-Feb-2025 03:46 PM,Accepted-AOC,L-1 Bidder,17-Mar-2026 06:56 PM,Technical,Two nos of bidders have participated,Sudarsan Sadangi,25-Feb-2025 01:11 PM,,MD OLIC LTD,Internal,"FA-CUM-CAO DOWR, FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, REP. OF DIRECTOR GWD, EE (MP) OLIC",Sudarsan Sadangi,15-Oct-2025 03:37 PM,finsummary_527104.pdf (17372.14 KB),15-Oct-2025,"INR 61,019,830.21",180.0,Sudarsan Sadangi,17-Mar-2026 06:56 PM,OrderDeogarh01.pdf (444.00 KB),ORDER,AOC,"11,800",0.0,Nil,Nil,Yes,28-Jan-2025 10:00 AM,25-Feb-2025 11:00 AM,28-Jan-2025 10:00 AM,24-Feb-2025 05:00 PM,28-Jan-2025 10:00 AM ,11-Feb-2025 05:00 PM ,28-Jan-2025 10:00 AM,24-Feb-2025 05:00 PM,07-Jul-2025 11:00 AM,1,ICICI BANK,Orissa Lift Irrigation Corporation,744 DT-22.01.2025,2025_OLIC_109779_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"6,28,000",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GST, PAN AND ALL OTHER DOCUMENTS AS PER DTCN","Installatin, Electrification, Energisation and Commissioning of Borewells in DEOGARH District Pkg-01 BID ID-06","Installatin, Electrification, Energisation and Commissioning of Borewells in DEOGARH District Pkg-01 BID ID-06",Please refer Tender Document DTCN ,NA ,"6,27,78,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,730.0,180.0,DEOGARH,768108.0,NA ,NA ,NA ,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,No ,No,MD OLIC,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,AOC
,,,,,,,,,,,,,,,,,,,,,,2,2829326,TIRUPATI DRILLING AND MINING SERVICES PVT. LTD,22-Feb-2025 06:05 PM,Rejected-Finance,Rejected by Tender Committee,15-Oct-2025 03:37 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
