Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Municipal Bodies||Sambalpur Municipal Corporation,22/SMC_SBP/2025-26,2025_ORULB_122591_26,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Repair and Renovation of Aahar kendra at DHH,Modipada ,Sambalpur,in w.no.25.","Repair and Renovation of Aahar kendra at DHH,Modipada ,Sambalpur,in w.no.25.",Please refer Tender documents. ,NA ,"11,93,678",Civil Works - Others,NA ,Tender,120.0,90.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,SAMBALPUR MUNICIPAL CORPORATION,No ,No,1.0,ICICI BANK,"11,937",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,"COMMISSIONER, SMC","SAMBALPUR MUNICIPAL CORPORATION, DURGAPALI, SAMBALPUR, 768006",09-Dec-2025 11:00 AM,19-Dec-2025 11:00 AM,09-Dec-2025 11:00 AM,18-Dec-2025 05:00 PM,NA ,NA ,09-Dec-2025 11:00 AM,18-Dec-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN",AOC,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Rehan Khatri,19-Mar-2026 12:27 PM,finsummary_570243.pdf (856.18 KB),"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Rehan Khatri,19-Mar-2026 12:25 PM,techsummary_570243.pdf (856.18 KB),1,3310571,DUSHMANTA KUMAR SAHU,18-Dec-2025 11:58 AM,Accepted-AOC,SUCCESSFUL,19-Mar-2026 12:30 PM,1.0,3310571.0,DUSHMANTA KUMAR SAHU,INR,"1,193,677.52",Municipal Bodies||Sambalpur Municipal Corporation,2025_ORULB_122591_26,22/SMC_SBP/2025-26,"Repair and Renovation of Aahar kendra at DHH,Modipada ,Sambalpur,in w.no.25.",19-Mar-2026,"INR 1,193,677.52",90.0,Rehan Khatri,19-Mar-2026 12:30 PM,22SMC26.pdf (856.00 KB),SUCCESSFUL,Finance,tender opened,PADMINI MEHER,23-Dec-2025 03:53 PM,finance_570243.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,2,3313742,MADHUBANA SAHU,18-Dec-2025 01:55 PM,Rejected-Technical,UNSUCCESSFUL,19-Mar-2026 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,3313008,PAWAN CONSTRUCTION WORKS,18-Dec-2025 11:19 AM,Rejected-Technical,UNSUCCESSFUL,19-Mar-2026 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,3314146,PRASANTA KUMAR PANDA,18-Dec-2025 02:31 PM,Rejected-Technical,UNSUCCESSFUL,19-Mar-2026 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,3314035,RAMESH CHANDRA MAHAKUD,18-Dec-2025 02:13 PM,Rejected-Technical,UNSUCCESSFUL,19-Mar-2026 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,3309278,SHYAM SUNDAR SINGHANIA,17-Dec-2025 10:58 PM,Rejected-Technical,UNSUCCESSFUL,19-Mar-2026 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
