Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of all documents,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-62/2025-26 Dt. 12.01.2026,2026_ORULB_124509_21,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,15-Jan-2026 10:30 AM,27-Jan-2026 04:00 PM,15-Jan-2026 10:30 AM,27-Jan-2026 03:30 PM,15-Jan-2026 10:30 AM ,19-Jan-2026 01:30 PM ,15-Jan-2026 10:30 AM,27-Jan-2026 03:30 PM,"6,000",0.0,Nil,Nil,No,"Construction of Balance Road at Dayananda Nagar, Udaya Nagar, IG Colony in Ward No. 31","Construction of Balance Road at Dayananda Nagar, Udaya Nagar, IG Colony in Ward No. 31",Please refer Tender documents. ,NA ,"26,22,409",Civil Works - Roads,NA ,Tender,120.0,75.0,BMC AREA,751022.0,"Office chamber of the EE,Central Tender Cell ","Central Tender Cell, UG Floor, ICOMC Tower, Satya Nagar ",19-Jan-2026 04:30 PM ,"Central Tender Cell,BMC",No ,No,"26,300",Yes,fixed,,Nil,Nil,"Executive Engineer,Central Tender Cell","Central Tender Cell, UG Floor, ICOMC Tower, Satya Nagar",AOC,City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONIII,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,09-Mar-2026 04:49 PM,techsummary_575609.pdf (1326.95 KB),City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONIII,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,09-Mar-2026 04:54 PM,finsummary_575609.pdf (1326.95 KB),Finance,7 bids opened successfully,Taras Marandi,27-Jan-2026 05:11 PM,finance_575609.pdf,BOQ Comparative Chart,1,3367363,ABHAYA KUMAR SAHOO,27-Jan-2026 11:02 AM,Rejected-Finance,Rejected,09-Mar-2026 04:54 PM,Municipal Bodies||Bhubaneswar Municipal Corporation,2026_ORULB_124509_21,BMC-EE-Tender Cell-62/2025-26 Dt. 12.01.2026,"Construction of Balance Road at Dayananda Nagar, Udaya Nagar, IG Colony in Ward No. 31",1.0,3368332.0,RAJIV KUMAR JENA,INR,"3,001,609",09-Mar-2026,"INR 3,001,609",75.0,Lipsa Parida,09-Mar-2026 04:58 PM,Work_Order_62_21.pdf (1159.00 KB),AOC
,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3368431,AMARESH SAHOO,27-Jan-2026 03:06 PM,Rejected-Finance,Rejected,09-Mar-2026 04:54 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3363685,BASANTA KUMAR BHOI,23-Jan-2026 01:49 PM,Rejected-Finance,Rejected,09-Mar-2026 04:54 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,3367642,LUCKY PANDA,27-Jan-2026 12:11 PM,Rejected-Finance,Rejected,09-Mar-2026 04:54 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,3368255,M/s PRATAP KUMAR MAHAPATRA,27-Jan-2026 02:19 PM,Rejected-Finance,Rejected,09-Mar-2026 04:54 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,3364855,RAJESH PANDA,27-Jan-2026 11:48 AM,Rejected-Finance,Rejected,09-Mar-2026 04:54 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,3368332,RAJIV KUMAR JENA,27-Jan-2026 02:47 PM,Accepted-AOC,L1 bidder,09-Mar-2026 04:58 PM,,,,,,,,,,,,,,,,AOC
