Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"R.C, PAN, GSTIN, EMD, Tender Paper Cost, Affidavit regarding correctness, No relation certificate","Construction of Day Care PHC Building at Hariharjore Dam site under SDH, B.M.Pur for the year 2025-26 in the district of Subarnapur","Construction of Day Care PHC Building at Hariharjore Dam site under SDH, B.M.Pur for the year 2025-26 in the district of Subarnapur",Please refer Tender documents. ,NA ,"2,05,05,000",Civil Works - Buildings,NA ,Tender,90.0,365.0,Sonepur,767017.0,NA ,NA ,NA ,"O/o C.C.E, R.W.Circle, Bolangir",No ,No,1.0,ICICI BANK,"2,05,050",Yes,percentage,1.0%,Nil,Nil,09-Oct-2025 09:55 AM,20-Oct-2025 11:00 AM,09-Oct-2025 09:55 AM,18-Oct-2025 05:00 PM,09-Oct-2025 09:55 AM ,17-Oct-2025 05:00 PM ,09-Oct-2025 09:55 AM,18-Oct-2025 05:00 PM,19-Nov-2025 11:00 AM,CE RW I||RWCIRCLE-BALANGIR,BLGR-Online-18/2025-26,2025_CERWI_118991_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Chief Construction Engineer, R.W.Circle, Bolangir","O/o the Chief Construction Engineer, R.W.Circle, Bolangir",AOC,Technical,9 nos bids opened,Sukadev Mahali,22-Oct-2025 12:22 PM,technical_554980.pdf,CE RW I||RWCIRCLE-BALANGIR,2025_CERWI_118991_3,BLGR-Online-18/2025-26,"Construction of Day Care PHC Building at Hariharjore Dam site under SDH, B.M.Pur for the year 2025-26 in the district of Subarnapur",S Mahali,Internal,,Sukadev Mahali,04-Dec-2025 06:04 PM,finsummary_554980.pdf (92.88 KB),1.0,3133174.0,SATYANARAYAN PUROHIT,INR,"20,503,210.06",04-Dec-2025,"INR 20,503,210.06",365.0,Sukadev Mahali,19-Mar-2026 12:50 PM,finsummary_554980.pdf (109.00 KB),L1,1,3134031,ARUN KUMAR AGRAWAL,18-Oct-2025 03:17 PM,Rejected-Finance,Unsuccess in lottery system,04-Dec-2025 06:04 PM,S Mahali,Internal,,Sukadev Mahali,14-Nov-2025 10:09 PM,19-Nov-2025 11:00 AM,techsummary_554980.pdf (569.94 KB),Finance,financial bids are opened,Sunita Kumari Jena,19-Nov-2025 04:25 PM,finance_554980.pdf,BOQ Comparative Chart,AOC
,,,,,,,.pdf,"Annual Turn Over, Similar Nature of Work, Machinaries and others documents as per DTCN",,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3133888,BIKASH KUMAR SAHU,18-Oct-2025 02:35 PM,Rejected-Finance,Unsuccess in lottery system,04-Dec-2025 06:04 PM,,,,,,,,,,,,,,AOC
,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3134715,CHINKU MEHER,18-Oct-2025 03:31 PM,Rejected-Finance,Unsuccess in lottery system,04-Dec-2025 06:04 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3130357,DEBASISH PADHAN,17-Oct-2025 12:51 PM,Rejected-Finance,Unsuccess in lottery system,04-Dec-2025 06:04 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3132112,MS L K BROTHERS INFRASTRUCTURE,17-Oct-2025 10:52 PM,Rejected-Finance,Unsuccess in lottery system,04-Dec-2025 06:04 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3133453,RAKUN MISHRA,17-Oct-2025 10:32 PM,Rejected-Finance,Unsuccess in lottery system,04-Dec-2025 06:04 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3133174,SATYANARAYAN PUROHIT,17-Oct-2025 07:07 PM,Accepted-AOC,L-1,19-Mar-2026 12:50 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3133902,SHAILESH PRASADGOEL,18-Oct-2025 12:07 PM,Rejected-Finance,Unsuccess in lottery system,04-Dec-2025 06:04 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3134761,SUMIT SINGHAL,18-Oct-2025 03:50 PM,Rejected-Finance,Unsuccess in lottery system,04-Dec-2025 06:04 PM,,,,,,,,,,,,,,AOC
