Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
SAMRAT GOWDA D.S,Internal,"PRADEEP KUMAR DEY, PRASHANT KUMAR SAHU, JITEN KISKU, SUBAS SAHU, SUBAS PRATIHARI",Samrat Gowda DS,18-Mar-2026 01:41 PM,finsummary_582130.pdf (1312.22 KB),18-Mar-2026,"INR 1,660,000",30.0,Samrat Gowda DS,31-Mar-2026 07:02 PM,workorderDrinkingwater.pdf (720.00 KB),The Price mentioned here is without GST. With GST the L1 comes to 1958800.00,Finance,All are admitted provisionally.,Samrat Gowda DS,18-Mar-2026 01:24 PM,,BOQ Comparative Chart,1,3414732,Design Image,28-Feb-2026 02:58 PM,Rejected-Finance,Found 2nd Lowest,18-Mar-2026 01:41 PM,Technical,All bids are provisionally admitted.,Siddhartha Sankar Pratihari,02-Mar-2026 12:40 PM,,Forest Environment and Climate Change Department||RCCF cum FD STR Baripada||Similipal South Division,2026_SMSD_126357_1,DD-South-BPD-15/2025-26,"Design Supply Installation and Implementation of Eco Friendly Drinking Water Project on Turnkey Basis in Similipal Tiger Reserve, ODISHA With Maintenance Contract for 1 Year",1.0,3406910.0,Envirorich Global Private Limited,INR,"1,660,000",SAMRAT GOWDA D.S,Internal,PRADEEP KUMAR DEY PRASHANTA KUMAR SAHU JITEN KISKU SUBAS SAHU SIDHARTH PRATIHARI,Siddhartha Sankar Pratihari,06-Mar-2026 04:02 PM,17-Mar-2026 05:00 PM,techsummary_582130.pdf (1312.17 KB),AOC,21-Feb-2026 09:00 AM,02-Mar-2026 11:30 AM,21-Feb-2026 09:00 AM,02-Mar-2026 11:00 AM,21-Feb-2026 09:00 AM ,26-Feb-2026 05:00 PM ,21-Feb-2026 09:30 AM,02-Mar-2026 11:00 AM,17-Mar-2026 05:00 PM,"50,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Tender Notice,Forest Environment and Climate Change Department||RCCF cum FD STR Baripada||Similipal South Division,DD-South-BPD-15/2025-26,2026_SMSD_126357_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"6,000",Nil,Nil,No,"Deputy Director, Similipal South Wildlife Division","Office of the Deputy Director, Similipal South Wildlife Division, Bhanjpur, Baripada, Mayurbhanj, Odisha,757002","Design Supply Installation and Implementation of Eco Friendly Drinking Water Project on Turnkey Basis in Similipal Tiger Reserve, ODISHA With Maintenance Contract for 1 Year","Design Supply Installation and Implementation of Eco Friendly Drinking Water Project on Turnkey Basis in Similipal Tiger Reserve, ODISHA With Maintenance Contract for 1 Year",As per Detail tender Documents ,NA ,,Miscellaneous Works,NA ,Tender,90.0,30.0,"Devkund, Similipal Tiger Reserve",757074.0,NA ,NA ,NA ,"Office of the Deputy Director, Similipal South Wil",No ,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,2,3406910,Envirorich Global Private Limited,01-Mar-2026 11:38 AM,Accepted-AOC,Selected as L1,31-Mar-2026 07:02 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,3,3413563,Laxmi Tiffin,27-Feb-2026 11:08 AM,Rejected-Finance,Found 3rd Lowest,18-Mar-2026 01:41 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
