Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.xls,Bill of Quantity,06-Oct-2025 11:00 AM,20-Oct-2025 11:00 AM,06-Oct-2025 11:00 AM,18-Oct-2025 05:00 PM,NA ,NA ,06-Oct-2025 11:00 AM,18-Oct-2025 05:00 PM,"16,928",Yes,percentage,1.0%,Nil,Nil,Municipal Bodies||Balangir Municipality,BLGRMPTY/08(01-41)/2025-26,2025_ORULB_118958_15,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,"Executive Officer, Balangir Municipality","Office of the Municipal Council, Balangir","Const. of Paver Road Near Royal complex Jyoti Nagar,W.No.1",Road Work,Please refer tender Documents  ,NA ,"16,92,835",Civil Works - Roads,NA ,Tender,120.0,90.0,Balangir,767001.0,NA ,NA ,NA ,"Office of the Municipal Council, Balangir",No ,No,1.0,ICICI BANK,AOC,"SMT LIKA SAHU,CHAIRPERSON",Internal,"Chairperson,Executive Officer,Municipal Engineer,Junior Engineer,Balangir Municipality",Sanjay Kumar Mohanty,16-Dec-2025 05:18 PM,finsummary_554697.pdf (197.94 KB),"SMT LIKA SAHU,CHAIRPERSON",Internal,"Chairperson,Executive Officer,Municipal Engineer,Junior Engineer,Balangir Municipality",Sanjay Kumar Mohanty,16-Dec-2025 05:06 PM,techsummary_554697.pdf (445.35 KB),25-Feb-2026,"INR 1,439,078.8",90.0,Rojalisa Rout,17-Mar-2026 11:52 AM,WO0820252615.pdf (494.00 KB),"The work is awarded to Sri Bhikari Sahu, C Class Contractor",Municipal Bodies||Balangir Municipality,2025_ORULB_118958_15,BLGRMPTY/08(01-41)/2025-26,"Const. of Paver Road Near Royal complex Jyoti Nagar,W.No.1",1.0,3133262.0,BHIKARI SAHU,INR,"1,439,078.8",1,3133262,BHIKARI SAHU,17-Oct-2025 07:53 PM,Accepted-AOC,L1,17-Mar-2026 11:52 AM,Finance,3 Nos. of bidders have participated.,Sanjay Kumar Mohanty,25-Oct-2025 06:11 PM,,BOQ Comparative Chart,AOC
,,.pdf,"Online proof of tender paper cost, EMD,GSTIN,PAN,RC,Affidavit and any others documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3130241,Deepak Kumar Nag,17-Oct-2025 06:20 PM,Rejected-Finance,other then L1 Bidder,16-Dec-2025 05:18 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3130594,PREMPRAKASH MISHRA,16-Oct-2025 08:48 PM,Rejected-Finance,other then L1 Bidder,16-Dec-2025 05:18 PM,,,,,,,AOC
