Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
EE LI CUTTACK,"O/O EXECUTIVE ENGINEER L.I. DIVISION, CUTTACK",1.0,Fee/PreQual/Technical/Finance,.pdf,"PAPER COST, EMD AND OTHER DOCUMENTS AS PER DTCN",22-May-2025 10:00 AM,06-Jun-2025 10:00 AM,22-May-2025 10:00 AM,05-Jun-2025 05:00 PM,22-May-2025 10:00 AM ,05-Jun-2025 04:00 PM ,22-May-2025 10:00 AM,05-Jun-2025 05:00 PM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",05/OLIC(CTC)Dt.19.05.25,2025_OLIC_113642_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"14,347",Yes,fixed,,Nil,Nil,REVIVAL OF BELIAPALA RL LI PROJECT,REVIVAL OF BELIAPALA RL LI PROJECT,Please refer Tender documents. ,NA ,"14,34,729",Civil Works - Lift Irrigation Schemes,NA ,Rate Contract,90.0,365.0,BADAMBA BLOCK,754001.0,NA ,NA ,NA ,EE LI CUTTACK,No ,No,"7,080",0.0,Nil,Nil,No,AOC,1,2945000,AGRAWALLA POWER INFRASTRUCTURE,05-Jun-2025 09:43 AM,Rejected-Technical,OK,03-Feb-2026 10:55 PM,EE LI CUTTACK,Internal,EE LI CUTTACK AND OTHERS,PRASANTA KUMAR BEHERA,17-Feb-2026 07:58 AM,finsummary_540512.pdf (3014.95 KB),Finance,5 BIDDER PARTICIPANT,Niranjan Naik,06-Jun-2025 02:04 PM,,BOQ Comparative Chart,02-Mar-2026,"INR 1,434,729",90.0,PRASANTA KUMAR BEHERA,02-Mar-2026 11:15 PM,debendrakumarpacckagebeliapalano09.pdf (3015.00 KB),WORK ORDER ISSUE,EE LI CUTTACK,Internal,Work Order Issue,PRASANTA KUMAR BEHERA,03-Feb-2026 10:55 PM,techsummary_540512.pdf (6955.51 KB),1.0,2947379.0,DEBENDRA KUMAR BEHERA,INR,"1,434,729","Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",2025_OLIC_113642_9,05/OLIC(CTC)Dt.19.05.25,REVIVAL OF BELIAPALA RL LI PROJECT,AOC
,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2949652,BICHITRA SINGH,03-Jun-2025 12:10 PM,Rejected-Technical,OK,03-Feb-2026 10:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2947379,DEBENDRA KUMAR BEHERA,01-Jun-2025 09:20 PM,Accepted-AOC,OK,02-Mar-2026 11:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2951609,MADHUSMITA SAMANTARAY,04-Jun-2025 06:36 PM,Rejected-Technical,OK,03-Feb-2026 10:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2952323,NETRANANDA MALIK,05-Jun-2025 12:45 PM,Rejected-Technical,OK,03-Feb-2026 10:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
