Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
14-Jul-2025 11:00 AM,24-Jul-2025 11:00 AM,14-Jul-2025 11:00 AM,23-Jul-2025 05:00 PM,NA ,NA ,14-Jul-2025 11:00 AM,23-Jul-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,Municipal Bodies||Sambalpur Municipal Corporation,17/SMC_SBP/2025-26,2025_ORULB_115256_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"10,152",Yes,percentage,1.0%,Nil,Nil,"Construction of Paver Block Road from Pani Tanki Pada Road to Swarup Shop to School, WNo.07","Construction of Paver Block Road from Pani Tanki Pada Road to Swarup Shop to School, WNo.07",Please refer Tender documents. ,NA ,"10,15,242",Civil Works - Others,NA ,Tender,120.0,90.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,SAMBALPUR MUNICIPAL CORPORATION,No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN","COMMISSIONER, SMC","SAMBALPUR MUNICIPAL CORPORATION, DURGAPALI, SAMBALPUR, 768006",AOC,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Rehan Khatri,12-Mar-2026 10:55 AM,finsummary_545803.pdf (505.36 KB),"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Rehan Khatri,12-Mar-2026 10:52 AM,techsummary_545803.pdf (505.36 KB),12-Mar-2026,"INR 1,015,241.73",90.0,Rehan Khatri,12-Mar-2026 10:56 AM,17SMC10.pdf (505.00 KB),successful,1.0,3010152.0,B MAHESH RAO,INR,"1,015,241.73",Municipal Bodies||Sambalpur Municipal Corporation,2025_ORULB_115256_10,17/SMC_SBP/2025-26,"Construction of Paver Block Road from Pani Tanki Pada Road to Swarup Shop to School, WNo.07",1,3006277,BHUMIJA CONSTRUCTION,23-Jul-2025 12:33 PM,Rejected-Technical,UNSUCCESSFUL,12-Mar-2026 10:52 AM,Finance,TENDER OPENED,PADMINI MEHER,28-Jul-2025 03:28 PM,finance_545803.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,bill of quantity,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3010054,BIBHUTI BHUSAN NAYAK,23-Jul-2025 03:31 PM,Rejected-Technical,UNSUCCESSFUL,12-Mar-2026 10:52 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3010152,B MAHESH RAO,23-Jul-2025 04:07 PM,Accepted-AOC,successful,12-Mar-2026 10:56 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3010165,DIPTI RANJAN MALLICK,23-Jul-2025 04:15 PM,Rejected-Technical,UNSUCCESSFUL,12-Mar-2026 10:52 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3009463,Manoj Kumar Garg,23-Jul-2025 08:08 AM,Rejected-Technical,UNSUCCESSFUL,12-Mar-2026 10:52 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3009666,S.P. INFRA,23-Jul-2025 11:55 AM,Rejected-Technical,UNSUCCESSFUL,12-Mar-2026 10:52 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3006203,SUDHANSHU SEKHAR BASTIA,21-Jul-2025 05:35 PM,Rejected-Technical,UNSUCCESSFUL,12-Mar-2026 10:52 AM,,,,,,,AOC
