Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,ok,SUDHANSU MOHAN,23-Dec-2025 12:18 AM,finance_571485.pdf,BOQ Comparative Chart,Municipal Bodies||Basudevpur Municipality,2025_ORULB_122920_54,BSP_2025-26_12,Construction of paver road from Kamala Mahunta house towards Bidusa pokhari ward No.20,1.0,3311870.0,Bijay Kumar Nayak,INR,"337,490",1,3317414,Aniruddha Chand,19-Dec-2025 03:37 PM,Rejected-AOC,not selected,07-Mar-2026 05:19 PM,07-Mar-2026,"INR 337,490",45.0,SUDHANSU MOHAN,07-Mar-2026 05:19 PM,54.pdf (106.00 KB),ok,Nibedita Behera,Internal,"E.O,M.E,J.E,Accountant",SUDHANSU MOHAN,07-Mar-2026 05:12 PM,techsummary_571485.pdf (6235.45 KB),Nibedita Behera,Internal,"E.O,M.E,J.E,Accountant",SUDHANSU MOHAN,07-Mar-2026 05:15 PM,finsummary_571485.pdf (6235.45 KB),AOC,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Construction of paver road from Kamala Mahunta house towards Bidusa pokhari ward No.20,Construction of paver road from Kamala Mahunta house towards Bidusa pokhari ward No.20,Please refer Tender documents. ,NA ,"3,36,441",Civil Works - Roads,NA ,Tender,90.0,45.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur Municipality,No ,No,14-Dec-2025 10:00 AM,22-Dec-2025 11:00 AM,14-Dec-2025 10:00 AM,20-Dec-2025 05:00 PM,NA ,NA ,14-Dec-2025 10:00 AM,20-Dec-2025 05:00 PM,EO,Basudevpur Municipality,"3,364",Yes,fixed,,Nil,Nil,"2,000",0.0,Nil,Nil,No,1.0,NIT Document,Other,,Municipal Bodies||Basudevpur Municipality,BSP_2025-26_12,2025_ORULB_122920_54,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,2,3317973,BIJAYA KUMAR GHADEI,19-Dec-2025 05:56 PM,Rejected-AOC,not selected,07-Mar-2026 05:19 PM,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,3311870,Bijay Kumar Nayak,19-Dec-2025 12:36 PM,Accepted-AOC,selected,07-Mar-2026 05:19 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3314973,GANGADHAR SAMAL,18-Dec-2025 06:58 PM,Rejected-AOC,not selected,07-Mar-2026 05:19 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3316684,Kailash Chandra Muduli,20-Dec-2025 01:48 PM,Rejected-AOC,not selected,07-Mar-2026 05:19 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,3316981,RASMITA BEHERA,19-Dec-2025 09:14 PM,Rejected-AOC,not selected,07-Mar-2026 05:19 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,3319089,Santosh Kumar Panda,20-Dec-2025 02:03 PM,Rejected-AOC,not selected,07-Mar-2026 05:19 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
