Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
05-Mar-2026,"INR 847,624",60.0,Avijit Barik,05-Mar-2026 02:02 PM,aphulgach.pdf (913.00 KB),1,3356620,Balaram Subuddhi,15-Jan-2026 08:39 PM,Rejected-AOC,Not qualified,05-Mar-2026 02:02 PM,1.0,3356711.0,RAKESH PRADHAN,INR,"847,624",CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-SUNABEDA,2026_CERWI_124319_11,SERWSBD Online 09 2025 26,Improvement to PWD Improvement to PWD Road to Phulagachapadar Road under CWA for the year 2025-26,Finance,Bid opening,Avijit Barik,05-Mar-2026 12:25 PM,finance_575004.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,,Avijit Barik,05-Mar-2026 12:44 PM,finsummary_575004.pdf (416.35 KB),Superintending Engineer,Internal,,Avijit Barik,05-Mar-2026 12:30 PM,techsummary_575004.pdf (532.03 KB),AOC,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid cost, EMD, Registration certificate, GST, PAN, Non relation certificate, others as per DTCN",08-Jan-2026 05:00 PM,17-Jan-2026 11:00 AM,08-Jan-2026 05:00 PM,16-Jan-2026 05:00 PM,NA ,NA ,08-Jan-2026 05:00 PM,16-Jan-2026 05:00 PM,"10,000",Yes,fixed,,Nil,Nil,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-SUNABEDA,SERWSBD Online 09 2025 26,2026_CERWI_124319_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,Superintending Engineer,"Superintending Engineer R.W Division, Sunabeda",Improvement to PWD Improvement to PWD Road to Phulagachapadar Road under CWA for the year 2025-26,Road,Please refer Tender documents. ,NA ,"9,97,000",Civil Works - Roads,NA ,Tender,90.0,60.0,Sunabeda,763001.0,NA ,NA ,NA ,"R.W Division, Sunabeda",No ,No,AOC
,,,,,,2,3356871,GOURA CHANDRA BISOI,16-Jan-2026 12:16 PM,Rejected-AOC,Not qualified,05-Mar-2026 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3357069,GUPTA BISOI,16-Jan-2026 01:49 PM,Rejected-AOC,Not qualified,05-Mar-2026 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3353705,JAGANATH BISOI,14-Jan-2026 12:54 PM,Rejected-AOC,Not qualified,05-Mar-2026 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3357120,JANHABI ACHARYA,16-Jan-2026 12:47 PM,Rejected-AOC,Not qualified,05-Mar-2026 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3357464,JISAYA KHOSLA,16-Jan-2026 02:23 PM,Rejected-AOC,Not qualified,05-Mar-2026 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3356346,JOLESH DAMI,15-Jan-2026 05:46 PM,Rejected-AOC,Not qualified,05-Mar-2026 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3356406,Khagapati Khara,15-Jan-2026 06:36 PM,Rejected-AOC,Not qualified,05-Mar-2026 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3353315,Lingaraj Patra,13-Jan-2026 07:54 PM,Rejected-AOC,Not qualified,05-Mar-2026 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3357135,LIPUN PRADHAN,16-Jan-2026 12:48 PM,Rejected-AOC,Not qualified,05-Mar-2026 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
