Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,Accepted this tender Work SI.No. 5 of Bid Identification No. 03/2025-26 due to more than one bidders are participating. Evaluation or scrutinization is to be taken up after opening of technical bid with all criteria,GULSAN DEB MARKAM,06-Mar-2026 08:51 AM,finance_563604.pdf,BOQ Comparative Chart,1.0,3247173.0,TULASHI RAJAK,INR,"7,072,652.63",ST and SC Development Deptt||ITDA Rairangpur,2025_STSCD_121112_5,TCN032025-26,"Construction of KGBV Hostel building at Purneswar Nodal UPS, Sargada under Bijatala Block.",JogaranjanNayak,Mixed,JogaranjanNayakPAITDAAmarNathSubudhiAEEstimatroGulsandevMarkamAEEJnanendraKumarSamalADWOManojkumarBindhaniJEPrakashRanjanDuttaSOKshirodChandraDhalSRA,GULSAN DEB MARKAM,06-Mar-2026 08:58 AM,finsummary_563604.pdf (589.59 KB),JogaranjanNayak,Mixed,JogaranjanNayakPAITDAAmarNathSubudhiAEEstimatroGulsandevMarkamAEEJnanendraKumarSamalADWOManojkumarBindhaniJEPrakashRanjanDuttaSOKshirodChandraDhalSRA,GULSAN DEB MARKAM,06-Mar-2026 08:55 AM,techsummary_563604.pdf (589.59 KB),1,3257781,ABHISEK KUMAR MOHANTY,26-Nov-2025 04:28 PM,Rejected-AOC,L1,06-Mar-2026 09:02 AM,06-Mar-2026,"INR 7,072,652.63",270.0,GULSAN DEB MARKAM,06-Mar-2026 09:02 AM,AOCDetails032526.pdf (3115.00 KB),"Tulashi Rajak B Class SC Contractor selected as valid and L1 in transparent lottery system and he has been deposited EMD, ISD and APSD as per OPWD Code and work order has been issued accordingly",AOC,"Construction of KGBV Hostel building at Purneswar Nodal UPS, Sargada under Bijatala Block.","Construction of KGBV Hostel building at Purneswar Nodal UPS, Sargada under Bijatala Block.",As per tender documents. ,NA ,"83,19,789",Civil Works - Buildings,NA ,Tender,90.0,270.0,"Purneswar Nodal UPS, Sargada",757048.0,NA ,NA ,NA ,"ITDA, Rairangpur",No ,No,1.0,ICICI BANK,ST and SC Development Deptt||ITDA Rairangpur,TCN032025-26,2025_STSCD_121112_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,12-Nov-2025 02:00 PM,27-Nov-2025 11:00 AM,12-Nov-2025 02:00 PM,26-Nov-2025 05:30 PM,NA ,NA ,12-Nov-2025 02:00 PM,26-Nov-2025 05:30 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"83,198",Yes,percentage,1.0%,Nil,Nil,"Project Administrator, ITDA, Rairangpur","At-Ward No-03, Mandir Sahi, PO/PS-Rairangpur, Dist-Mayurbhanj","10,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3256443,Jyoti Narayan Dalei,26-Nov-2025 11:33 AM,Rejected-AOC,L1,06-Mar-2026 09:02 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3257129,ROHIT KUMAR SAHU,26-Nov-2025 01:32 PM,Rejected-AOC,L1,06-Mar-2026 09:02 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3256360,SAROJ KUMAR PARIDA,26-Nov-2025 11:05 AM,Rejected-AOC,L1,06-Mar-2026 09:02 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3247173,TULASHI RAJAK,22-Nov-2025 08:41 PM,Accepted-AOC,Lottery Winner L1,06-Mar-2026 09:02 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
