Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,Bids opened in online. 09 Nos of Bidder have been participated in Online. All Bid has been accepted.,Manas Ranjan Pal,25-Mar-2025 11:29 AM,,BOQ Comparative Chart,Municipal Bodies||Jagatsinghpur Municipality,2025_ORULB_110156_52,EO/ JSPURM/W-03/2024-25,Construction of Paver Road from Machhagaon to towards Panda Sahi Chhak Canal-10 in Ward No- 20,1.0,2825944.0,HIMANSU SEKHAR PAITAL,INR,"1,406,197",1,2825944,HIMANSU SEKHAR PAITAL,20-Feb-2025 11:54 AM,Accepted-AOC,ACCEPTED,09-Mar-2026 11:51 AM,09-Mar-2026,"INR 1,406,197",90.0,Manas Ranjan Pal,09-Mar-2026 11:50 AM,E82622AOC.pdf (949.00 KB),Chairperson,Internal,,Manas Ranjan Pal,25-Mar-2025 11:43 AM,techsummary_529001.pdf (1753.49 KB),CHAIRPERSON,Internal,ADDITIONAL TRESURY OFFICER EXECUTIVE OFFICER MUNICIPAL ENGINEER,Manas Ranjan Pal,09-Mar-2026 11:43 AM,finsummary_529001.pdf (5727.62 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost,EMD,PAN,GST, Registration, NRC, Declaration,Affidavit,Other as Per DTCN",Municipal Bodies||Jagatsinghpur Municipality,EO/ JSPURM/W-03/2024-25,2025_ORULB_110156_52,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"16,700",Yes,fixed,,Nil,Nil,Construction of Paver Road from Machhagaon to towards Panda Sahi Chhak Canal-10 in Ward No- 20,Construction of Paver Road from Machhagaon to towards Panda Sahi Chhak Canal-10 in Ward No- 20,Please refer Tender documents. ,NA ,"16,69,154",Civil Works - Others,NA ,Tender,60.0,90.0,Construction of Paver Road from Machhagaon to towa,754103.0,NA ,NA ,NA ,Jagatsinghpur Municipality,No ,No,"Executive Officer, Jagatsinghpur Municipality","Jagatsinghpur Municipality, Jagatsinghpur",1.0,ICICI BANK,07-Feb-2025 05:00 PM,25-Feb-2025 11:00 AM,07-Feb-2025 05:00 PM,21-Feb-2025 05:00 PM,NA ,NA ,07-Feb-2025 05:00 PM,21-Feb-2025 05:00 PM,"7,080",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,2828323,NALINIKANTA PRADHAN,20-Feb-2025 07:35 PM,Rejected-Finance,REJECTED,09-Mar-2026 11:43 AM,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,2827452,PRADEEP KUMAR DAS,20-Feb-2025 02:56 PM,Rejected-Finance,REJECTED,09-Mar-2026 11:43 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,2820723,RAJ NARAYAN SAHOO,16-Feb-2025 05:23 PM,Rejected-Finance,REJECTED,09-Mar-2026 11:43 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,2829127,SARADA PRASAD DAS,21-Feb-2025 01:44 PM,Rejected-Finance,REJECTED,09-Mar-2026 11:43 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,2828194,SARADA PRASAD JENA,20-Feb-2025 10:03 PM,Rejected-Finance,REJECTED,09-Mar-2026 11:43 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,2829353,SUJIT KUMAR MOHANTY,21-Feb-2025 03:36 PM,Rejected-Finance,REJECTED,09-Mar-2026 11:43 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,2828466,SURESH KUMAR SAMAL,20-Feb-2025 10:19 PM,Rejected-Finance,REJECTED,09-Mar-2026 11:43 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,9,2827137,TOFAN KUMAR SAHOO,20-Feb-2025 08:12 PM,Rejected-AOC,REJECTED,09-Mar-2026 11:51 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
