EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"12,316",Yes,fixed,,Nil,Nil,EO NAC Chatrapur,Chatrapur,"Construction Of paver Road , Renovation of Drain at Karini Street and Renovation of Drain near Block Office Ward No - 06,NAC Chatrapur","Construction Of paver Road , Renovation of Drain at Karini Street and Renovation of Drain near Block Office Ward No - 06,NAC Chatrapur",Please refer Tender documents. ,NA ,"12,31,639",Civil Works - Roads,NA ,Tender,120.0,60.0,Chatrapur,761020.0,NA ,NA ,NA ,NAC Chatrapur,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"6,000",0.0,Nil,Nil,No,Municipal Bodies||Chatrapur NAC,CTP-NAC-1/2024-25,2025_ORULB_111839_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,24-Mar-2025 10:00 AM,05-Apr-2025 04:30 PM,24-Mar-2025 10:00 AM,05-Apr-2025 04:00 PM,NA ,NA ,24-Mar-2025 10:00 AM,05-Apr-2025 04:00 PM,1,ICICI BANK,AOC,Jyotsnamayee Jena,Internal,,Jyostnamayee Jena,14-Mar-2026 05:06 PM,finsummary_533965.pdf (173.85 KB),Municipal Bodies||Chatrapur NAC,2025_ORULB_111839_6,CTP-NAC-1/2024-25,"Construction Of paver Road , Renovation of Drain at Karini Street and Renovation of Drain near Block Office Ward No - 06,NAC Chatrapur",1.0,2875201.0,Bulu Kumar Behera,INR,"1,006,184",Finance,By all the above tenders Bulu Kumar Behera tenderer has qualified in the tender,Susanta Sadangi,06-Dec-2025 06:11 PM,finance_533965.pdf,BOQ Comparative Chart,14-Mar-2026,"INR 1,006,184",60.0,Jyostnamayee Jena,14-Mar-2026 05:09 PM,Agreement.pdf (172.00 KB),1,2875201,Bulu Kumar Behera,03-Apr-2025 12:05 PM,Accepted-AOC,Accept,14-Mar-2026 05:09 PM,Jyotsnamayee Jena,Internal,,Jyostnamayee Jena,14-Mar-2026 01:15 PM,techsummary_533965.pdf (182.36 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2875207,Sukanti Choudhury,03-Apr-2025 12:11 PM,Rejected-AOC,Reject,14-Mar-2026 05:09 PM,,,,,,,AOC
