Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.xls,boq,21-Nov-2025 09:00 AM,05-Dec-2025 11:00 AM,21-Nov-2025 11:00 AM,03-Dec-2025 05:00 PM,NA ,NA ,21-Nov-2025 11:00 AM,03-Dec-2025 05:00 PM,EXECUTIVE OFFICER NAC DASPALLA,NAC OFFICE DASPALLA,"2,000",0.0,Nil,Nil,No,"4,237",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,Construction of RCC Drain from Chandraseshar Sahoo towards Brahmansahi in Ward no. 13 of NAC Daspalla,Construction of RCC Drain from Chandraseshar Sahoo towards Brahmansahi in Ward no. 13 of NAC Daspalla,Please refer Tender documents. ,NA ,"4,23,728",Civil Works - Roads,NA ,Tender,180.0,90.0,DASPALLA,752084.0,NA ,NA ,NA ,NAC OFFICE DASPALLA,No ,No,Municipal Bodies||Daspalla NAC,NAC-Daspalla/02/2025-26,2025_ORULB_121286_34,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,"Chairperson,Daspalla NAC",Internal,,AVINASH MOHANTY,02-Feb-2026 11:35 AM,techsummary_564806.pdf (1746.29 KB),"Chairperson,Daspalla NAC",Internal,,AVINASH MOHANTY,02-Feb-2026 12:54 PM,finsummary_564806.pdf (1746.29 KB),Finance,ok,AVINASH MOHANTY,01-Feb-2026 12:32 PM,,BOQ Comparative Chart,06-Mar-2026,"INR 360,211",90.0,AVINASH MOHANTY,07-Mar-2026 04:03 PM,34work.pdf (1211.00 KB),1.0,3267958.0,SAKTI PRASAD BEHERA,INR,"360,211",Municipal Bodies||Daspalla NAC,2025_ORULB_121286_34,NAC-Daspalla/02/2025-26,Construction of RCC Drain from Chandraseshar Sahoo towards Brahmansahi in Ward no. 13 of NAC Daspalla,1,3270797,ABADHAN KANHAR,02-Dec-2025 09:21 PM,Rejected-AOC,lotery,07-Mar-2026 04:03 PM,AOC
,,.pdf,All tender Documents.,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3269684,AJIT KUMAR JENA,01-Dec-2025 08:54 PM,Rejected-AOC,lotery,07-Mar-2026 04:03 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3273755,CHITTA RANJAN MOHANTY,03-Dec-2025 03:27 PM,Rejected-AOC,lotery,07-Mar-2026 04:03 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3273496,DEBASMITA MISHRA,03-Dec-2025 01:51 PM,Rejected-AOC,lotery,07-Mar-2026 04:03 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3268775,DUHKHA BEHERA,02-Dec-2025 07:39 PM,Rejected-AOC,lotery,07-Mar-2026 04:03 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3274449,DUKHISHYAMA MOHANTY,03-Dec-2025 12:36 PM,Rejected-AOC,lotery,07-Mar-2026 04:03 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3274167,FIROZ KHAN,03-Dec-2025 01:32 PM,Rejected-AOC,lotery,07-Mar-2026 04:03 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3273232,KABIR KAHANR,03-Dec-2025 12:14 AM,Rejected-AOC,lotery,07-Mar-2026 04:03 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3273737,KALYANI BEHERA,03-Dec-2025 04:28 PM,Rejected-AOC,lotery,07-Mar-2026 04:03 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3273855,MAKABULU KHAN,03-Dec-2025 01:58 PM,Rejected-AOC,lotery,07-Mar-2026 04:03 PM,AOC
