S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,3360937.0,SANJIT KUMAR PATTNAIK,INR,"1,533,812",Finance,"4Nos Bidder are participate, Tender Under Scrutiny.",Somanath Tripathy,21-Jan-2026 01:02 PM,finance_575578.pdf,BOQ Comparative Chart,"Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,13-Mar-2026 04:08 PM,finsummary_575578.pdf (990.80 KB),EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,2026_EICCL_124520_1,SE R and B Divn NoI Bam 51/2025-26,"Repair of 3 nos online UPS and replacement of batteries for Super specialty block of MKCG MC and H, Berhampur in the district of Ganjam, Building","Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,13-Mar-2026 04:04 PM,techsummary_575578.pdf (990.80 KB),1,3361323,ANIL KUMAR SAHU,20-Jan-2026 02:31 PM,Rejected-AOC,Reject due to 4th lowest,13-Mar-2026 04:15 PM,13-Mar-2026,"INR 1,533,812",60.0,Somanath Tripathy,13-Mar-2026 04:15 PM,1299.pdf (991.00 KB),Contract Awarded to Smt / Sri Sanjit Kumar Pattnaik,AOC,13-Jan-2026 03:00 PM,21-Jan-2026 11:30 AM,13-Jan-2026 03:00 PM,20-Jan-2026 04:00 PM,13-Jan-2026 03:00 PM ,20-Jan-2026 04:00 PM ,13-Jan-2026 03:00 PM,20-Jan-2026 04:00 PM,"SE,Ganjam RandB l","Office of the SE,Ganjam RandB l","Repair of 3 nos online UPS and replacement of batteries for Super specialty block of MKCG MC and H, Berhampur in the district of Ganjam, Building","Repair of 3 nos online UPS and replacement of batteries for Super specialty block of MKCG MC and H, Berhampur in the district of Ganjam, Building",NA ,NA ,"19,19,186",Electrical Works,NA ,Tender,90.0,60.0,Ganjam,760005.0,NA ,NA ,NA ,"Office of the SE,Ganjam RandB l",No ,No,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,SE R and B Divn NoI Bam 51/2025-26,2026_EICCL_124520_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost EMD(Online) RC,PAN, GSTIN, Affidavit Other Documents and Forms as per DTCN.","19,200",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3361574,MELUHA ELEKTRON,20-Jan-2026 03:56 PM,Rejected-AOC,Reject due to 3rd lowest,13-Mar-2026 04:15 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3360937,SANJIT KUMAR PATTNAIK,20-Jan-2026 12:25 PM,Accepted-AOC,Win due to 1st lowest,13-Mar-2026 04:15 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3361170,SRD ENERGY TREE PVT LTD,20-Jan-2026 01:29 PM,Rejected-AOC,Reject due to 2nd lowest,13-Mar-2026 04:15 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
