Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
Finance,total 5 nos document downloaded,Usharani Behera,25-Oct-2025 12:07 PM,,BOQ Comparative Chart,C.C.E.R.W.Circle Cuttack,Internal,EE RW Division-II Cuttack DAO RW Division Cuttack PA to CCE,Usharani Behera,20-Oct-2025 04:47 PM,23-Oct-2025 05:30 PM,techsummary_550711.pdf (313.55 KB),09-Mar-2026,"INR 45,055,316",270.0,Ajay Kumar Behera,09-Mar-2026 01:18 PM,agmt.pdf (169.00 KB),Agmt drawn,1,3075380,AMLAN SAMAL,11-Sep-2025 09:11 AM,Rejected-Finance,Unsucessful bidder,09-Mar-2026 01:15 PM,1.0,3075996.0,DEBASIS NAYAK,INR,"45,055,316",C.C.E.R.W.Circle Cuttack,Internal,SE RW Division Cuttack DAO RW Division Cuttack PA to CCE,Ajay Kumar Behera,09-Mar-2026 01:15 PM,finsummary_550711.pdf (404.56 KB),Technical,total 5 nos document downloaded,Usharani Behera,13-Sep-2025 02:13 PM,,CE RW I||RWCIRCLE-CUTTACK,2025_CERWI_117407_4,Tender Online RWC-14-25,Construction of Asureswar to Paikarapur via Ratha Danda road under MMSY-TRIP in the dist of Cuttack for the year 2024-25,AOC,C.C.E.R.W. Circle Cuttack,C.C.E.R.W. Circle Cuttack,"5,30,000",Yes,percentage,1.0%,Nil,Nil,"10,000",0.0,Nil,Nil,No,Construction of Asureswar to Paikarapur via Ratha Danda road under MMSY-TRIP in the dist of Cuttack for the year 2024-25,Construction of Asureswar to Paikarapur via Ratha Danda road under MMSY-TRIP in the dist of Cuttack for the year 2024-25,Please refer Tender documents. ,NA ,"5,30,00,019",Civil Works - Roads,NA ,Tender,90.0,270.0,Cuttack,753004.0,NA ,NA ,NA ,C.C.E.R.W. Circle Cuttack,No ,No,1.0,ICICI BANK,CE RW I||RWCIRCLE-CUTTACK,Tender Online RWC-14-25,2025_CERWI_117407_4,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,01-Sep-2025 06:00 PM,12-Sep-2025 11:30 AM,01-Sep-2025 06:00 PM,11-Sep-2025 05:00 PM,01-Sep-2025 06:00 PM ,11-Sep-2025 02:00 PM ,01-Sep-2025 06:00 PM,11-Sep-2025 05:00 PM,23-Oct-2025 05:30 PM,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, RC, PAN, Registration Certificate, Labor License, No Relationship",AOC
,,,,,,,,,,,,,,,,,,,,2,3063874,ANIL KUMAR SWAIN,04-Sep-2025 10:46 PM,Rejected-Finance,Unsucessful bidder,09-Mar-2026 01:15 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit of Correctness Certificate undertaking duly filled, all affidavits",AOC
,,,,,,,,,,,,,,,,,,,,3,3075996,DEBASIS NAYAK,11-Sep-2025 01:07 PM,Accepted-AOC,Agmt drawn,09-Mar-2026 01:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"A.T.O from CA, Similar Nature of Work Experience Certificate, Work in Hand checklist as per DTCN",AOC
,,,,,,,,,,,,,,,,,,,,4,3076077,HIMANSU SEKHAR MOHANTY,11-Sep-2025 01:31 PM,Rejected-Finance,Unsucessful bidder,09-Mar-2026 01:15 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC
,,,,,,,,,,,,,,,,,,,,5,3073465,Kamal Lochan Das,10-Sep-2025 04:54 PM,Rejected-Finance,Unsucessful bidder,09-Mar-2026 01:15 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
