S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1,ICICI BANK,CSO cum DM OSCSC Ltd. Dhenkanal,CSO cum DM OSCSC Ltd. Dhenkanal,1,Fee/PreQual/Technical,.pdf,"Paper Cost, EMD in online, Permit, PAN, GST, Affidavit, Tender Documents and others as per DTCN","5,900",0.0,Nil,Nil,No,01-Jul-2025 05:00 PM,16-Jul-2025 11:00 AM,01-Jul-2025 05:00 PM,15-Jul-2025 05:00 PM,01-Jul-2025 05:00 PM ,03-Jul-2025 05:00 PM ,01-Jul-2025 05:00 PM,15-Jul-2025 05:00 PM,30-Jul-2025 11:00 AM,"3,46,105",No,fixed,,Nil,Nil,Transportation of Food Grains from RRC to FPS of Gondia Block during the year 2025-27,Transportation of Food Grains from RRC to FPS of Gondia Block during the year 2025-27,Please refer Tender documents. ,NA ,"69,22,107",Handling and Transportation,NA ,Tender,180.0,730.0,Dhenkanal,759001.0,O/O CSO cum DM OSCSC Ltd. Dhenkanal ,O/O CSO cum DM OSCSC Ltd. Dhenkanal ,04-Jul-2025 11:00 AM ,O/O CSO cum DM OSCSC Ltd. Dhenkanal,No ,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Dhenkanal,1289/DKL/OSCSC/2025-26,2025_OSCSC_114876_4,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,AOC,1,2998316,GOBARDHAN BEHERA,13-Jul-2025 09:03 PM,Accepted-AOC,Awarded,17-Mar-2026 04:29 PM,17-Mar-2026,INR 56.61,730.0,Ram Chandra Tudu,17-Mar-2026 04:28 PM,Summary.pdf (7537.00 KB),Awarded,DM,Internal,"ADM, RTO, CSO, DSWO, DTO, DIO, DLO",Ram Chandra Tudu,25-Jul-2025 12:09 PM,30-Jul-2025 11:00 AM,techsummary_544454.pdf (4471.00 KB),Finance,opened,Ram Chandra Tudu,30-Jul-2025 11:57 AM,,BOQ Comparative Chart,Technical,opened,Ram Chandra Tudu,16-Jul-2025 12:17 PM,,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Dhenkanal,2025_OSCSC_114876_4,1289/DKL/OSCSC/2025-26,Transportation of Food Grains from RRC to FPS of Gondia Block during the year 2025-27,Collector,Internal,"ADM, CSO,DLO,RTO,DIO,DSWO,DTO",Ram Chandra Tudu,17-Mar-2026 01:49 PM,finsummary_544454.pdf (7537.01 KB),1.0,2998316.0,GOBARDHAN BEHERA,INR,56.61,AOC
2,ICICI NEFT/RTGS,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2999765,M/S. PRABHU TRANSPORT,15-Jul-2025 01:02 PM,Rejected-Finance,Rate in higher Side,17-Mar-2026 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
