Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"Installation, testing and commissioning of 55 KLD STP in MBBR technology at Gandhamardan Iron Ore Mines in the district of Keonjhar along with 05 years operation and maintenance contract.","Installation, testing and commissioning of 55 KLD STP in MBBR technology at Gandhamardan Iron Ore Mines in the district of Keonjhar along with 05 years operation and maintenance contract.","RC, EPF Regd., GSTN, PAN, Affidavits, experience, etc.Bidders having experience in installation of STP and O and M as per DTCN requirements.  ",NA ,"63,96,000",Civil Works - Others,NA ,Tender,180.0,275.0,GANDHAMARDAN IRON ORE MINES,758018.0,NA ,NA ,NA ,"OMC Ltd., Bhubaneswar",No ,No,1,Fee/PreQual/Technical,.pdf,"RC, EPF Regd., GSTN, PAN, Registration in CDMS portal, Affidavits, experience, etc. as per DTCN requ",1,ICICI BANK,"64,000",Yes,fixed,,Nil,Nil,Orissa Mining Corporation,NIT No.06/OMC/CIVIL/2025,2025_OMC_112193_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,11-Apr-2025 05:00 PM,28-Apr-2025 11:00 AM,11-Apr-2025 05:00 PM,25-Apr-2025 05:00 PM,NA ,NA ,11-Apr-2025 05:00 PM,25-Apr-2025 05:00 PM,14-Nov-2025 05:00 PM,"11,800",0.0,Nil,Nil,No,"GM(C), OMC Ltd.","Office of the GM(C), OMC Ltd., Bhubaneswar",AOC,1.0,2893399.0,M/s CEF ENGINEERING,INR,"6,395,797.9",Finance,Financial bid of Single qualified bidders had been open after due approval of next higher authority.,Manoranjan Pattanaik,17-Nov-2025 02:10 PM,,BOQ Comparative Chart,09-Mar-2026,"INR 6,395,797.9",275.0,Sidharth Pattnaik,10-Mar-2026 03:03 PM,2025_OMC_112193_7.pdf (406.00 KB),"Installation, testing and commissioning of 55 KLD STP in MBBR technology at Gandhamardan Iron Ore Mines in the district of Keonjhar along with 05 years operation and maintenance contract.",Orissa Mining Corporation,2025_OMC_112193_7,NIT No.06/OMC/CIVIL/2025,"Installation, testing and commissioning of 55 KLD STP in MBBR technology at Gandhamardan Iron Ore Mines in the district of Keonjhar along with 05 years operation and maintenance contract.",R K PANDA,Internal,T MISHRA B C BEHERA J K MEKAP,Sidharth Pattnaik,09-Mar-2026 03:15 PM,finsummary_535326.pdf (488.30 KB),Technical,02 (Two) bids has been received subjected to evaluation by committee,NIBEDITA SAHOO,28-Apr-2025 12:08 PM,,R K PANDA,Internal,S PADHI BANITA PATRA J K MEKAP,Sidharth Pattnaik,13-Nov-2025 05:07 PM,14-Nov-2025 05:00 PM,techsummary_535326.pdf (1109.27 KB),1,2893399,M/s CEF ENGINEERING,25-Apr-2025 01:37 PM,Accepted-AOC,L1,10-Mar-2026 03:03 PM,AOC
,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2894726,SJ ENVIRONMENTAL SOLUTIONS,25-Apr-2025 02:23 PM,Rejected-Technical,Disqualified due to not having required work experience as per Clause- 2.3 (i) of DTCN.,13-Nov-2025 05:07 PM,AOC
