Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Mayurbhanj,2015 - 16.07.2025 - Level-II for JAMDA BLOCK,2025_OSCSC_115982_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"5,900",0.0,Nil,Nil,No,"1,32,976",No,fixed,,Nil,Nil,23-Jul-2025 05:00 PM,19-Aug-2025 11:00 AM,23-Jul-2025 05:00 PM,18-Aug-2025 05:30 PM,23-Jul-2025 05:00 PM ,25-Jul-2025 03:00 PM ,23-Jul-2025 05:00 PM,18-Aug-2025 05:30 PM,19-Sep-2025 11:30 AM,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,ICICI BANK,"District Manager, OSCSC Ltd., Mayurbhanj","District Manager, OSCSC Ltd., Mayurbhanj, Baripada",Selection and appointment of Level-II contractor for Transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) OSWC RAIRANGPUR to Retail Centers (FPS) for JAMDA BLOCK in Mayurbhanj district,Selection and appointment of Level-II contractor for Transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) OSWC RAIRANGPUR to Retail Centers (FPS) for JAMDA BLOCK in Mayurbhanj district,REFER TO TENDER DOCUMENT ,NA ,"26,59,518",Handling and Transportation,NA ,Tender,180.0,630.0,JAMDA,757045.0,"O/O-Chief CSO-cum-DM, OSCSC, Mayurbhanj, Baripada ","O/O-Chief CSO-cum-DM, OSCSC, Mayurbhanj, Baripada ",25-Jul-2025 04:00 PM ,"O/O- ADM(Gen), Mayurbhanj, Baripada",No ,No,AOC,Technical,All admitted for technical bid evaluation.,Pradeep Panda,17-Sep-2025 03:51 PM,,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Mayurbhanj,2025_OSCSC_115982_1,2015 - 16.07.2025 - Level-II for JAMDA BLOCK,Selection and appointment of Level-II contractor for Transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) OSWC RAIRANGPUR to Retail Centers (FPS) for JAMDA BLOCK in Mayurbhanj district,"COLLECTOR, MAYURBHANJ",External,"ADM, RTO, DLO, DSWO, CCSO",Pradeep Panda,29-Mar-2026 05:47 PM,finsummary_547090.pdf (3949.66 KB),1.0,3039065.0,OM PRAKASH AGARWALLA,INR,"2,659,518",29-Mar-2026,"INR 2,659,518",630.0,Pradeep Panda,29-Mar-2026 11:24 PM,Order21LIITC437210226compressed.pdf (143.00 KB),Om Prakas Agarwalla has been hear by appointed as Level-II Transport Contractor at the rate of Rs.48.16 per Quintal for Jamda Block for transportation of food grain from RRC to FPS points,1.0,3038483.0,DHANESWAR MOHANTA,17-Aug-2025 01:46 PM,Rejected-Finance,L2,29-Mar-2026 05:47 PM,"Collector, Mayurbhanj",External,"DWO, MAYURBHANJ, DLO, MAYURBHANJ, RTO, MAYURBHAJ, DSWO, MAYURBHANJ, CHIEF CSO, MAYURBHANJ",SUVENDU KUMAR ROUT,17-Sep-2025 07:19 PM,19-Sep-2025 11:30 AM,techsummary_547090.pdf (1126.06 KB),Finance,allowed,Pradeep Panda,25-Mar-2026 10:14 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3039065.0,OM PRAKASH AGARWALLA,17-Aug-2025 03:03 PM,Accepted-AOC,ALLOWED AOC,29-Mar-2026 11:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
