S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,3362152.0,YATAN KUMAR NAYAK,INR,"6,311,973",Superintending Engineer,Internal,S.E./ D.A/ ESTIMATOR,Himansu Kumar Sethi,07-Mar-2026 09:59 AM,finsummary_576088.pdf (496.10 KB),CE RW I||RWCIRCLE-KEONJHAR||RW Division Bansapal,2026_CERWI_124652_3,Road Online NCB-08 of 2025-26,S/R to PWD Road to Panasuan Road for the year 2025-26,Technical,Cover2,Himansu Kumar Sethi,07-Feb-2026 11:18 AM,,Finance,Cover,Himansu Kumar Sethi,07-Mar-2026 09:51 AM,,BOQ Comparative Chart,Superintending Engineer,Internal,S.E./ D.A/ ESTIMATOR,Himansu Kumar Sethi,07-Feb-2026 11:22 AM,11-Feb-2026 11:30 AM,techsummary_576088.pdf (479.96 KB),1,3363145,BISWAJIT SINGH,21-Jan-2026 04:10 PM,Rejected-Finance,Not select in the Lottery,07-Mar-2026 09:59 AM,07-Mar-2026,"INR 6,311,973",30.0,Himansu Kumar Sethi,07-Mar-2026 10:03 AM,1016.pdf (865.00 KB),AOC,CE RW I||RWCIRCLE-KEONJHAR||RW Division Bansapal,Road Online NCB-08 of 2025-26,2026_CERWI_124652_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,PAPER COST EMD GSTIN PAN RC,"SE RW DIVISION, BANSPAL","OFFICE OF THE SUPERINTENDING ENGINEER RW, DIVISION, BANSPAL",S/R to PWD Road to Panasuan Road for the year 2025-26,Repair of Road Work,Please refer Tender documents. ,NA ,"62,92,353",Civil Works - Roads,NA ,Tender,90.0,30.0,BANSPAL,758085.0,NA ,NA ,NA ,"SE RW DIVISION, AT GAMBHARIA",No ,No,16-Jan-2026 05:00 PM,22-Jan-2026 11:00 AM,16-Jan-2026 05:00 PM,21-Jan-2026 05:00 PM,16-Jan-2026 05:00 PM ,20-Jan-2026 05:00 PM ,16-Jan-2026 05:00 PM,21-Jan-2026 05:00 PM,11-Feb-2026 11:30 AM,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"62,924",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3361867,JANMEJAY NAYAK,20-Jan-2026 06:52 PM,Rejected-Technical,1. Disqualfied due to not furnishing the Affidavit regarding Hot mix Plant Within the Radious of 60 Km. 2. All the machnaries furnishing in behalf of Road Online NC B No-05 in Stead of Road Online NCB No-08.,07-Feb-2026 11:22 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,.pdf,AFFIDAVIT AND OTHER DOCUMENTS AS PER DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3361415,LALATENDU SAHU,21-Jan-2026 02:52 PM,Rejected-Finance,Not select in the Lottery,07-Mar-2026 09:59 AM,,,,,,,AOC,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3362152,YATAN KUMAR NAYAK,20-Jan-2026 11:36 PM,Accepted-AOC,Work has been awarded to Yatan Kumar Nayak,07-Mar-2026 10:03 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
