EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"16,00,000",Yes,fixed,,Nil,Nil,"Installatin, Electrification, Energisation and Commissioning of Borewells in SAMBALPUR District Pkg-03 BID ID-04","Installatin, Electrification, Energisation and Commissioning of Borewells in SAMBALPUR District Pkg-03 BID ID-04",Please refer Tender Document DTCN ,NA ,"16,00,34,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,730.0,180.0,SAMBALPUR,768001.0,NA ,NA ,NA ,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,No ,No,1,ICICI BANK,Orissa Lift Irrigation Corporation,733 DT-21.01.2025,2025_OLIC_109754_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,MD OLIC,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,28-Jan-2025 10:00 AM,25-Feb-2025 11:00 AM,28-Jan-2025 10:00 AM,24-Feb-2025 05:00 PM,28-Jan-2025 10:00 AM ,11-Feb-2025 05:00 PM ,28-Jan-2025 10:00 AM,24-Feb-2025 05:00 PM,07-Jul-2025 11:00 AM,1,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GST, PAN AND ALL OTHER DOCUMENTS AS PER DTCN","11,800",0.0,Nil,Nil,Yes,AOC,Finance,Two nos of bidders have participated,Sudarsan Sadangi,07-Jul-2025 12:47 PM,,BOQ Comparative Chart,Technical,Two nos of bidders have participated,Sudarsan Sadangi,25-Feb-2025 12:08 PM,,1,2829730,M/s Ganesh Borewells,22-Feb-2025 04:17 PM,Accepted-AOC,L-1 Bidder,17-Mar-2026 06:46 PM,15-Oct-2025,"INR 155,552,737.83",180.0,Sudarsan Sadangi,17-Mar-2026 06:46 PM,OrderSambalpur03.pdf (442.00 KB),ORDER,MD OLIC LTD,Internal,"FA-CUM-CAO DOWR, FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, REP. OF DIRECTOR GWD, EE (MP) OLIC",Sudarsan Sadangi,15-Oct-2025 04:04 PM,finsummary_527097.pdf (17372.14 KB),CE MECH DOWR,External,"FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, ADDL. DIRECTOR GWD, EE (ELECT.) OLIC, EE (MP) OLIC",Sudarsan Sadangi,02-Jul-2025 12:09 PM,07-Jul-2025 11:00 AM,techsummary_527097.pdf (12490.21 KB),Orissa Lift Irrigation Corporation,2025_OLIC_109754_4,733 DT-21.01.2025,"Installatin, Electrification, Energisation and Commissioning of Borewells in SAMBALPUR District Pkg-03 BID ID-04",1.0,2829730.0,M/s Ganesh Borewells,INR,"155,552,737.83",AOC
,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,AOC,,,,,,,,,,,,2,2829680,"m s mahabir borewell and equipments, prop.padmalava mallick",24-Feb-2025 11:04 AM,Rejected-Finance,Rejected by Tender Committee,15-Oct-2025 04:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
