Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD, PAN, EPF REGISTRATION AND GST-IN CERTIFICATE OTHER DOCUMENTS AS PER DTCN.",Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-II_No6/2018-19,2018_ORULB_47326_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,000",0.0,"Municipal Commissioner ,C.M.C",Cuttack,No,Construction of C.C. road from Kamaruddin Ahmed res to Shaikh Habib res at Muslim Basti backside of Hongkong Hotel (ii) Reconstruction of RCC drains from Pradipta Ku Das to Pradipta Kishore Mohanty res at Makarabag Sahi (iii) Reconstruction of RCC,Construction of C.C. road from Kamaruddin Ahmed res to Shaikh Habib res at Muslim Basti backside of Hongkong Hotel (ii) Reconstruction of RCC drains from Pradipta Ku Das to Pradipta Kishore Mohanty res at Makarabag Sahi (iii) Reconstruction of RCC,Please refer Tender documents. ,NA ,"3,07,617",Civil Works - Others,NA ,Tender,90.0,30.0,CMC,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,13-Jun-2018 05:00 PM,02-Jul-2018 11:00 AM,13-Jun-2018 05:00 PM,27-Jun-2018 05:00 PM,13-Jun-2018 05:00 PM ,27-Jun-2018 05:00 PM ,13-Jun-2018 05:00 PM,27-Jun-2018 05:00 PM,1,ICICI BANK,Executive Engineer-II,"Bikash Bhawan,Jagannath Lane,Badambadi-753012","3,100",Yes,fixed,,"Municipal Commissioner ,C.M.C",Cuttack,AOC,1,909695,PRAFULLA KUMAR ROUT,24-Jun-2018 12:41 PM,Accepted-AOC,Accepted,16-Mar-2026 05:19 PM,16-Mar-2026,"INR 322,979",30.0,Subas Chandra Sahoo,16-Mar-2026 05:19 PM,2018_ORULB_47326_6.pdf (55.00 KB),Work Order,Executive Engineer,Internal,Asst. Executive Engineer,Subas Chandra Sahoo,16-Mar-2026 05:16 PM,finsummary_260622.pdf (54.55 KB),Finance,Two bidders participated.BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Bhagyadhar Sahoo,04-Jul-2018 12:35 PM,finance_260622.pdf,BOQ Comparative Chart,Executive Engineer,Internal,Executive Engineer,Subas Chandra Sahoo,16-Mar-2026 05:13 PM,techsummary_260622.pdf (54.55 KB),Municipal Bodies||Cuttack Municipal Corporation,2018_ORULB_47326_6,MC(CMC)CTC_Div-II_No6/2018-19,Construction of C.C. road from Kamaruddin Ahmed res to Shaikh Habib res at Muslim Basti backside of Hongkong Hotel (ii) Reconstruction of RCC drains from Pradipta Ku Das to Pradipta Kishore Mohanty res at Makarabag Sahi (iii) Reconstruction of RCC,1.0,909695.0,PRAFULLA KUMAR ROUT,INR,"322,979",AOC
,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,AOC,2,911545,SUKUMAR BHADRA,26-Jun-2018 06:39 PM,Rejected-AOC,Rejected,16-Mar-2026 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
