Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,11,3336402,BRAHMANANDA SAHOO,29-Dec-2025 01:00 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,12,3327234,CHANDRA SEKHAR ROUT,25-Dec-2025 10:41 AM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,13,3331809,CHHABI BEHERA,27-Dec-2025 03:59 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,14,3334740,CHHAGANLAL KATARUKA,31-Dec-2025 08:17 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,15,3341639,CHITTA RANJAN BEHERA,01-Jan-2026 11:24 AM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,16,3332866,CHITTA RANJAN MUDULI,30-Dec-2025 08:27 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,17,3328671,DEBABRATA MOHANTY,25-Dec-2025 11:39 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,18,3337625,DEBADATTA NAYAK,29-Dec-2025 04:04 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,19,3327323,DEBARAJA PARIDA,25-Dec-2025 12:11 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,20,3334513,DEBIPRASAD JENA,29-Dec-2025 08:35 AM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,21,3327796,DEEPAK KUMAR SAHOO,25-Dec-2025 07:25 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,22,3341925,DILIP KUMAR BARAL,01-Jan-2026 04:59 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,23,3331496,DILLIP KUMAR SAHOO,29-Dec-2025 07:54 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,24,3331284,DINESH KUMAR SAHOO,27-Dec-2025 01:05 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,25,3341563,DIPTI RANJAN SAHOO,31-Dec-2025 09:46 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,26,3341152,Hemant Kumar Mohanty,31-Dec-2025 01:10 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,27,3341801,HIMANSU SAHOO,01-Jan-2026 02:01 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,28,3341917,HRUDANANDA BARIK,01-Jan-2026 04:37 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,29,3341578,Jesus Sahoo,31-Dec-2025 11:08 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,30,3333674,JUKTAMISA SWATIPRADA BALA,28-Dec-2025 01:44 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,31,3331327,KHIROD KUMAR SAHOO,27-Dec-2025 01:04 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,32,3335635,LALA RANJIT RAY,29-Dec-2025 11:21 AM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,33,3341675,Laxmikant Rout,01-Jan-2026 12:18 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,34,3331569,MAHAVIR BHOL,27-Dec-2025 02:29 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,35,3341444,MALAYA RANJAN DALABEHERA,31-Dec-2025 05:46 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,36,3341257,MANOJ KABI,31-Dec-2025 01:40 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,37,3341645,MANOJ KUMAR SAMAL,01-Jan-2026 11:37 AM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,38,3330888,MANO RANJAN PANI,26-Dec-2025 11:11 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,39,3331718,MIHAR RANJAN PATTANAIK,27-Dec-2025 03:22 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,40,3340880,Minaketana Sahoo,31-Dec-2025 11:51 AM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,41,3341530,Mohammed Javed,31-Dec-2025 08:26 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,42,3341362,M/s Maa Mangala Stone crusher Prop MANOJ KUMAR POTHAL,31-Dec-2025 03:35 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,43,3334846,NITYARANJAN BEHERA,28-Dec-2025 09:09 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,44,3323850,PABITRA MOHAN ROUT,23-Dec-2025 05:47 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,45,3338801,PRABINA BEHERA,29-Dec-2025 11:31 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,46,3341465,Pradeep Kumar Brahma,31-Dec-2025 06:21 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,47,3341714,PRANAB KUMAR BISWAL,01-Jan-2026 12:58 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,48,3341729,PRASANNAJIT NATH,01-Jan-2026 01:14 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,49,3335936,Prativa Sahoo,29-Dec-2025 09:16 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,50,3341609,PRAVAT KUMAR BISWAL,31-Dec-2025 11:48 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,51,3341613,PRIYA RANJAN BISWAL,01-Jan-2026 12:18 AM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,52,3340043,PRUTHI RANJAN NAYAK,30-Dec-2025 02:44 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,53,3341891,PURNENDU SEKHAR SAHOO,01-Jan-2026 04:27 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,54,3333369,Rajendra Dhar,29-Dec-2025 05:40 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,55,3326984,RAKESH BEHURA,24-Dec-2025 09:24 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,56,3341695,RAMA CHANDRA BEHERA,01-Jan-2026 12:29 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,57,3331150,Rama Chandra Sahoo,27-Dec-2025 11:56 AM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,58,3331137,RAMAKRISHNA PAIKARAY,27-Dec-2025 12:40 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,59,3341939,Ramdev Buildcon Prop Manasi Manjari Rout,01-Jan-2026 05:23 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,60,3338109,RASHMI RANJAN MISHRA,29-Dec-2025 06:15 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,61,3336201,RASHMI RANJAN SAHOO,29-Dec-2025 01:09 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
