Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
City Engineer,Internal,"EECENTRALTENDERCELL,EEDRAINAGEDIVISION,EEELECTRICAL,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,23-Mar-2026 12:09 PM,techsummary_579568.pdf (838.64 KB),23-Mar-2026,"INR 1,100,307",30.0,Lipsa Parida,23-Mar-2026 12:17 PM,Work_Order_68.pdf (432.00 KB),1,3398565,CORESPIKE ELECTRICALS PVT LTD,16-Feb-2026 01:56 PM,Rejected-Finance,Rejected,23-Mar-2026 12:14 PM,1.0,3396021.0,Supdex Services Pvt Ltd,INR,"1,100,307",Finance,2 bids opened successfully,Lipsa Parida,16-Feb-2026 03:36 PM,finance_579568.pdf,BOQ Comparative Chart,City Engineer,Internal,"EECENTRALTENDERCELL,EEDRAINAGEDIVISION,EEELECTRICAL,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,23-Mar-2026 12:14 PM,finsummary_579568.pdf (838.64 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2026_ORULB_125607_1,BMC-EE-Tender Cell-68/2025-26 dt. 05.02.2026,"Supply, installation and charging of 250 KVA (Cu) Transformer and LT AB cables to provide power supply to Block-1, 2 and 3 at Mandap Basti Housing Project, Chandrasekharpur.",AOC,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-68/2025-26 dt. 05.02.2026,2026_ORULB_125607_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,"7,800",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,07-Feb-2026 10:30 AM,16-Feb-2026 03:30 PM,07-Feb-2026 10:30 AM,16-Feb-2026 03:00 PM,07-Feb-2026 10:30 AM ,10-Feb-2026 01:00 PM ,07-Feb-2026 10:30 AM,16-Feb-2026 03:00 PM,"Executive Engineer,Central Tender Cell","Central Tender Cell,UG Floor,Icomc Tower, Satya Nagar",1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of all documents,"Supply, installation and charging of 250 KVA (Cu) Transformer and LT AB cables to provide power supply to Block-1, 2 and 3 at Mandap Basti Housing Project, Chandrasekharpur.","Supply, installation and charging of 250 KVA (Cu) Transformer and LT AB cables to provide power supply to Block-1, 2 and 3 at Mandap Basti Housing Project, Chandrasekharpur.",Please refer Tender documents. ,NA ,"7,70,981",Electrical Works,NA ,Tender,120.0,30.0,BMC AREA,751022.0,"Office chamber of the EE,Electrical Department ","Electrical Department,,UG Floor,Icomc Tower, Satya Nagar ",10-Feb-2026 04:30 PM ,"Central Tender Cell,BMC",No ,No,AOC
,,,,,,,,,,,,2,3396021,Supdex Services Pvt Ltd,14-Feb-2026 05:50 PM,Accepted-AOC,L1 bidder,23-Mar-2026 12:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,.xls,boq,,,,,,,,,,,,,,,,,,,AOC
