Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
ODISHA CONSTRUCTION CORPORATION LTD,E-procurement Notice No.45/OCCL/2025-26(on-line),2025_OCCL_117960_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,12-Sep-2025 06:00 PM,03-Oct-2025 12:00 PM,12-Sep-2025 06:00 PM,02-Oct-2025 05:30 PM,12-Sep-2025 06:00 PM ,19-Sep-2025 03:30 PM ,12-Sep-2025 06:00 PM,02-Oct-2025 05:30 PM,20-Nov-2025 04:30 PM,"85,000",Yes,fixed,,Nil,Nil,MANAGING DIRECTOR OF OCC LTD.,"ODISHA CONSTRUCTION CORPORATION Ltd.,UNIT - VIII, GOPABANDHUNAGAR,BBSR-751012",1.0,Fee/PreQual/Technical,.pdf,"GST,PAN,EPF registration certificate,Valid OCC Ltd enlistment certificate and EMD (Mandatory) etc.",Construction of Right Main Canal Road from RD 00 M to RD 2500 M of Kantesir MIP.,Construction of Right Main Canal Road from RD 00 M to RD 2500 M of Kantesir MIP.,AS PER DTCN. ,NA ,"84,74,006",Civil Works - Others,NA ,Tender,90.0,180.0,near Kesinga town in Kalahandi district.,766012.0,NA ,NA ,NA ,"HEAD OFFICE, OCCL",No ,No,"11,800",Nil,Nil,No,AOC,18-Mar-2026,"INR 7,203,753",180.0,Sarat Chandra Ghadei,18-Mar-2026 05:56 PM,AOC_KANTESIR.pdf (419.00 KB),AOC,MANAGING DIRECTOR OF OCC LTD.,Internal,,Sarat Chandra Ghadei,09-Jan-2026 12:08 PM,finsummary_552299.pdf (2207.33 KB),Technical,Opened Successfully.,Pratap Chandra Chaudhury,03-Oct-2025 12:18 PM,,1.0,3104851.0,BASANTA KUMAR ROUT,01-Oct-2025 07:10 PM,Accepted-AOC,L1 SUCCESSFUL BIDDER.,18-Mar-2026 05:56 PM,Finance,Opened Successfully.,Pratap Chandra Chaudhury,20-Nov-2025 04:56 PM,,BOQ Comparative Chart,1.0,3104851.0,BASANTA KUMAR ROUT,INR,"7,203,753",ODISHA CONSTRUCTION CORPORATION LTD,2025_OCCL_117960_1,E-procurement Notice No.45/OCCL/2025-26(on-line),Construction of Right Main Canal Road from RD 00 M to RD 2500 M of Kantesir MIP.,MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,20-Nov-2025 02:00 PM,20-Nov-2025 04:30 PM,techsummary_552299.pdf (1369.67 KB),AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,.pdf,"Other documents as per DTCN. EMD is in BG Shape, Provide Original BG during technical bid opening.",,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,3105606.0,SUSOBHAN SAMANTARAY,02-Oct-2025 03:00 PM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTERRY.,09-Jan-2026 12:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
