Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
27-Oct-2025 11:00 AM,10-Nov-2025 11:30 AM,27-Oct-2025 11:00 AM,07-Nov-2025 05:00 PM,27-Oct-2025 11:00 AM ,06-Nov-2025 05:00 PM ,27-Oct-2025 11:00 AM,07-Nov-2025 05:00 PM,"21,190",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,tender documents as per DTCN,"6,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,RWDRRP-08 of 25-26,2025_CERWI_119949_23,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Periodical maint of SH-49 to Padadiha for the year 2025-26. (SDBC and paver),Periodical maint of SH-49 to Padadiha for the year 2025-26. (SDBC and paver),Please refer Tender documents. ,NA ,"21,19,000",Civil Works - Roads,NA ,Tender,90.0,30.0,Rairangpur,757043.0,NA ,NA ,NA ,SERWD Rairangpur,No ,No,SERWD Rairangpur,SERWD Rairangpur,AOC,Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,05-Mar-2026 10:50 AM,techsummary_557844.pdf (505.27 KB),Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,05-Mar-2026 10:57 AM,finsummary_557844.pdf (505.27 KB),Finance,open,Sanjeet Kumar Naik,05-Mar-2026 10:48 AM,finance_557844.pdf,BOQ Comparative Chart,05-Mar-2026,"INR 1,801,055",30.0,Sanjeet Kumar Naik,05-Mar-2026 11:02 AM,7360.pdf (505.00 KB),1,3185702,BRAJA KISHORE MOHANTA,06-Nov-2025 05:44 PM,Rejected-AOC,Lottery,05-Mar-2026 11:02 AM,1.0,3194400.0,SARBESWAR MOHANTA,INR,"1,801,055",CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,2025_CERWI_119949_23,RWDRRP-08 of 25-26,Periodical maint of SH-49 to Padadiha for the year 2025-26. (SDBC and paver),AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3182442,MOHAN MOHANTA,05-Nov-2025 05:44 PM,Rejected-AOC,Lottery,05-Mar-2026 11:02 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,3194400,SARBESWAR MOHANTA,07-Nov-2025 04:10 PM,Accepted-AOC,Lottery winner,05-Mar-2026 11:02 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,3194035,SAROJ KUMAR PARIDA,07-Nov-2025 02:53 PM,Rejected-AOC,Lottery,05-Mar-2026 11:02 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,3175162,SIDHESWAR MOHANTA,02-Nov-2025 07:10 PM,Rejected-AOC,Lottery,05-Mar-2026 11:02 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,3194427,TULASHI RAJAK,07-Nov-2025 04:20 PM,Rejected-AOC,Lottery,05-Mar-2026 11:02 AM,,,,,,,,,,AOC
