S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"PA, ITDA, Rairangpur","At-Ward No-03, Mandir Sahi, PO/PS-Rairangpur, Dist-Mayurbhanj","32,280",Yes,percentage,1.0%,Nil,Nil,ST and SC Development Deptt||ITDA Rairangpur,TCN032025-26,2025_STSCD_121112_17,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,Construction of Additonal Class Room at Deopata Ashram School under Bisoi Block.,Construction of Additonal Class Room at Deopata Ashram School under Bisoi Block.,As per tender documents ,NA ,"32,27,970",Civil Works - Buildings,NA ,Tender,90.0,120.0,Deopata Ashram School,757033.0,NA ,NA ,NA ,"ITDA, Rairangpur",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,12-Nov-2025 02:00 PM,27-Nov-2025 11:00 AM,12-Nov-2025 02:00 PM,26-Nov-2025 05:30 PM,NA ,NA ,12-Nov-2025 02:00 PM,26-Nov-2025 05:30 PM,AOC,JogaranjanNayak,Mixed,JogaranjanNayakPAITDAAmarNathSubudhiAEEstimatroGulsandevMarkamAEEJnanendraKumarSamalADWOManojkumarBindhaniJEPrakashRanjanDuttaSOKshirodChandraDhalSRA,GULSAN DEB MARKAM,15-Mar-2026 07:20 PM,finsummary_563616.pdf (589.59 KB),JogaranjanNayak,Mixed,JogaranjanNayakPAITDAAmarNathSubudhiAEEstimatroGulsandevMarkamAEEJnanendraKumarSamalADWOManojkumarBindhaniJEPrakashRanjanDuttaSOKshirodChandraDhalSRA,GULSAN DEB MARKAM,15-Mar-2026 07:17 PM,techsummary_563616.pdf (589.59 KB),15-Mar-2026,"INR 2,744,097.3",120.0,GULSAN DEB MARKAM,15-Mar-2026 07:33 PM,AOCDetails032526.pdf (3115.00 KB),Pradipkumar Ray B Class Diploma Engineer Contractor selected as valid and L1 in transparent lottery system and he has been deposited APSD as per OPWD Code and work order has been issued accordingly,1,3253477,KARAN BASKEY,25-Nov-2025 11:39 AM,Rejected-AOC,L1,15-Mar-2026 07:33 PM,1.0,3256533.0,PRADIPKUMAR RAY,INR,"2,744,097.3",ST and SC Development Deptt||ITDA Rairangpur,2025_STSCD_121112_17,TCN032025-26,Construction of Additonal Class Room at Deopata Ashram School under Bisoi Block.,Finance,Accepted this tender Work SI.No. 17 of Bid Identification No. 03/2025-26 due to more than one bidders are participating. Evaluation or scrutinization is to be taken up after opening of technical bid with all criteria.,GULSAN DEB MARKAM,15-Mar-2026 07:14 PM,finance_563616.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,3239381,NIHAR RANJAN BEHERA,19-Nov-2025 08:11 PM,Rejected-AOC,L1,15-Mar-2026 07:33 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,3256533,PRADIPKUMAR RAY,26-Nov-2025 11:49 AM,Accepted-AOC,Lottery Winner L1,15-Mar-2026 07:33 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,3256213,RAHIT KUMAR MOHANTA,26-Nov-2025 10:14 AM,Rejected-AOC,L1,15-Mar-2026 07:33 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,3255911,SHIVASHISH SAHU,26-Nov-2025 01:33 AM,Rejected-AOC,L1,15-Mar-2026 07:33 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,6,3242694,SUBHASISH MOHAPATRA,20-Nov-2025 07:26 PM,Rejected-AOC,L1,15-Mar-2026 07:33 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,7,3236426,SUBRAT KUMAR BEHERA,21-Nov-2025 09:17 AM,Rejected-AOC,L1,15-Mar-2026 07:33 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,8,3247267,TAPAS KUMAR BEHERA,22-Nov-2025 11:15 PM,Rejected-AOC,L1,15-Mar-2026 07:33 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,9,3250243,THAKURDAS MARNDI,24-Nov-2025 12:25 PM,Rejected-AOC,L1,15-Mar-2026 07:33 PM,,,,,,,,,,,,,,,,AOC
