S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"10,20,189",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate","Chief Construction Engineer,","O/o ChiefConstructionEngineer,CentralRWCircle,BBSR","10,000",0.0,Nil,Nil,No,Construction of road from Brajarajpur to Ambajhar via Dandia under MMSY-TRIP for the year 2024-25,Construction of road from Brajarajpur to Ambajhar via Dandia under MMSY-TRIP for the year 2024-25,Please refer Tender documents. ,NA ,"10,20,18,945",Civil Works - Roads,NA ,Tender,90.0,365.0,Nayagarh,752069.0,NA ,NA ,NA ,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",No ,No,CE RW I||RWCIRCLE-BHUBANESWAR,Tender Online C.C-26 of 2024,2025_CERWI_109210_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Other Corrigendum1,Other,,29-Jan-2025 06:55 PM,05-Feb-2025 11:00 AM,29-Jan-2025 06:55 PM,04-Feb-2025 05:00 PM,NA ,NA ,29-Jan-2025 06:55 PM,04-Feb-2025 05:00 PM,03-Jun-2025 05:00 PM,AOC,CE RW I||RWCIRCLE-BHUBANESWAR,2025_CERWI_109210_2,Tender Online C.C-26 of 2024,Construction of road from Brajarajpur to Ambajhar via Dandia under MMSY-TRIP for the year 2024-25,Technical,9 nos bidder participated in the tender,Mausumi Mishra,05-Feb-2025 04:08 PM,,Chief Construction Engineer,Internal,SuperintendingEngineerRWDivision Puri SrDAORWDivision NayagarhPAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Priyambada Swain,24-Mar-2026 11:12 AM,finsummary_525557.pdf (512.03 KB),1.0,2791942.0,FAYAJ INFRATECH PVT LTD,INR,"86,726,305",24-Mar-2026,"INR 86,726,305",365.0,Priyambada Swain,24-Mar-2026 11:18 AM,BrajarajpurAgmtDetails.pdf (1143.00 KB),"Work order letter No.1636 dtd.13.03.2026 and Agmt No.208 P1 of 2025-26 dtd.13.03.2026 of Superintending Engineer, Rural Works Division, Nayagarh",1,2796794,ACP CONSTRUCTION,04-Feb-2025 02:43 PM,Rejected-Finance,Other than L1,24-Mar-2026 11:12 AM,Chief Construction Engineer,Internal,SuperintendingEngineerRWDivision Puri SrDAORWDivision Nayagarh PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Mausumi Mishra,30-May-2025 04:36 PM,03-Jun-2025 05:00 PM,techsummary_525557.pdf (493.27 KB),Finance,9 nos bidder qualified in the tender,Mausumi Mishra,03-Jun-2025 06:04 PM,,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,.pdf,"Work in Hand, Machineries, Affidavit of Correctness Certificate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2795886,DILLIP KUMAR SWAIN,03-Feb-2025 10:07 PM,Rejected-Finance,Other than L1,24-Mar-2026 11:12 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,"No Relationship Certificate, ATO, Work Experience and required documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2791942,FAYAJ INFRATECH PVT LTD,03-Feb-2025 11:00 PM,Accepted-AOC,Accepted,24-Mar-2026 11:18 AM,,,,,,,,,,,,,,AOC
,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2796986,MS GLOBAL CONSTRUCTION,04-Feb-2025 04:10 PM,Rejected-Finance,Other than L1,24-Mar-2026 11:12 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2796476,"M/S. SHREE AGENCIES,PROP.- SUBHASIS JENA",04-Feb-2025 12:37 PM,Rejected-Finance,Other than L1,24-Mar-2026 11:12 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2795220,NARENDRA PRADHAN,04-Feb-2025 10:54 AM,Rejected-Finance,Other than L1,24-Mar-2026 11:12 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2796506,PRATAP KUMAR UDAYASINGH,04-Feb-2025 12:51 PM,Rejected-Finance,Other than L1,24-Mar-2026 11:12 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2791821,Shaikh Sahanwaz,03-Feb-2025 10:50 PM,Rejected-Finance,Other than winner of the transparent lottery system,24-Mar-2026 11:12 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2796434,Subash Chandra Mohanty,04-Feb-2025 03:03 PM,Rejected-Finance,Other than L1,24-Mar-2026 11:12 AM,,,,,,,,,,,,,,AOC
