Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
S/R to R.D. road to Jamuna road for the year 2025-26.,S/R to R.D. road to Jamuna road for the year 2025-26.,Please refer Tender documents. ,NA ,"33,59,560",Civil Works - Roads,NA ,Tender,90.0,90.0,Jharsuguda,768204.0,NA ,NA ,NA ,"R.W.Division, Jharsuguda",No ,No,1.0,ICICI BANK,Superintending Engineer,"R.W.Division, Jharsuguda",20-Nov-2025 03:00 PM,26-Nov-2025 11:00 AM,20-Nov-2025 03:00 PM,25-Nov-2025 05:00 PM,20-Nov-2025 03:00 PM ,24-Nov-2025 05:00 PM ,20-Nov-2025 03:00 PM,25-Nov-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, PAN,GSTN No. EMD, Affidavit Online Cost of tender paper etc. as per DTCN","33,596",Yes,percentage,1.0%,Nil,Nil,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Jharsuguda,Online - SEJSG 08 of 2025-26,2025_CERWI_121373_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Jharsuguda,2025_CERWI_121373_1,Online - SEJSG 08 of 2025-26,S/R to R.D. road to Jamuna road for the year 2025-26.,Superintending Engineer,Internal,"AEE, DAO, JE Estimator",Pratima Naik,26-Dec-2025 04:06 PM,finsummary_565023.pdf (25.84 KB),Finance,Admitted,Pratima Naik,18-Dec-2025 12:39 PM,,BOQ Comparative Chart,1.0,3246684.0,M/S SASWAT ENTERPRISES,INR,"2,855,962",1,3245928,BHAWANI SANKAR DHAR,23-Nov-2025 10:29 PM,Rejected-AOC,Unsuccessful,17-Mar-2026 01:40 PM,29-Dec-2026,"INR 2,855,962",90.0,Ashish Kumar Lenka,17-Mar-2026 01:40 PM,5150.pdf (896.00 KB),Work order for the work S/R to R.D. road to Jamuna road for the year 2025-26.,Superintending Engineer,Internal,"AEE. DAO, JE Estimator",Pratima Naik,20-Dec-2025 11:06 AM,techsummary_565023.pdf (25.84 KB),AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3246684,M/S SASWAT ENTERPRISES,22-Nov-2025 05:41 PM,Accepted-AOC,Successful,17-Mar-2026 01:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3253197,NEHA BHATTACHARYA,25-Nov-2025 10:35 AM,Rejected-AOC,Unsuccessful,17-Mar-2026 01:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3254190,PRAKASH PADHEE,25-Nov-2025 02:37 PM,Rejected-AOC,Unsuccessful,17-Mar-2026 01:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3254360,PRATIK CONSTRUCTION,25-Nov-2025 02:31 PM,Rejected-AOC,Unsuccessful,17-Mar-2026 01:40 PM,,,,,,,,,,,,,,AOC
