Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Municipal Bodies||Jagatsinghpur Municipality,2025_ORULB_110156_31,EO/ JSPURM/W-03/2024-25,Construction of drain and repairing of Road from Thoria Sahi to Dasa Sahi in Ward No-12,1.0,2828380.0,GOLEKHA CHANDRA BARIK,INR,"1,366,574",1,2829364,AJAYA KUMAR MOHAPATRA,21-Feb-2025 04:03 PM,Rejected-Finance,REJECTED,05-Mar-2026 03:52 PM,05-Mar-2026,"INR 1,366,574",90.0,Manas Ranjan Pal,05-Mar-2026 03:57 PM,E82506AOC.pdf (707.00 KB),Finance,Bids opened in online. 09 Nos of Bidder have been participated in Online. All Bid has been accepted.,Manas Ranjan Pal,24-Mar-2025 07:03 PM,,BOQ Comparative Chart,CHAIRPERSON,Internal,ADDITIONAL TRESURY OFFICER EXECUTIVE OFFICER MUNICIPAL ENGINEER,Manas Ranjan Pal,05-Mar-2026 03:52 PM,finsummary_528898.pdf (4870.67 KB),Chairperson,Internal,,Manas Ranjan Pal,25-Mar-2025 12:12 PM,techsummary_528898.pdf (1753.49 KB),AOC,"Executive Officer, Jagatsinghpur Municipality","Jagatsinghpur Municipality, Jagatsinghpur",1.0,ICICI BANK,Construction of drain and repairing of Road from Thoria Sahi to Dasa Sahi in Ward No-12,Construction of drain and repairing of Road from Thoria Sahi to Dasa Sahi in Ward No-12,Please refer Tender documents. ,NA ,"16,22,545",Civil Works - Others,NA ,Tender,60.0,90.0,Construction of drain and repairing of Road from T,754103.0,NA ,NA ,NA ,Jagatsinghpur Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost,EMD,PAN,GST, Registration, NRC, Declaration,Affidavit,Other as Per DTCN",07-Feb-2025 05:00 PM,25-Feb-2025 11:00 AM,07-Feb-2025 05:00 PM,21-Feb-2025 05:00 PM,NA ,NA ,07-Feb-2025 05:00 PM,21-Feb-2025 05:00 PM,"7,080",0.0,Nil,Nil,No,"16,200",Yes,fixed,,Nil,Nil,Municipal Bodies||Jagatsinghpur Municipality,EO/ JSPURM/W-03/2024-25,2025_ORULB_110156_31,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,2,2828380,GOLEKHA CHANDRA BARIK,20-Feb-2025 08:21 PM,Accepted-AOC,ACCEPTED,05-Mar-2026 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,2828473,HIMANSU SEKHAR PAITAL,20-Feb-2025 09:38 PM,Rejected-Finance,REJECTED,05-Mar-2026 03:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,2823264,MANAS KUMAR MUDULI,18-Feb-2025 01:36 PM,Rejected-Finance,REJECTED,05-Mar-2026 03:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,2827499,PRADEEP KUMAR DAS,20-Feb-2025 03:13 PM,Rejected-Finance,REJECTED,05-Mar-2026 03:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,2827022,RAJESH NAYAK,20-Feb-2025 11:24 AM,Rejected-Finance,REJECTED,05-Mar-2026 03:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,2829267,SARADA PRASAD JENA,21-Feb-2025 02:44 PM,Rejected-Finance,REJECTED,05-Mar-2026 03:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,8,2826569,SAUMYAKANTA DAS,20-Feb-2025 04:56 PM,Rejected-AOC,REJECTED,05-Mar-2026 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,9,2828474,SURESH KUMAR SAMAL,20-Feb-2025 10:26 PM,Rejected-Finance,REJECTED,05-Mar-2026 03:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
