Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
29-Dec-2025 10:00 AM,20-Jan-2026 11:00 AM,29-Dec-2025 10:00 AM,19-Jan-2026 05:00 PM,29-Dec-2025 10:00 AM ,06-Jan-2026 11:00 AM ,29-Dec-2025 10:00 AM,19-Jan-2026 05:00 PM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GST,NRC AND OTHER DOCUMENTS AS PER DTCN",1.0,1ST Corrigendum,Date,,Chhotdarlipada to Sialilati_Road_SDBC_1/000 to 2/300,Chhotdarlipada to Sialilati_Road_SDBC_1/000 to 2/300,NA ,NA ,"16,80,434",Civil Works - Roads,NA ,Tender,90.0,30.0,Khariar,766107.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, KHARIAR",No ,No,"16,804",Yes,percentage,1.0%,Nil,Nil,SUPERINTENDING ENGINEER,"SUPERINTENDING ENGINEER RURAL WORKS DIVISION, KHARIAR",CE RW I||RWCIRCLE-BHAWANIPATNA||RW Division Khariar,RWKHR-06/2025-26(ONLINE),2025_CERWI_123913_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,AOC,1,3346552,ABHA BEHERA,06-Jan-2026 01:36 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:34 AM,02-Mar-2026,"INR 1,428,537",30.0,Biswajit Rayaguru,17-Mar-2026 12:25 PM,seema.pdf (244.00 KB),aoc,Technical Evaluation,Internal,SE DAO Estimator,Biswajit Rayaguru,05-Feb-2026 03:46 PM,techsummary_573530.pdf (392.33 KB),Financial Evaluation,Internal,SE DAO Estimator,Biswajit Rayaguru,24-Feb-2026 11:34 AM,finsummary_573530.pdf (392.33 KB),CE RW I||RWCIRCLE-BHAWANIPATNA||RW Division Khariar,2025_CERWI_123913_1,RWKHR-06/2025-26(ONLINE),Chhotdarlipada to Sialilati_Road_SDBC_1/000 to 2/300,1.0,3359545.0,SEEMA AGRAWAL,INR,"1,428,537",Finance,opening,Josef Tudu,20-Jan-2026 05:10 PM,,BOQ Comparative Chart,AOC
,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3352973,ANJITA NIAL,13-Jan-2026 02:55 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3341833,ASHOK KUMAR SAHU,01-Jan-2026 02:27 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3358308,HARA MEHER,17-Jan-2026 03:44 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3359215,Karunakar Majhi,19-Jan-2026 12:39 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3347334,MAMATA KUMBHAR,07-Jan-2026 10:18 AM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3347622,PRATAP KISHOR NAIK,07-Jan-2026 03:30 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3342162,RAJESWARI SINGHBABU,15-Jan-2026 08:20 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,3358818,RAMULAL AGRAWAL,18-Jan-2026 06:03 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,3359545,SEEMA AGRAWAL,19-Jan-2026 01:07 PM,Accepted-AOC,accepted,17-Mar-2026 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
