EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"24,498",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN",Municipal Bodies||Sambalpur Municipal Corporation,15 /SMC_SBP/2025-26,2025_ORULB_114505_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,20-Jun-2025 11:00 AM,01-Jul-2025 11:00 AM,20-Jun-2025 11:00 AM,30-Jun-2025 05:00 PM,NA ,NA ,20-Jun-2025 11:00 AM,30-Jun-2025 05:00 PM,"Construction of Paver Block Road from Kali Store (G-36) to Prakash Pradhan house via Bulu Apat house (G-46) in, Board Colony, Ward No.-5","Construction of Paver Block Road from Kali Store (G-36) to Prakash Pradhan house via Bulu Apat house (G-46) in, Board Colony, Ward No.-5",Please refer Tender documents. ,NA ,"24,49,789",Civil Works - Others,NA ,Tender,120.0,90.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,SAMBALPUR MUNICIPAL CORPORATION,No ,No,1,ICICI BANK,"6,000",0.0,Nil,Nil,No,"COMMISSIONER, SMC","SAMBALPUR MUNICIPAL CORPORATION, DURGAPALI, SAMBALPUR, 768006",AOC,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,05-Jan-2026 03:34 PM,techsummary_543523.pdf (1198.78 KB),"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,05-Jan-2026 03:35 PM,finsummary_543523.pdf (1198.78 KB),Finance,tender opened,PADMINI MEHER,04-Jul-2025 10:08 AM,finance_543523.pdf,BOQ Comparative Chart,05-Jan-2026,"INR 2,449,788.57",90.0,Rehan Khatri,12-Mar-2026 09:53 AM,15SMC12.pdf (1200.00 KB),successful,1,2982115,DEEPAK VEDI,30-Jun-2025 12:46 PM,Accepted-AOC,successful,12-Mar-2026 09:53 AM,1.0,2982115.0,DEEPAK VEDI,INR,"2,449,788.57",Municipal Bodies||Sambalpur Municipal Corporation,2025_ORULB_114505_12,15 /SMC_SBP/2025-26,"Construction of Paver Block Road from Kali Store (G-36) to Prakash Pradhan house via Bulu Apat house (G-46) in, Board Colony, Ward No.-5",AOC
,,,,,,,,.xls,bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,2982843,M/s Jayasri Pradhan,29-Jun-2025 07:37 PM,Rejected-Technical,UNSUCCESSFUL,05-Jan-2026 03:34 PM,,,,,,,,,,AOC
