S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,CorrigendumNotice168,Date,,"2,000",0.0,Nil,Nil,No,1.0,ICICI BANK,Completion of Community Mandap at Bisagar Basti Back side of Fire station W.No-9,Completion of Community Mandap at Bisagar Basti Back side of Fire station W.No-9,Please refer Tender documents. ,NA ,"4,21,032",Civil Works - Others,NA ,Tender,90.0,150.0,Sonepur Municipality,767017.0,NA ,NA ,NA ,Sonepur Municipality,No ,No,Executive Officer,Sonepur Municipality,20-Jan-2026 11:00 AM,06-Feb-2026 11:00 AM,20-Jan-2026 11:00 AM,05-Feb-2026 05:00 PM,20-Jan-2026 11:00 AM ,05-Feb-2026 05:00 PM ,20-Jan-2026 11:00 AM,05-Feb-2026 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,As per DTCN,"4,210",Yes,fixed,,Nil,Nil,Municipal Bodies||Sonepur Municipal Council,SNP-MUN-34/2025-26,2026_ORULB_124735_29,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Tamasi Tamasmita Nayak,Internal,Executive Officer Municipal Engineer APD Finance Accountant,RUSI MAJHI,25-Mar-2026 12:22 PM,techsummary_576537.pdf (1082.06 KB),Tamasi Tamasmita Nayak,Internal,Executive Officer Municipal Engineer APD Finance Accountant,RUSI MAJHI,26-Mar-2026 06:11 AM,finsummary_576537.pdf (715.44 KB),Finance,As Per Tender Commitee,RUSI MAJHI,23-Mar-2026 03:47 PM,finance_576537.pdf,BOQ Comparative Chart,1.0,3370918.0,Sanjit Seth,INR,"421,032.19",Municipal Bodies||Sonepur Municipal Council,2026_ORULB_124735_29,SNP-MUN-34/2025-26,Completion of Community Mandap at Bisagar Basti Back side of Fire station W.No-9,1,3380691,Pranabandhu Dash,04-Feb-2026 02:30 PM,Rejected-Finance,Lottery Looser,26-Mar-2026 06:11 AM,26-Mar-2026,"INR 421,032.19",150.0,RUSI MAJHI,26-Mar-2026 12:22 PM,29WorkOrder.pdf (415.00 KB),As Per Work Order,AOC
,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,As Per BoQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3370918,Sanjit Seth,31-Jan-2026 01:39 PM,Accepted-AOC,Lottery Winner,26-Mar-2026 12:22 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3371864,Satyanarayan Tripathy,31-Jan-2026 08:19 PM,Rejected-Finance,Lottery Looser,26-Mar-2026 06:11 AM,,,,,,,,AOC
