S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
1.0,3392122.0,Omprakash Biswal,INR,"25,071,329",AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,24-Mar-2026 04:39 PM,finsummary_577455.pdf (740.31 KB),Orissa State Police Housing and Welfare Corporation Ltd,2026_OSPHW_124974_8,25/OPHWC/2025-26,"Const. of New Division Office Bldg. (KL) at Khariar, Nuapada",Technical,9 Nos. of bidders have been participated,MONALISHA PADHY,12-Feb-2026 12:05 PM,,Finance,Financial bid opened,MONALISHA PADHY,27-Feb-2026 11:03 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,26-Feb-2026 06:18 PM,27-Feb-2026 10:30 AM,techsummary_577455.pdf (210.22 KB),1,3378713,Haresh Kumar Agrawal,11-Feb-2026 12:17 PM,Rejected-Finance,DUE TO L2 BIDDER,24-Mar-2026 04:39 PM,24-Mar-2026,"INR 25,071,329",365.0,Bikram Keshari Malla,24-Mar-2026 04:43 PM,KHARIAR.pdf (81.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 17.03.2026,AOC,22-Jan-2026 06:55 PM,12-Feb-2026 10:30 AM,22-Jan-2026 06:55 PM,11-Feb-2026 05:00 PM,NA ,NA ,22-Jan-2026 06:55 PM,11-Feb-2026 05:00 PM,27-Feb-2026 10:30 AM,1.0,PLAN AND ELEVATION,Technical Bid,,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",1.0,ICICI BANK,"Const. of New Division Office Bldg. (KL) at Khariar, Nuapada",Building Work,Please refer Tender documents. ,NA ,"2,53,24,575",Civil Works - Buildings,NA ,Tender,90.0,365.0,Nuapada,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,"2,53,200",Yes,fixed,,Nil,Nil,Orissa State Police Housing and Welfare Corporation Ltd,25/OPHWC/2025-26,2026_OSPHW_124974_8,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3391526,J J CONSTRUCTION,10-Feb-2026 08:24 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,26-Feb-2026 06:18 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3383030,KRUSHNA CHANDRA PARIDA,10-Feb-2026 06:27 PM,Rejected-Technical,Non securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,26-Feb-2026 06:18 PM,,,,,,,,AOC,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3383264,Laxmi Chand Mittal,10-Feb-2026 06:16 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,26-Feb-2026 06:18 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3392122,Omprakash Biswal,11-Feb-2026 12:19 PM,Accepted-AOC,QUALIFIED BIDDER,24-Mar-2026 04:44 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3392136,Pruthiraj Duria,11-Feb-2026 01:03 PM,Rejected-Finance,DUE TO L2 BIDDER BUT UNSUCCESSFUL IN TRANSPARENT LOTTERY SYSTEM,24-Mar-2026 04:39 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3387210,Raghunandan Agrawal,11-Feb-2026 04:15 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,26-Feb-2026 06:18 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3392611,SOUMITRA BADAJENA,11-Feb-2026 04:47 PM,Rejected-Technical,Non submission of adequate valid documents to secure qualifying marks in Sch C as per DTCN Cl. No. 13 and 110(f).,26-Feb-2026 06:18 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3388353,YUBRAJ JAIN,10-Feb-2026 09:52 AM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,26-Feb-2026 06:18 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
