S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,Odisha State Co-operative Marketing Federation Ltd,MARKFED/03/2025-26,2025_OSCMF_119591_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,16-Oct-2025 05:30 PM,07-Nov-2025 12:00 PM,16-Oct-2025 05:30 PM,06-Nov-2025 05:30 PM,16-Oct-2025 05:30 PM ,06-Nov-2025 05:30 PM ,16-Oct-2025 05:30 PM,06-Nov-2025 05:30 PM,17-Jan-2026 12:00 PM,Construction of CC approach road and drain at Barpali,Construction of CC approach road and drain at Barpali,Please refer tender documents  ,NA ,"51,60,367",Civil Works - Buildings,NA ,Tender,90.0,180.0,Barpali,751006.0,NA ,NA ,NA ,"o/o MARKFED, Odisha, Bhubaneswar",No ,No,1.0,Fee/PreQual/Technical,.pdf,"LICENSE, PAN, GSTIN, AFFIDAVIT, EPF","51,604",Yes,fixed,,Nil,Nil,"Managing Director, MARKFED, Odisha, Bhubaneswar","o/o MARKFED, Odisha, Bhubaneswar","10,000",Nil,Nil,No,AOC,"Managing Director, MARKFED, Odisha",Internal,MDMarkfedSecretaryMARKFEDGMFinanceMARKFEDEEOSAMBoardAEOSAMBoardJEOSAMBoard,Prafulla Kumar Behera,22-Jan-2026 11:55 AM,finsummary_556422.pdf (756.40 KB),Odisha State Co-operative Marketing Federation Ltd,2025_OSCMF_119591_2,MARKFED/03/2025-26,Construction of CC approach road and drain at Barpali,Technical,Bid Opening summary,Prafulla Kumar Behera,15-Jan-2026 07:30 PM,,1.0,3184696.0,M/s. STANGLOBE INFRATECH. Prop. JYOTIRMAYEE ROUTRAY,INR,"5,176,457",1,3185125,Ashish Kumar Behera,05-Nov-2025 05:24 PM,Rejected-AOC,Rejected through lottery,17-Mar-2026 06:49 PM,17-Mar-2026,"INR 5,176,457",180.0,Prafulla Kumar Behera,17-Mar-2026 06:49 PM,Barpali.pdf (802.00 KB),AOC,Finance,Bid opening summary,Bijendra Kumar Mohanty,17-Jan-2026 01:19 PM,,BOQ Comparative Chart,"Managing Director, MARKFED, Odisha",Internal,MDMarkfedSecretaryMARKFEDGMFinanceMARKFEDEEOSAMBoardAEOSAMBoardJEOSAMBoard,Prafulla Kumar Behera,15-Jan-2026 07:43 PM,17-Jan-2026 12:00 PM,techsummary_556422.pdf (664.70 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3178455,BIKASH CHANDRA RAO,03-Nov-2025 05:41 PM,Rejected-AOC,Rejected through lottery,17-Mar-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3189907,BISWAJIT JENA,06-Nov-2025 04:16 PM,Rejected-AOC,Rejected through lottery,17-Mar-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3188828,Biswajit Mund,06-Nov-2025 03:30 PM,Rejected-AOC,Rejected through lottery,17-Mar-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3186072,BISWA PRASANNA MISHRA,05-Nov-2025 08:00 PM,Rejected-AOC,Rejected through lottery,17-Mar-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,3184370,Bolli Shyam Babu,06-Nov-2025 06:16 AM,Rejected-AOC,Rejected through lottery,17-Mar-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,7,3168465,DEBANANDA BABU,30-Oct-2025 05:50 PM,Rejected-AOC,Rejected through lottery,17-Mar-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,8,3177519,DEEPAK RANJAN DASH,03-Nov-2025 05:04 PM,Rejected-AOC,Rejected through lottery,17-Mar-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,9,3187031,Gupteswar Behera,06-Nov-2025 03:33 PM,Rejected-AOC,Rejected through lottery,17-Mar-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,10,3189798,HIMANSHU SEKHAR GIRI,06-Nov-2025 04:04 PM,Rejected-AOC,Rejected through lottery,17-Mar-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,AOC
