EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"13,071",Yes,fixed,,Nil,Nil,1,ICICI BANK,"7,080",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,17-Dec-2025 10:00 AM,31-Dec-2025 10:00 AM,17-Dec-2025 10:00 AM,30-Dec-2025 05:00 PM,17-Dec-2025 10:00 AM ,24-Dec-2025 04:00 PM ,17-Dec-2025 10:00 AM,30-Dec-2025 05:00 PM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",BID No.06/Dt.11.12.2025,2025_OLIC_123219_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,CORRIGENDUMNO6,Date,,REINFORCEMEN OF TALA PATHAPUR-I RL AND AMARENDRAPUR-II RL,REINFORCEMEN OF TALA PATHAPUR-I RL AND AMARENDRAPUR-II RL,Please refer Tender documents. ,NA ,"13,62,677",Civil Works - Lift Irrigation Schemes,NA ,Rate Contract,365.0,90.0,BANKI-DAMPADA,754001.0,NA ,NA ,NA ,EE LI CUTTACK,No ,No,EE LI CUTTACK,EE LI CUTTACK AND OTHERS,AOC,EE LI CUTTACK,Internal,EE LI CUTTACK AND OTHERS,PRASANTA KUMAR BEHERA,16-Feb-2026 10:33 PM,techsummary_571849.pdf (5013.42 KB),"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",2025_OLIC_123219_4,BID No.06/Dt.11.12.2025,REINFORCEMEN OF TALA PATHAPUR-I RL AND AMARENDRAPUR-II RL,1.0,3324485.0,DEBENDRA KUMAR BEHERA,INR,"1,362,677",1,3324485,DEBENDRA KUMAR BEHERA,23-Dec-2025 07:24 PM,Accepted-AOC,OK,02-Mar-2026 10:45 PM,EE LI CUTTACK,Internal,EE LI CUTTACK AND OTHERS,PRASANTA KUMAR BEHERA,16-Feb-2026 10:40 PM,finsummary_571849.pdf (5013.42 KB),Finance,2 BIDDERS PARTICIPATION,BHAGIRATHI MISHRA,07-Jan-2026 12:32 PM,,BOQ Comparative Chart,02-Mar-2026,"INR 1,362,677",90.0,PRASANTA KUMAR BEHERA,02-Mar-2026 10:45 PM,dbendrapackageno4.pdf (5013.00 KB),WORK ORDER ISSUE,AOC
,,,,,,2,ICICI NEFT/RTGS,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,3323502,PITAMBAR MOHANTY,23-Dec-2025 10:50 AM,Rejected-Technical,OK,16-Feb-2026 10:33 PM,,,,,,,,,,,,,,,,,,,,AOC
