Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"SE,Khariar RandB Division,Khariar","O/O SE,Khariar RandB Division,Khariar","5,500",Yes,fixed,,Nil,Nil,19-Feb-2026 10:00 AM,02-Mar-2026 11:00 AM,19-Feb-2026 10:00 AM,27-Feb-2026 05:00 PM,19-Feb-2026 10:00 AM ,27-Feb-2026 05:00 PM ,19-Feb-2026 10:00 AM,27-Feb-2026 05:00 PM,1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KHARIAR,SERNBKHR - 21 /2025-26,2026_EICCL_126270_5,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"Supply,Installation,Testing and Commissioning of 250 Watt LED Sports Light Fittings and 100 Watt LED Street Light fitting in side Multipurpose Hall at Nuapada in the district of Nuapada for the year 2025-26.","Supply,Installation,Testing and Commissioning of 250 Watt LED Sports Light Fittings and 100 Watt LED Street Light fitting in side Multipurpose Hall at Nuapada in the district of Nuapada for the year 2025-26.",Please refer Tender documents. ,NA ,"5,25,024",Electrical Works,"Supply,Installation,LED Sports Light ,Street Light ",Tender,90.0,30.0,Nuapada,766105.0,NA ,NA ,NA ,"O/O SE,Khariar RandB Division,Khariar",No ,No,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost,RC,PAN,VAT,GSTIN,EMD,Affidavit,Undertaking and any other document as per DTCN.",AOC,1,3413916,M/S GANAPATI ENGINEERING AND CONSTRUCTIONS PROP.RAJASHREE MOHANTY,27-Feb-2026 12:43 PM,Rejected-Finance,Being quoted 15 point 00 percent Less,07-Mar-2026 01:24 PM,19-Mar-2026,"INR 413,036.38",30.0,Sukanta Gardia,25-Mar-2026 12:39 PM,Aoc21_5.pdf (300.00 KB),AWARD OF CONTRACT,"Er.SasankaSekharSukla,SE",Internal,"DilipkumarShawDAO,Er.SukantaGardia,EE,Estimator,Er.PuspanjaliNag,JuniorEngineer,EstimatorI",Sukanta Gardia,07-Mar-2026 01:13 PM,techsummary_581884.pdf (196.07 KB),EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KHARIAR,2026_EICCL_126270_5,SERNBKHR - 21 /2025-26,"Supply,Installation,Testing and Commissioning of 250 Watt LED Sports Light Fittings and 100 Watt LED Street Light fitting in side Multipurpose Hall at Nuapada in the district of Nuapada for the year 2025-26.","Er.SasankaSekharSukla,SE",Internal,"DilipkumarShawDAO,Er.SukantaGardia,EE,Estimator,Er.PuspanjaliNag,JuniorEngineer,EstimatorI",Sukanta Gardia,07-Mar-2026 01:24 PM,finsummary_581884.pdf (236.65 KB),Finance,Bid Opening Summary,Sukanta Gardia,07-Mar-2026 01:09 PM,finance_581884.pdf,BOQ Comparative Chart,1.0,3413550.0,PRABIN KUMAR AGRAWAL,INR,"413,036.38",AOC
,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity.,AOC,2,3413882,M/S SB INFRA PROPRIETOR BHABENDRA BAGARTY,27-Feb-2026 01:27 PM,Rejected-Finance,Being quoted 3 point 00 percent Excess,07-Mar-2026 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3413550,PRABIN KUMAR AGRAWAL,27-Feb-2026 12:02 PM,Accepted-AOC,Awarded the work being quoted 21point33 percent less the lowest L1 bidder.,25-Mar-2026 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3414253,RAHUL BOSE,27-Feb-2026 03:25 PM,Rejected-Finance,Being quoted 0 point 10 percent Less,07-Mar-2026 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3413769,RAJIB KUMAR HOTA,27-Feb-2026 11:55 AM,Rejected-Finance,Being quoted 0 point 10 percent Less,07-Mar-2026 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
