S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Stage
1,3076830,KK SERVICE,11-Sep-2025 07:05 PM,Rejected-AOC,reject in lottery,25-Mar-2026 11:57 AM,1.0,3077398.0,S R INDUSTRIES,INR,"1,697,670",EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,2025_EICCL_117661_16,SE RandB Divn No.I-BAM-04/2025-26,Provision of annual comprehensive maintenance contract of fire-fighting alarm system and estimate for fire-fighting system and fire extinguisher at CHC Kukudakhandi.,25-Mar-2026,"INR 1,697,670",365.0,Somanath Tripathy,25-Mar-2026 11:57 AM,1314.pdf (1415.00 KB),Contract Awarded to Smt / Sri SR Industries,Finance,"6Nos Bidder are participate, Tender Under Scrutiny.",Somanath Tripathy,15-Sep-2025 10:37 AM,finance_551431.pdf,BOQ Comparative Chart,"Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,25-Mar-2026 11:52 AM,finsummary_551431.pdf (1414.65 KB),"Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,25-Mar-2026 11:48 AM,techsummary_551431.pdf (1414.65 KB),AOC,Provision of annual comprehensive maintenance contract of fire-fighting alarm system and estimate for fire-fighting system and fire extinguisher at CHC Kukudakhandi.,Provision of annual comprehensive maintenance contract of fire-fighting alarm system and estimate for fire-fighting system and fire extinguisher at CHC Kukudakhandi.,Please refer Tender documents. ,NA ,"19,97,024",Electrical Works,NA ,Tender,90.0,365.0,Berhampur,760005.0,NA ,NA ,NA ,SE R and B Division No I Berhampur,No ,No,04-Sep-2025 06:55 PM,13-Sep-2025 11:30 AM,04-Sep-2025 06:55 PM,12-Sep-2025 04:00 PM,04-Sep-2025 06:55 PM ,12-Sep-2025 04:00 PM ,04-Sep-2025 06:55 PM,12-Sep-2025 04:00 PM,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost EMD(Online) RC,PAN, GSTIN, Affidavit Other Documents and Forms as per DTCN.","20,000",Yes,fixed,,Nil,Nil,SE R and B Division No I Berhampur,SE R and B Division No I Berhampur,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,SE RandB Divn No.I-BAM-04/2025-26,2025_EICCL_117661_16,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,"DTCN, Modification",Other,,1.0,ICICI BANK,AOC
2,3076799,M/S FIRESTOP SALES AND SERVICES,12-Sep-2025 12:42 PM,Rejected-Technical,Rejected due to not submit proper authorization,25-Mar-2026 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
3,3072807,M/S OM CONSTRUCTION,10-Sep-2025 07:14 PM,Rejected-Technical,Rejected due to not submit proper authorization,25-Mar-2026 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,3077398,S R INDUSTRIES,12-Sep-2025 12:50 PM,Accepted-AOC,win in lottery,25-Mar-2026 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
5,3077430,TOSHALI INDUSTRIES PRIVATE LIMITED,12-Sep-2025 01:01 PM,Rejected-Technical,Rejected due to not submit proper authorization,25-Mar-2026 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
6,3077043,TRANSTECH SOLUTION,12-Sep-2025 02:40 AM,Rejected-Technical,Rejected due to not submit proper authorization,25-Mar-2026 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
