Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Deputy Executive Engineer,Internal,Executive Engineer,Sanjukta Sa,07-Mar-2026 12:59 PM,techsummary_572131.pdf (77.71 KB),1,3327595,BICHITRA NANDA BEHERA,25-Dec-2025 01:20 PM,Accepted-AOC,Accepted,07-Mar-2026 01:25 PM,07-Mar-2026,"INR 1,071,534",60.0,Sanjukta Sa,07-Mar-2026 01:25 PM,4854.pdf (436.00 KB),wo,1.0,3327595.0,BICHITRA NANDA BEHERA,INR,"1,071,534",Finance,Three bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Sanjukta Sa,04-Jan-2026 12:59 PM,finance_572131.pdf,BOQ Comparative Chart,Deputy Executive Engineer,Internal,Executive Engineer,Sanjukta Sa,07-Mar-2026 01:11 PM,finsummary_572131.pdf (77.71 KB),Municipal Bodies||Cuttack Municipal Corporation,2025_ORULB_121303_4,MC(CMC)CTC_Div-IIINo.27/25-25,Re-construction of CC Road and RCC Drain with Cover Slab from Minati Sahoo res. to Bikram Patra house at Talaghara Sahi in Ward no.42,AOC,1.0,ICICI BANK,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-IIINo.27/25-25,2025_ORULB_121303_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"7,080",0.0,Nil,Nil,No,"Executive Engineer,Div-III","Bikash Bhawan,Jagannath Lane,Badambadi-753012",1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,VAT,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.",18-Dec-2025 11:00 AM,31-Dec-2025 10:00 AM,18-Dec-2025 11:00 AM,26-Dec-2025 05:00 PM,NA ,NA ,18-Dec-2025 11:00 AM,26-Dec-2025 05:00 PM,"12,700",Yes,fixed,,Nil,Nil,Re-construction of CC Road and RCC Drain with Cover Slab from Minati Sahoo res. to Bikram Patra house at Talaghara Sahi in Ward no.42,Re-construction of CC Road and RCC Drain with Cover Slab from Minati Sahoo res. to Bikram Patra house at Talaghara Sahi in Ward no.42,Please refer Tender documents. ,NA ,"12,60,479",Civil Works - Others,NA ,Tender,90.0,60.0,CMC,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,AOC
,,,,,,2,3326888,GAGAN KUMAR SAHOO,25-Dec-2025 05:51 PM,Rejected-AOC,Rejected,07-Mar-2026 01:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3328765,SHRADHANJALI SAHOO,26-Dec-2025 01:28 PM,Rejected-AOC,Rejected,07-Mar-2026 01:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
