S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,3276135.0,SUCHITA PANDA,INR,"28,018,568","Er. K.Ch.Khatua, CCE, RWC, BAM",Internal,,Lopamudra Dalai,25-Mar-2026 05:24 PM,finsummary_566383.pdf (591.42 KB),Technical,Documents to be verified,Swagatika Rauto,05-Feb-2026 08:25 PM,technical_566383.pdf,CE RW I||RWCIRCLE-BERHAMPUR,2025_CERWI_121761_5,Online Tender/30-2025-26/BPR,"Improvement to Digapahandi SH road to Sukunda via Guli Firing road, Ambagada village road in the District of Ganjam under MMSY-Improvement to Existing RD Road for the year 2025-26.",Finance,Documents to be verified,Swagatika Rauto,07-Feb-2026 01:41 PM,finance_566383.pdf,BOQ Comparative Chart,"Er. K.Ch.Khatua, CCE, RWC, BAM",Internal,"Asst Engineer, R.W.Circle,BAM P.A. to CCE, R.W.Circle, BAM SE, R.W.Divn-II, Gm, BAM",Swagatika Rauto,05-Feb-2026 08:27 PM,06-Feb-2026 11:00 AM,techsummary_566383.pdf (295.46 KB),1.0,Corrigendum,REVOCATION OF TENDER,05-Feb-2026 07:05 PM,537.pdf ,280.16,Technical Opening,25-Mar-2026,"INR 28,018,568",180.0,Lopamudra Dalai,25-Mar-2026 06:09 PM,Sukunda.pdf (527.00 KB),1,3276034,BISWAJIT PANDA,04-Dec-2025 03:50 PM,Rejected-Technical,DIS-QUALIFIED,05-Feb-2026 08:27 PM,AOC,"10,000",0.0,Nil,Nil,No,"Chief Construction Engineer, R.W.Circle, BAM,","O/O Chief Construction Engineer, RWC, BAM Near Income Tax Office Ambapua-11",1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Affidavit,GSTIN,PAN,RC,Annual Turnover,experience,machinery and other papers as per DTCN","3,29,600",Yes,fixed,,Nil,Nil,"Improvement to Digapahandi SH road to Sukunda via Guli Firing road, Ambagada village road in the District of Ganjam under MMSY-Improvement to Existing RD Road for the year 2025-26.","Improvement to Digapahandi SH road to Sukunda via Guli Firing road, Ambagada village road in the District of Ganjam under MMSY-Improvement to Existing RD Road for the year 2025-26.",Please refer Tender documents. ,NA ,"3,29,60,000",Civil Works - Roads,NA ,Tender,90.0,180.0,Ganjam,760011.0,NA ,NA ,NA ,"O/O Chief Construction Engineer, R.W.Circle, BAM,",No ,No,CE RW I||RWCIRCLE-BERHAMPUR,Online Tender/30-2025-26/BPR,2025_CERWI_121761_5,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,22-Nov-2025 10:00 AM,05-Dec-2025 11:00 AM,22-Nov-2025 10:00 AM,04-Dec-2025 05:30 PM,22-Nov-2025 10:00 AM ,02-Dec-2025 05:30 PM ,22-Nov-2025 10:00 AM,04-Dec-2025 05:30 PM,06-Feb-2026 11:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Corrigendums,REVOCATION OF TENDERs,05-Feb-2026 08:17 PM,Sukunda.pdf ,280.16,Technical Opening,,,,,,,2,3278799,B LAXMI NARYANA,04-Dec-2025 02:54 PM,Rejected-AOC,1st Lowest,25-Mar-2026 06:10 PM,AOC,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3278876,M/s GEETA LAXMI CONSTRUCTIONS,04-Dec-2025 03:20 PM,Rejected-Technical,DIS-QUALIFIED,05-Feb-2026 08:27 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3274213,Srinivas Mohapatra,03-Dec-2025 10:59 PM,Rejected-AOC,1st Lowest,25-Mar-2026 06:10 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3274172,Subash Chandra Mohapatra,03-Dec-2025 09:18 PM,Rejected-AOC,1st Lowest,25-Mar-2026 06:10 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3278236,Subrat Kumar Patro,04-Dec-2025 01:23 PM,Rejected-AOC,1st Lowest,25-Mar-2026 06:10 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3276135,SUCHITA PANDA,04-Dec-2025 03:38 PM,Accepted-AOC,Successful bidders after lottery system,25-Mar-2026 06:10 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
