Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"10,000",0.0,Nil,Nil,No,Improvement to Bataguda-Rutungia via Pusingia road in the District of Kandhamal under MMSY-Improvement to Existing RD Road for the year 2024-25,Improvement to Bataguda-Rutungia via Pusingia road in the District of Kandhamal under MMSY-Improvement to Existing RD Road for the year 2024-25,Please refer Tender documents. ,NA ,"15,15,24,000",Civil Works - Roads,NA ,Tender,90.0,420.0,Balliguda,760011.0,NA ,NA ,NA ,"O/O Chief Construction Engineer, R.W.Circle, BAM",No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Affidavit,GSTIN,PAN,RC,Annual Turnover,experience,machinery and other papers as per DTCN","Chief Construction Engineer, R.W.Circle, BAM","O/O Chief Construction Engineer, RWC, BAM Near Income Tax Office Ambapua-11",18-Jan-2025 09:00 AM,28-Jan-2025 11:00 AM,18-Jan-2025 09:00 AM,27-Jan-2025 05:30 PM,18-Jan-2025 09:00 AM ,24-Jan-2025 05:30 PM ,18-Jan-2025 09:00 AM,27-Jan-2025 05:30 PM,28-Jul-2025 11:00 AM,CE RW I||RWCIRCLE-BERHAMPUR,Online Tender/16-2024-25/BPR,2025_CERWI_109521_40,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"15,15,300",Yes,fixed,,Nil,Nil,AOC,"Er. K.Ch.Khatua, CCE, RWC, BAM",Internal,,Lopamudra Dalai,01-Nov-2025 12:45 PM,finsummary_526322.pdf (1839.15 KB),Technical,Documents to be verified,Lopamudra Dalai,11-Jun-2025 05:49 PM,technical_526322.pdf,"Er. K.Ch.Khatua, CCE, RWC, BAM",Internal,"Junior Engineer,R.W.Circle,BAM P.A. to CCE,R.W.Circle, BAM SE,R.W.Divn-II,Gm,BAM",Lopamudra Dalai,19-Jul-2025 08:26 PM,28-Jul-2025 11:00 AM,techsummary_526322.pdf (512.45 KB),Finance,Documents to be verified,Lopamudra Dalai,29-Jul-2025 11:36 AM,finance_526322.pdf,BOQ Comparative Chart,1,2780466,DEMANTI AGRAWAL,27-Jan-2025 01:46 PM,Accepted-AOC,Successful bidders after lottery system,13-Mar-2026 01:53 PM,1.0,2780466.0,DEMANTI AGRAWAL,INR,"128,810,248",CE RW I||RWCIRCLE-BERHAMPUR,2025_CERWI_109521_40,Online Tender/16-2024-25/BPR,Improvement to Bataguda-Rutungia via Pusingia road in the District of Kandhamal under MMSY-Improvement to Existing RD Road for the year 2024-25,23-Feb-2026,"INR 128,810,248",420.0,Lopamudra Dalai,13-Mar-2026 01:53 PM,Rutungia.pdf (872.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,2772803,GIRIDHARI LAL AGRAWAL,23-Jan-2025 08:31 PM,Rejected-AOC,1st Lowest,13-Mar-2026 01:53 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,2774165,JAY PRAKASH SHARMA,27-Jan-2025 05:04 PM,Rejected-AOC,2nd Lowest,13-Mar-2026 01:53 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,2774059,SANGRAM MISHRA,27-Jan-2025 11:13 AM,Rejected-AOC,3rd Lowest,13-Mar-2026 01:53 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,2778165,SURENDRA KUMAR MAHAKUDA,26-Jan-2025 03:04 PM,Rejected-AOC,4th Lowest,13-Mar-2026 01:53 PM,,,,,,,,,,,,,,,,AOC
