Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
27-Nov-2025 12:00 PM,09-Dec-2025 11:00 AM,27-Nov-2025 12:00 PM,08-Dec-2025 05:00 PM,NA ,NA ,27-Nov-2025 12:00 PM,08-Dec-2025 05:00 PM,"Executive Officer, pipli NAC","Office of the Executive officer, Pipli NAC, Pipli",Construction of CC road with side wall from Tika House to Kama Plot in Ward no 03,Construction of CC road with side wall from Tika House to Kama Plot in Ward no 03,Please refer Tender documents. ,NA ,"4,23,746",Civil Works - Roads,NA ,Tender,90.0,60.0,Pipli NAC,752104.0,NA ,NA ,NA ,"Office of the Executive officer, Pipli NAC, Pipli",No ,No,1.0,ICICI BANK,1.0,Having no experience,Other,,"2,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Regist_of_licence_GST_Regd_PAN_Paper_cost_Affidavit_Decl_and_other_doc_as_per_DTCN,Municipal Bodies||Pipli NAC,PIPILI-NAC-5(71)/2025-26,2025_ORULB_121427_60,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,300",Yes,fixed,,Nil,Nil,AOC,Chairperson,Internal,,Kadambini Jena,07-Mar-2026 04:39 PM,techsummary_567394.pdf (655.70 KB),Chairperson,Internal,,Kadambini Jena,07-Mar-2026 04:42 PM,finsummary_567394.pdf (655.70 KB),Finance,3 nos. of bidder have participated in bidding process,Kadambini Jena,06-Mar-2026 03:39 PM,finance_567394.pdf,BOQ Comparative Chart,07-Mar-2026,"INR 423,821.67",60.0,Kadambini Jena,07-Mar-2026 04:45 PM,WO.pdf (209.00 KB),1.0,3288978.0,M/S MUSKAN CONSTRUCTION,INR,"423,821.67",Municipal Bodies||Pipli NAC,2025_ORULB_121427_60,PIPILI-NAC-5(71)/2025-26,Construction of CC road with side wall from Tika House to Kama Plot in Ward no 03,1,3289193,Chandramani Dash,08-Dec-2025 02:52 PM,Rejected-AOC,As per quoted rate,07-Mar-2026 04:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,.xls,boq,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3288978,M/S MUSKAN CONSTRUCTION,08-Dec-2025 02:19 PM,Accepted-AOC,As per quoted rate,07-Mar-2026 04:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3285701,SK FIROZ UDDIN,08-Dec-2025 12:53 PM,Rejected-Technical,Not submitted all required doc,07-Mar-2026 04:39 PM,AOC
