Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate PAN card Valid GSTIN Affidavit ,Norelation certificate etc as per DTCN",Tahasildar Quarter Bheden,Building Work,Please refer Tender documents. ,NA ,"4,24,000",Civil Works - Buildings,NA ,Tender,45.0,NA ,Bargarh,768028.0,NA ,NA ,NA ,"EXECUTIVE ENGINEER RURAL WORKS DIVISION, BARAGARH",No ,No,1.0,Corrigendum2,Date,,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-BARGARH,Online-BGH-15 of 2025-26,2026_CERWI_124983_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Executive Engineer,"EXECUTIVE ENGINEER RURAL WORKS DIVISION, BARAGARH","2,000",0.0,Nil,Nil,No,23-Jan-2026 06:00 PM,02-Feb-2026 11:00 AM,23-Jan-2026 06:00 PM,31-Jan-2026 05:00 PM,23-Jan-2026 06:00 PM ,31-Jan-2026 04:00 PM ,23-Jan-2026 06:00 PM,31-Jan-2026 05:00 PM,"4,240",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,AOC,Executive Engineer,Internal,"EE,DAO,EE ESTIMATOR,AE ESTIMATOR",Kumarmani Kishan,03-Mar-2026 10:07 AM,finsummary_577445.pdf (192.45 KB),CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-BARGARH,2026_CERWI_124983_4,Online-BGH-15 of 2025-26,Tahasildar Quarter Bheden,1.0,3366145.0,Baikuntha Sahu,INR,"360,215",Finance,ok,Sunanda Kisan,02-Feb-2026 07:52 PM,,BOQ Comparative Chart,03-Mar-2026,"INR 360,215",30.0,Kumarmani Kishan,03-Mar-2026 10:13 AM,209.pdf (407.00 KB),1,3366145,Baikuntha Sahu,26-Jan-2026 05:27 PM,Accepted-AOC,Successful Bidder,03-Mar-2026 10:13 AM,Executive Engineer,Internal,"EE,DAO,EE ESTIMATOR,AE ESTIMATOR",Kumarmani Kishan,03-Mar-2026 10:00 AM,techsummary_577445.pdf (192.45 KB),AOC
,,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3373569,MANOJ KUMAR MEHER ST,30-Jan-2026 12:36 PM,Rejected-Finance,Unsuccessful Bidder,03-Mar-2026 10:07 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3370946,PADMANAVA DASH,28-Jan-2026 06:34 PM,Rejected-Finance,Unsuccessful Bidder,03-Mar-2026 10:07 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3370907,PARAMANANDA MEHER,28-Jan-2026 06:17 PM,Rejected-Finance,Unsuccessful Bidder,03-Mar-2026 10:07 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3373702,SURENDRA MAHAKUR,30-Jan-2026 01:15 PM,Rejected-Finance,Unsuccessful Bidder,03-Mar-2026 10:07 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3374890,TEJRAJ ROHIDAS,31-Jan-2026 08:52 AM,Rejected-Finance,Unsuccessful Bidder,03-Mar-2026 10:07 AM,,,,,,,AOC
