Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"4,720",0.0,Nil,Nil,No,1,ICICI BANK,1.0,CORRIGENDUMNO6,Date,,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,17-Dec-2025 10:00 AM,31-Dec-2025 10:00 AM,17-Dec-2025 10:00 AM,30-Dec-2025 05:00 PM,17-Dec-2025 10:00 AM ,24-Dec-2025 04:00 PM ,17-Dec-2025 10:00 AM,30-Dec-2025 05:00 PM,"REINFORCEMEN OF KAKHADI-V RL, BHUINBAREI RL AND DWARBATIPUR RL LIPs Project","REINFORCEMENT OF KAKHADI-V RL, BHUINBAREI RL AND DWARBATIPUR RL LIPs Project",Please refer Tender documents. ,NA ,"6,28,813",Civil Works - Lift Irrigation Schemes,NA ,Rate Contract,60.0,365.0,TANGI-CHOUDWAR,754001.0,NA ,NA ,NA ,EE LI CUTTACK,No ,No,"6,288",Yes,fixed,,Nil,Nil,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",BID No.06/Dt.11.12.2025,2025_OLIC_123219_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,EE LI CUTTACK,EE LI CUTTACK AND OTHERS,AOC,EE LI CUTTACK,Internal,EE LI CUTTACK AND OTHERS,PRASANTA KUMAR BEHERA,25-Mar-2026 08:19 AM,techsummary_571710.pdf (3546.21 KB),"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",2025_OLIC_123219_1,BID No.06/Dt.11.12.2025,"REINFORCEMEN OF KAKHADI-V RL, BHUINBAREI RL AND DWARBATIPUR RL LIPs Project",1.0,3339399.0,PRUTHWIRAJ BARIK,INR,"534,553.93",1,3339399,PRUTHWIRAJ BARIK,30-Dec-2025 12:10 PM,Accepted-AOC,OK,30-Mar-2026 07:03 AM,30-Mar-2026,"INR 534,553.93",90.0,PRASANTA KUMAR BEHERA,30-Mar-2026 07:02 AM,kakhadipruthwirajbarikpackageno01.pdf (3546.00 KB),WORK ORDER ISSUED,EE LI CUTTACK,Internal,EE LI CUTTACK AND OTHERS,PRASANTA KUMAR BEHERA,30-Mar-2026 06:59 AM,finsummary_571710.pdf (3546.21 KB),Finance,2 BIDDER PARTICIPANT,PRASANTA KUMAR BEHERA,05-Jan-2026 09:47 AM,,BOQ Comparative Chart,AOC
,,,,,2,ICICI NEFT/RTGS,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,3326064,SK SOAEB ALLI,24-Dec-2025 03:41 PM,Rejected-Technical,OK,25-Mar-2026 08:19 AM,,,,,,,,,,,,,,,,,,,,AOC
