Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
06-Mar-2026,"INR 585,959",90.0,Manas Ranjan Pal,06-Mar-2026 03:42 PM,E82828AOC.pdf (806.00 KB),Municipal Bodies||Jagatsinghpur Municipality,2025_ORULB_110156_32,EO/ JSPURM/W-03/2024-25,Construction of Community Centre near Somanath Mahadev Temple in Ward No-12,1.0,2827168.0,TOFAN KUMAR SAHOO,INR,"585,959",1,2825917,HIMANSU SEKHAR PAITAL,20-Feb-2025 12:12 PM,Rejected-AOC,REJECTED,06-Mar-2026 03:42 PM,Finance,Bids opened in online. 08 Nos of Bidder have been participated in Online. All Bid has been accepted.,Manas Ranjan Pal,24-Mar-2025 07:04 PM,,BOQ Comparative Chart,CHAIRPERSON,Internal,ADDITIONAL TRESURY OFFICER EXECUTIVE OFFICER MUNICIPAL ENGINEER,Manas Ranjan Pal,06-Mar-2026 03:38 PM,finsummary_528900.pdf (5239.09 KB),Chairperson,Internal,,Manas Ranjan Pal,25-Mar-2025 12:10 PM,techsummary_528900.pdf (1753.49 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost,EMD,PAN,GST, Registration, NRC, Declaration,Affidavit,Other as Per DTCN","6,900",Yes,fixed,,Nil,Nil,"Executive Officer, Jagatsinghpur Municipality","Jagatsinghpur Municipality, Jagatsinghpur",Construction of Community Centre near Somanath Mahadev Temple in Ward No-12,Construction of Community Centre near Somanath Mahadev Temple in Ward No-12,Please refer Tender documents. ,NA ,"6,89,282",Civil Works - Others,NA ,Tender,90.0,90.0,Construction of Community Centre near Somanath Mah,754103.0,NA ,NA ,NA ,Jagatsinghpur Municipality,No ,No,1.0,ICICI BANK,07-Feb-2025 05:00 PM,25-Feb-2025 11:00 AM,07-Feb-2025 05:00 PM,21-Feb-2025 05:00 PM,NA ,NA ,07-Feb-2025 05:00 PM,21-Feb-2025 05:00 PM,Municipal Bodies||Jagatsinghpur Municipality,EO/ JSPURM/W-03/2024-25,2025_ORULB_110156_32,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,720",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,2828641,MANOJ SINGH,21-Feb-2025 07:28 AM,Rejected-Finance,REJECTED,06-Mar-2026 03:38 PM,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,2827489,PRADEEP KUMAR DAS,20-Feb-2025 03:10 PM,Rejected-Finance,REJECTED,06-Mar-2026 03:38 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,2827037,RAJESH NAYAK,20-Feb-2025 11:27 AM,Rejected-Finance,REJECTED,06-Mar-2026 03:38 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,2829258,SARADA PRASAD JENA,21-Feb-2025 02:46 PM,Rejected-Finance,REJECTED,06-Mar-2026 03:38 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,2826573,SAUMYAKANTA DAS,20-Feb-2025 04:39 PM,Rejected-Finance,REJECTED,06-Mar-2026 03:38 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,2826507,SURESH KUMAR SAMAL,20-Feb-2025 10:08 PM,Rejected-Finance,REJECTED,06-Mar-2026 03:38 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,2827168,TOFAN KUMAR SAHOO,20-Feb-2025 07:58 PM,Accepted-AOC,ACCEPTED,06-Mar-2026 03:42 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
